Gene = Msto1
index = 719
Annotated 5SS: [ 207  433 1142 1297 1763 1974 2236 2463 2713 3117 3374 3686 3870]
Annotated 3SS: [ 296 1071 1220 1698 1885 2117 2327 2559 2984 3188 3580 3759 4088]
SMsplice 5SS: [ 121  433 1142 2236 2463 2713 3117 3374 3686 3870]
SMsplice 3SS: [ 296 1071 2117 2327 2559 3007 3188 3580 3759 4088]
top_k =  100
Partition function (log Z): 11.891541447278625

Sorted 5' Splice Sites (High to Low Probability):
Position 3117: 0.9963521650731414
Position 433: 0.978426873621795
Position 2463: 0.8943080389268312
Position 2236: 0.870088051337287
Position 3374: 0.8694637271541013
Position 1142: 0.8614949182601653
Position 3870: 0.8413180471529547
Position 3686: 0.8122904261853185
Position 121: 0.6600273425100972
Position 2713: 0.5330308285182531
Position 1763: 0.4981845815980798
Position 1297: 0.42852513975623596
Position 1974: 0.31608066521630546
Position 207: 0.207434816279666
Position 144: 0.09247414472499145
Position 3403: 0.08093029752878901
Position 2175: 0.07092152743704205
Position 2405: 0.0662751719535118
Position 1376: 0.059160729469838656
Position 1310: 0.028800592500922997
Position 1157: 0.0261881219454865
Position 4261: 0.022152832196185513
Position 3557: 0.02199571312925184
Position 2252: 0.015727153825084647
Position 3320: 0.01567029452547214
Position 895: 0.011663246897008166
Position 1994: 0.010086555286374735
Position 444: 0.006641868522943352
Position 1008: 0.004364016570716643
Position 2370: 0.002735824272691401
Position 1369: 0.002342886058732186
Position 2495: 0.0014659785441836764
Position 973: 0.0013600618431755097
Position 175: 0.001265882047951207
Position 1099: 0.0007852951896380054
Position 362: 0.0007568574642147577
Position 102: 0.0007043724033691237
Position 3036: 0.000629405830649031
Position 1146: 0.00037267461655148665
Position 843: 0.00036510588190260244
Position 49: 0.00025327191156749115
Position 853: 0.0001210526466109227
Position 158: 7.274764249154773e-05
Position 194: 7.271640845001697e-05
Position 180: 6.582011821976223e-05
Position 246: 6.313279877129965e-05
Position 232: 3.3084695355304516e-05
Position 97: 2.0271419855181254e-05
Position 3093: 8.263344086743478e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2327: 0.9451565716817536
Position 3188: 0.8818861435733918
Position 3580: 0.864713192062593
Position 1071: 0.8639117520007368
Position 2117: 0.8591142866970214
Position 3759: 0.8011198654182868
Position 3007: 0.71294301263398
Position 296: 0.6396432707005442
Position 4088: 0.6267488379088471
Position 2559: 0.5306757026514394
Position 1220: 0.5079265206658757
Position 1698: 0.32438098410242355
Position 1885: 0.2907993635956977
Position 3934: 0.2702809076227191
Position 2984: 0.26304190817927714
Position 279: 0.2147673316572558
Position 1591: 0.16911257271306238
Position 2058: 0.08004235793321243
Position 242: 0.07569470164052161
Position 3260: 0.04283700133544952
Position 3231: 0.035785992769978583
Position 1860: 0.03437891494032543
Position 3716: 0.0277455501455998
Position 4091: 0.027669670340019402
Position 4354: 0.02215283219618549
Position 1042: 0.020220634487590483
Position 2336: 0.017951903461980126
Position 752: 0.01773024459459246
Position 3433: 0.013196514254477248
Position 1845: 0.01236451602529617
Position 2881: 0.011926004564224466
Position 4064: 0.011790584439464092
Position 367: 0.009854516957092238
Position 2949: 0.009078908870396061
Position 3480: 0.008624243430192285
Position 1007: 0.007896534528724807
Position 3725: 0.00775222699193652
Position 1224: 0.007327752375046282
Position 3944: 0.007277412768509453
Position 3236: 0.007172894366036378
Position 3822: 0.007054444721425477
Position 1492: 0.004732158042655048
Position 246: 0.004148799484863788
Position 2627: 0.002326883046347386
Position 660: 0.0022715582328101495
Position 330: 0.0020972282099116857
Position 1095: 0.0011888174579291425
Position 947: 0.0009519906810484104
Position 2455: 0.0008864843978308424
Position 206: 0.0008195953350644897
Position 2373: 0.000818296976119655
Position 1075: 0.000803795703430186
Position 372: 0.0005556872157795482
Position 339: 0.0005276058431167324
Position 972: 0.00029131499156340455
Position 1111: 0.00026504270971422446
Position 1092: 0.00021014659383427952
Position 1098: 0.00020201473353240797
Position 885: 0.00020193424581013767
Position 323: 0.00020019758344280212
Position 704: 0.00014091296889915628
Position 890: 9.107451182371305e-05
Position 766: 7.503502759738994e-05
Position 3198: 9.245909217261922e-06
Position 3201: 3.7776177444651863e-06
Position 332: 1.756382759323584e-06
Position 392: 1.0157027219408197e-06
Position 203: 7.470006529076076e-07
Position 225: 6.927030875184627e-07
Position 798: 8.314419582865884e-08
Position 675: 6.263270723366427e-08
Position 219: 2.812175268653882e-08
Position 211: 2.8031172247267006e-08
