Gene = 9130204L05Rik
index = 72
Annotated 5SS: [ 26 541]
Annotated 3SS: [ 390 2353]
SMsplice 5SS: [ 26 541]
SMsplice 3SS: [ 390 2353]
top_k =  100
Partition function (log Z): -5.88453616403474

Sorted 5' Splice Sites (High to Low Probability):
Position 541: 0.8540659443515861
Position 26: 0.5133674914520122
Position 69: 0.4119607252296393
Position 511: 0.06486101697867944
Position 238: 0.04901243634435743
Position 488: 0.03329181750728624
Position 2484: 0.025755333590163874
Position 419: 0.018456206364037223
Position 149: 0.015288572223753126
Position 2258: 0.01224473503316596
Position 328: 0.0032290110418767286
Position 339: 0.0005649399547821944
Position 30: 0.0004348838205064638
Position 242: 4.7622715713969734e-06
Position 252: 4.180798619361958e-06
Position 135: 1.6004682749187126e-06
Position 9: 1.2428352533868074e-06
Position 153: 1.01697609475823e-06
Position 75: 6.253687123871278e-07
Position 168: 1.0981054029900108e-07
Position 104: 4.119943882265629e-08
Position 156: 1.3786207189687023e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2353: 0.6145941837447692
Position 390: 0.5546339717100996
Position 365: 0.3743303808570903
Position 1998: 0.0897955259899588
Position 2584: 0.05490238072300859
Position 609: 0.03740028287148391
Position 2338: 0.03118579264654488
Position 320: 0.028835876428018006
Position 2138: 0.024294064582279506
Position 1847: 0.023688299452006196
Position 2294: 0.01904924810765775
Position 2608: 0.01735494025474771
Position 1973: 0.014267899159713757
Position 261: 0.014057654221155897
Position 2357: 0.01029492979777188
Position 446: 0.00894064041376047
Position 891: 0.008143149724311826
Position 1959: 0.006631145999176201
Position 1227: 0.005479933990522952
Position 2488: 0.005378436283037065
Position 2034: 0.004824141386633571
Position 647: 0.004620938126425544
Position 2104: 0.004482396521086997
Position 688: 0.004261301982863848
Position 2432: 0.003995958161189626
Position 844: 0.003398147065570774
Position 99: 0.0033958373314984624
Position 2398: 0.0032818170242612647
Position 1553: 0.002839295682651249
Position 540: 0.0025457235140779514
Position 1011: 0.0025249661723789705
Position 1802: 0.0024765679625095827
Position 1404: 0.0023439529963186784
Position 2406: 0.002034375568579049
Position 1589: 0.0015956650849574437
Position 900: 0.0014546459694016651
Position 721: 0.001381269172409849
Position 1202: 0.0013411167517393269
Position 692: 0.0013162897663518476
Position 849: 0.0012324321763652313
Position 1161: 0.0012185147196861216
Position 633: 0.0011101259588822026
Position 176: 0.001021752730172141
Position 327: 0.0005464819907994868
Position 178: 1.6339893731952215e-05
Position 249: 1.1881702769469968e-05
Position 242: 6.795699770915125e-06
Position 322: 5.138256942150311e-06
Position 396: 2.8009292634581263e-06
Position 269: 1.3001501575009833e-06
