Gene = Copb1
index = 286
Annotated 5SS: [  106   842  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773
 21515 22537 27765 28109 31509 33069 35186 37090 38249]
Annotated 3SS: [  691  4435  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353
 22415 27536 27928 31363 32948 35039 36999 38092 38773]
SMsplice 5SS: [  106  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773 21515
 27765 28109 31509 33069 35186 37090 38249]
SMsplice 3SS: [ 4554  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353 27536
 27928 31363 32948 35039 36999 38092 38773]
top_k =  100
Partition function (log Z): 30.08299059333304

Sorted 5' Splice Sites (High to Low Probability):
Position 21515: 1.0000000000000062
Position 17925: 1.0000000000000027
Position 16362: 0.9998926625672108
Position 31509: 0.998621121999076
Position 37090: 0.9974458913580069
Position 9288: 0.982645234816765
Position 14087: 0.976331553517816
Position 19773: 0.9729857458959991
Position 38249: 0.9558088264567038
Position 4666: 0.9403626620870765
Position 7984: 0.9134906705396939
Position 33069: 0.8715192976700934
Position 5904: 0.8687447245601255
Position 35186: 0.8225448750916988
Position 842: 0.6995848922370345
Position 106: 0.6822483441911584
Position 17185: 0.6462862764334315
Position 13819: 0.42072826309730815
Position 17418: 0.4057768996837509
Position 27765: 0.4005068116271026
Position 28109: 0.3271027165667911
Position 12642: 0.3006334952283717
Position 28056: 0.2808418534532685
Position 512: 0.23463441685750147
Position 17214: 0.1759560683055487
Position 5931: 0.12783913800106178
Position 21191: 0.11829359330392772
Position 33029: 0.11319538171539574
Position 1384: 0.10889103089427396
Position 5636: 0.09481077714876326
Position 5642: 0.07980872781198359
Position 301: 0.04915039694286015
Position 22537: 0.04907791162428713
Position 12624: 0.0449354407348756
Position 19365: 0.04440831317290746
Position 31766: 0.04197426522486951
Position 36238: 0.040105543651212994
Position 8212: 0.03690276252343619
Position 16983: 0.03493110582224773
Position 34897: 0.03178598228219079
Position 35201: 0.029828238001912647
Position 13790: 0.02883083712563181
Position 34844: 0.0269091483689521
Position 14340: 0.024996123105209243
Position 14054: 0.02366844648218797
Position 413: 0.0233416963264183
Position 38847: 0.02320288685538516
Position 35158: 0.02068169431029376
Position 17554: 0.019318243335516076
Position 8205: 0.01335764284272478
Position 557: 0.012822425923508447
Position 56: 0.012687655229657343
Position 38876: 0.012012522788811712
Position 33343: 0.010373458199437413
Position 35151: 0.010250727729842887
Position 19752: 0.010193793941037864
Position 34923: 0.008430452808008486
Position 212: 0.007678618017635052
Position 9360: 0.005363272208096822
Position 20810: 0.004309363372346282
Position 38614: 0.0039419858935661216
Position 37529: 0.00360767368066389
Position 5958: 0.0034161374388205156
Position 17422: 0.0030680452210244675
Position 37552: 0.003013214719696537
Position 32651: 0.0029560923632584125
Position 32454: 0.00276435036386035
Position 31821: 0.0024954535013832803
Position 248: 0.0019723704085843063
Position 16794: 0.0019377103207929992
Position 32712: 0.0016743135612554323
Position 356: 0.0015658587794846297
Position 153: 0.001267762661664009
Position 22137: 0.0010954665412556334
Position 448: 0.0009372995434897734
Position 37605: 0.0008289206558902443
Position 609: 0.000687677831305509
Position 18384: 0.0006117331542773337
Position 18404: 0.00043501809425444075
Position 18415: 8.065684871108585e-05
Position 38640: 1.683418184874723e-05
Position 38244: 1.5643675646637914e-05
Position 236: 2.11124625733235e-06
Position 74: 6.352330887203612e-07
Position 259: 5.803161190874593e-07
Position 66: 4.1830585402954693e-07
Position 143: 3.1604581617212275e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 13948: 1.0000000000000047
Position 31363: 0.9986211219990754
Position 36999: 0.9911267244754437
Position 9194: 0.9880085070248622
Position 32948: 0.9819522678733454
Position 38092: 0.9546752529096918
Position 16241: 0.9249266408339465
Position 21353: 0.9073270365664697
Position 5733: 0.8760967134665961
Position 17778: 0.8488002493834504
Position 7868: 0.8234545356087232
Position 38773: 0.790118863970387
Position 17076: 0.7652118845609915
Position 4554: 0.7393461291348722
Position 19675: 0.7344743912154109
Position 35039: 0.6852238524892784
Position 27928: 0.6079445700200599
Position 691: 0.5036220844664866
Position 13683: 0.449559100222941
Position 27536: 0.4005068116271026
Position 17270: 0.3779415452113144
Position 12537: 0.2374289716168541
Position 4435: 0.20101653295220334
Position 745: 0.1878508190421984
Position 35060: 0.187264978442542
Position 5507: 0.15151483494381024
Position 19655: 0.14454080838730496
Position 5796: 0.12390328653341251
Position 17795: 0.11426347600943491
Position 39034: 0.11004524916686025
Position 20999: 0.0917606802691033
Position 7731: 0.08998436788705809
Position 1261: 0.08533326562768312
Position 12449: 0.08166315190606177
Position 16277: 0.06901426626200632
Position 38473: 0.05392625014355148
Position 21254: 0.05308116206580487
Position 8103: 0.050260405366160964
Position 22415: 0.04907791162428716
Position 19642: 0.04784052107070189
