Gene = Nsun7
index = 769
Annotated 5SS: [  410  1333  4156  4710 16756 17249 18929 23824 24378 29625 35001 36003]
Annotated 3SS: [  928  4096  4578 16602 17064 18717 23679 24275 29506 34876 35471 37910]
SMsplice 5SS: [  238  4156  4710 16756 18929 19674 23824 24378 29625 35001]
SMsplice 3SS: [ 4096  4578 16602 18717 19581 23679 24275 29506 34876 35471]
top_k =  100
Partition function (log Z): -5.71332370952447

Sorted 5' Splice Sites (High to Low Probability):
Position 4710: 1.0000000000000002
Position 18929: 0.9999999966784117
Position 19674: 0.9999999966784117
Position 16756: 0.9999999966784112
Position 23824: 0.9999883428811573
Position 24378: 0.9996172392805258
Position 29625: 0.9964562693795816
Position 4156: 0.9534343614734256
Position 35001: 0.7886980377438685
Position 238: 0.647268087591317
Position 410: 0.6222623145547789
Position 17431: 0.3730363874355917
Position 35656: 0.3203734295817096
Position 1333: 0.1937281411563577
Position 33239: 0.15957910186476415
Position 33843: 0.13273203703419406
Position 2493: 0.07735498303451904
Position 1169: 0.0461858950980637
Position 1430: 0.04568653553145088
Position 4203: 0.0263975891537983
Position 1214: 0.00883676116971701
Position 524: 0.004481373772553459
Position 245: 0.0005253768183513005
Position 195: 0.00027826254621500827
Position 173: 0.0001696556036747
Position 242: 0.0001178914058581072
Position 52: 6.33472026561303e-05
Position 463: 5.467970262945644e-05
Position 459: 4.6247489023119185e-05
Position 62: 3.287485519044777e-05
Position 134: 2.127387890526049e-05
Position 136: 1.0665076841480008e-05
Position 247: 4.622742629264781e-06
Position 64: 2.671007410608867e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 19581: 0.9999999966784117
Position 16602: 0.9999999966784112
Position 18717: 0.9999999966784112
Position 23679: 0.9999883428811573
Position 29506: 0.9970679333748408
Position 4096: 0.9786648819278044
Position 24275: 0.9551903730202465
Position 4578: 0.8884731797961126
Position 34876: 0.8105587065362386
Position 35471: 0.6489524573328558
Position 17248: 0.3730363874355917
Position 37605: 0.3099242742949755
Position 331: 0.2690099339165766
Position 1143: 0.19310750174433766
Position 33107: 0.15957910186476415
Position 33745: 0.14093189409512097
Position 35452: 0.1321657796243918
Position 4627: 0.07240503990898096
Position 2406: 0.06235137515088005
Position 1196: 0.05615849887657445
Position 24305: 0.04465979951993241
Position 37694: 0.0435160949135842
Position 37168: 0.038795965246896394
Position 4631: 0.032785555423805623
Position 36783: 0.02407657816455964
Position 36306: 0.016648161467857022
Position 928: 0.0148473660559475
Position 35649: 0.01467054950009675
Position 34490: 0.011808115394652081
Position 35425: 0.009831320328525543
Position 336: 0.009316457903268982
Position 2380: 0.007793334158871672
Position 2320: 0.007210273724767331
Position 1182: 0.006437632978658691
Position 4461: 0.006336224853926981
Position 30948: 0.005837924791506247
Position 989: 0.005339061864159921
Position 31665: 0.00443494170611006
Position 32743: 0.003957209481131834
Position 32551: 0.00386011126213248
Position 31692: 0.0038081506732722103
Position 1056: 0.0033200027445460362
Position 1321: 0.0032040545084886986
Position 32755: 0.0030493421207593986
Position 32928: 0.002996854621982004
Position 32763: 0.0027154109218729874
Position 354: 0.002663293459246645
Position 1008: 0.0024834144351383873
Position 32294: 0.0023984583863637496
Position 360: 0.0019658433400251466
Position 303: 0.0019236153766543046
Position 3814: 0.0011596378104544018
Position 31396: 0.0011292462766403911
Position 30119: 0.001083235934026143
Position 30099: 0.0006963726079563013
Position 28096: 0.0006200042840864632
Position 25239: 0.0005402819567851201
Position 29751: 0.0004126180558440488
Position 25102: 0.00026789662122555987
Position 27619: 0.00015446761268548864
Position 24458: 0.0001515337339786677
Position 25955: 0.00015081481866705131
Position 24879: 0.0001424510642987424
Position 25754: 0.00011348803187349925
Position 25880: 8.82483172631759e-05
Position 26478: 8.548141481107925e-05
Position 24681: 7.846066313543696e-05
Position 24630: 7.197547024051099e-05
Position 25120: 6.165210216896918e-05
Position 24923: 4.729602507602686e-05
Position 25715: 3.9020669103895204e-05
Position 25174: 2.950131073764039e-05
Position 25138: 2.876804480853451e-05
Position 24045: 1.613410571676599e-05
Position 21389: 1.1653797254335434e-05
Position 3865: 7.43088896543792e-06
Position 6633: 2.1054559705819178e-09
Position 5190: 1.2161335892948634e-09
Position 4386: 1.2760460857498845e-11
Position 4285: 2.2561392415043568e-12
Position 4366: 1.3492868559086448e-12
Position 4348: 8.086529232863529e-13
