Gene = Apoc3
index = 131
Annotated 5SS: [ 115  978 1220]
Annotated 3SS: [ 909 1095 2292]
SMsplice 5SS: [ 910 1220]
SMsplice 3SS: [1095 2292]
top_k =  100
Partition function (log Z): -4.646212693376635

Sorted 5' Splice Sites (High to Low Probability):
Position 1220: 0.9784820614289926
Position 378: 0.5175667356455795
Position 910: 0.47156760035439
Position 115: 0.39158983245295725
Position 978: 0.2865549066517607
Position 251: 0.14712875345443727
Position 1542: 0.09131568233206402
Position 1537: 0.033535224031200905
Position 1605: 0.032628839683109465
Position 2015: 0.029421520984940507
Position 1513: 0.028184622883668
Position 1524: 0.027598603864704627
Position 986: 0.021550750920486694
Position 318: 0.015150102487512517
Position 914: 0.012624228430328737
Position 13: 0.008333934422076184
Position 123: 0.0071098903446586035
Position 147: 0.006082831456596287
Position 2039: 0.005754834838359515
Position 1018: 0.005511948008390477
Position 1530: 0.003719138489855049
Position 1556: 0.002461186470917647
Position 2029: 0.0014248213127786142
Position 67: 0.0005715302984648054
Position 1358: 0.0004943243359827176
Position 1107: 0.0003498049419729938
Position 503: 0.0003237332281870868
Position 51: 0.00025737319362007573
Position 138: 0.00018807171879443605
Position 233: 9.076637231211485e-05
Position 95: 1.5739908954041923e-05
Position 22: 1.4059651759456689e-05
Position 78: 8.756502235396928e-07
Position 34: 3.550479706807196e-07
Position 85: 2.462728071094586e-07
Position 153: 2.408576677645213e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1095: 0.98108832339645
Position 2292: 0.6800614024380213
Position 1421: 0.4875623459406997
Position 909: 0.2810509923056927
Position 803: 0.18090674901405723
Position 200: 0.1459943341246638
Position 226: 0.08235400098439796
Position 833: 0.07810196825212651
Position 608: 0.06932481152875235
Position 1904: 0.04478286857538029
Position 346: 0.01383912419427408
Position 653: 0.013446519861256381
Position 2429: 0.013220351193644507
Position 785: 0.007859010579975042
Position 1714: 0.007206298050651999
Position 1098: 0.0063981027840547015
Position 1139: 0.006140020021881096
Position 864: 0.004638378780166692
Position 250: 0.004495042890462949
Position 732: 0.004342852008650096
Position 703: 0.0038997077687362965
Position 1856: 0.0029650858895927494
Position 247: 0.002257779071690656
Position 1598: 0.0019272701052292826
Position 2316: 0.0012968683181229976
Position 358: 0.0007636390138698844
Position 265: 0.0006648755486435757
Position 114: 0.0006386842981268817
Position 317: 0.0002955821017127507
Position 324: 4.406465931721384e-05
Position 1304: 2.8020072941533746e-05
Position 361: 1.0098655238802873e-05
