Gene = Csn2
index = 300
Annotated 5SS: [ 252 1603 2374 2511 3477 3603 5154 5798]
Annotated 3SS: [1539 2349 2489 3452 3557 4628 5752 6676]
SMsplice 5SS: [ 252 1603 3603]
SMsplice 3SS: [1539 3452 4628]
top_k =  100
Partition function (log Z): -5.442654726474436

Sorted 5' Splice Sites (High to Low Probability):
Position 252: 0.6857078075246539
Position 3603: 0.6266753851092485
Position 1603: 0.5449689768561997
Position 267: 0.3087102226120805
Position 3573: 0.15397237129978186
Position 966: 0.1504931503465015
Position 3477: 0.10170746827489434
Position 5154: 0.07669126918833807
Position 1954: 0.06026009289864064
Position 1656: 0.025004996271458524
Position 1962: 0.019627317410218125
Position 2511: 0.01921006814728475
Position 4554: 0.008207817511016291
Position 2374: 0.006514492371888947
Position 4518: 0.004663215283382609
Position 2256: 0.003571022922357684
Position 3315: 0.0031186698245924275
Position 870: 0.0018527656310384645
Position 1607: 0.001343102929431808
Position 2283: 0.0010901125060335509
Position 874: 0.0006875059904323873
Position 1228: 0.000615056838908796
Position 535: 0.0003718243907268418
Position 828: 0.00031834454531021894
Position 1352: 0.00012511873206710606
Position 526: 9.17109240663929e-05
Position 1194: 9.007409534142317e-05
Position 1915: 7.711186257280828e-05
Position 1669: 2.3778906709518164e-07
Position 53: 1.897410604967097e-08
Position 271: 3.542272373838798e-09
Position 138: 2.9749138141857215e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3452: 0.9694206346897314
Position 1539: 0.5831188068060024
Position 4628: 0.47530040413052216
Position 790: 0.13546712092901472
Position 6676: 0.10890593285428228
Position 6125: 0.08972207048122473
Position 1785: 0.07558307574660492
Position 3756: 0.06532110364577515
Position 4406: 0.05951169502068977
Position 4997: 0.04539259677090939
Position 3866: 0.036374231820729915
Position 3557: 0.03346464980005885
Position 5042: 0.0320878766277709
Position 5018: 0.01532548243444285
Position 5752: 0.015035509291256587
Position 2489: 0.011281933575578685
Position 2349: 0.010229390642137496
Position 6649: 0.00937870150259515
Position 3560: 0.007867383088071006
Position 2156: 0.0056213320692175585
Position 912: 0.004698614784644665
Position 687: 0.004329755533170119
Position 3158: 0.0031186698245924275
Position 2253: 0.0023599195128081625
Position 618: 0.0021761815088517577
Position 3517: 0.001326767132303577
Position 2184: 0.0008931201478230093
Position 1098: 0.0007051309342502187
Position 716: 0.00035045253495859924
Position 857: 0.00029725295466537444
Position 361: 0.00028344725296059023
Position 567: 0.0001835892767837783
Position 1225: 0.00014344093762789963
Position 758: 0.00012047557242778187
Position 879: 9.159003165819498e-05
Position 874: 8.95120256668504e-05
Position 752: 8.776090015159572e-05
Position 392: 5.760415115112041e-05
Position 1549: 2.3526810014579237e-05
Position 1329: 2.059182570372557e-05
