Gene = Resp18
index = 896
Annotated 5SS: [ 214 2803 4019 4248 4459]
Annotated 3SS: [2697 3885 4204 4368 6053]
SMsplice 5SS: [  87 2803 4019 4248 4459]
SMsplice 3SS: [2697 3885 4204 4368 6053]
top_k =  100
Partition function (log Z): 1.542157138844335

Sorted 5' Splice Sites (High to Low Probability):
Position 2803: 0.9808768607574673
Position 4459: 0.9455061449318745
Position 87: 0.8656462494034278
Position 4019: 0.7411411352734365
Position 4248: 0.6412760065785259
Position 4827: 0.27749080034354767
Position 214: 0.22532676277573135
Position 4014: 0.16552668813431956
Position 3143: 0.1121751164094439
Position 422: 0.059995225952457716
Position 4034: 0.03312369603986269
Position 4310: 0.02995441414301654
Position 4749: 0.025911040227337777
Position 4065: 0.014219639333704445
Position 2827: 0.011142109060426382
Position 3205: 0.00941260035332539
Position 3279: 0.009284434935081807
Position 4500: 0.00780341733697556
Position 2476: 0.006360177865367368
Position 115: 0.004028371826062153
Position 4054: 0.0038318132719540165
Position 156: 0.0037505867519599034
Position 3962: 0.003599808297549796
Position 232: 0.0032902322180451936
Position 2178: 0.002982608616634878
Position 2392: 0.002322455277447425
Position 3291: 0.002242840639501252
Position 2980: 0.0021593258761342642
Position 2838: 0.0020642108129921895
Position 238: 0.0019416683389578576
Position 3602: 0.0016071883599138722
Position 3201: 0.001582441593148643
Position 3990: 0.001025033884359104
Position 3933: 0.0006157383236540424
Position 14: 7.805578807190442e-06
Position 91: 7.751563029580218e-06
Position 21: 7.231118674982977e-07
Position 52: 5.944344915836534e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2697: 0.9885386546422626
Position 3885: 0.9659482116431002
Position 4368: 0.808916554030711
Position 4204: 0.7829554701244138
Position 6053: 0.7641852893255582
Position 4589: 0.3138925550069603
Position 178: 0.16153108706956934
Position 3043: 0.06726428446008972
Position 4622: 0.06540041943489436
Position 2923: 0.04937993910784932
Position 4965: 0.04366901181402253
Position 4884: 0.042161183017029875
Position 4247: 0.023018029372891994
Position 4663: 0.021242372959875803
Position 4852: 0.019975098503575633
Position 2907: 0.011776049827263223
Position 5687: 0.007582040991658894
Position 2361: 0.0063627880391923086
Position 5019: 0.006217140756486866
Position 3011: 0.005559577723118902
Position 4151: 0.005042658227751254
Position 2678: 0.0037706685064362055
Position 4414: 0.003668916146150154
Position 4685: 0.0036406082820120205
Position 5808: 0.003574903751879499
Position 4630: 0.0027646283054827314
Position 5170: 0.0020602567138150963
Position 2015: 0.0019514204663878413
Position 4207: 0.0018246577304819938
Position 3186: 0.0017683003093111518
Position 295: 0.001731386385025368
Position 3573: 0.0016071883599138713
Position 3900: 0.0015642430273689004
Position 2232: 0.001337351190497304
Position 3865: 0.00107868445613718
Position 2107: 0.001031188150247036
Position 2242: 0.0009851040869501208
Position 2742: 0.0009436618612623579
Position 149: 0.0007334985002434186
Position 2789: 0.0005155174742145097
Position 2957: 0.0004407013266781667
Position 3932: 0.0003753092059430564
Position 3045: 0.0003664152250803088
Position 2765: 0.00031206797288559036
Position 3204: 0.00030149182724445006
Position 3962: 0.0002664316496961576
Position 3973: 7.016422199428041e-07
