Gene = Sepsecs
index = 964
Annotated 5SS: [  134   810  3721  4473  5541  9079 13483 13695 22111 22593]
Annotated 3SS: [  654  3601  4313  5386  8975 13352 13602 22016 22501 25600]
SMsplice 5SS: [  134   810  3721  4473  5541 11880 13483 13695 21925 22111 22593]
SMsplice 3SS: [  654  3601  4313  5386 11795 13352 13602 21801 22016 22501 25600]
top_k =  100
Partition function (log Z): -2.7786910977512638

Sorted 5' Splice Sites (High to Low Probability):
Position 13695: 0.9999999999999996
Position 22593: 0.995829794535818
Position 4473: 0.9703065923758902
Position 22111: 0.9674207817105424
Position 11880: 0.8136574102160278
Position 810: 0.7940908402377013
Position 134: 0.77462728003265
Position 3721: 0.7410618516679939
Position 5541: 0.6515332370828857
Position 9079: 0.4766436946785733
Position 12198: 0.1933485761563753
Position 25770: 0.16066730169750876
Position 4766: 0.0410040509954438
Position 25050: 0.03302837648817464
Position 3055: 0.030145293021615022
Position 22845: 0.02684168281056708
Position 22832: 0.024377559177142526
Position 191: 0.019495735366134748
Position 743: 0.01772874856892215
Position 22424: 0.01612305342747855
Position 4547: 0.014135961019145953
Position 263: 0.01146677160362304
Position 541: 0.010641611058255462
Position 3260: 0.00833579845284651
Position 4830: 0.007958598335144198
Position 22965: 0.007504117238994096
Position 3725: 0.007076972404126512
Position 71: 0.006210483320920665
Position 3455: 0.004057365160208078
Position 348: 0.003933137640940232
Position 584: 0.002692681462530914
Position 3628: 0.0026758111689465665
Position 334: 0.0024623598156310006
Position 555: 0.0014144224104099374
Position 397: 0.0008414649966190343
Position 224: 0.0006856387875370827
Position 1530: 0.0005386968351674689
Position 195: 0.0004361814686342413
Position 58: 0.0004149585972777227
Position 490: 0.00036449110588444595
Position 324: 0.0002938210711775888
Position 56: 4.228503449124597e-06
Position 449: 2.862945579172296e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 13602: 0.9999999999999994
Position 22501: 0.9946129792215799
Position 22016: 0.9674207817105424
Position 4313: 0.9592509303427713
Position 11795: 0.8136574102160276
Position 3601: 0.7508146352410672
Position 654: 0.6374314042119473
Position 5386: 0.5602681258464319
Position 25600: 0.5435934132018295
Position 8975: 0.34610543921124937
Position 12030: 0.1933485761563753
Position 23688: 0.1554263748422003
Position 8814: 0.13053825546732384
Position 25668: 0.12622912843738357
Position 22734: 0.10316775760170271
Position 26022: 0.09748495898820708
Position 5407: 0.0882033114305752
Position 22668: 0.05766580414443226
Position 28104: 0.05572552140312363
Position 4647: 0.04637458750617281
Position 28675: 0.0429360472072583
Position 24935: 0.040920024294469656
Position 2931: 0.030145293021615022
Position 4343: 0.024416969830043336
Position 24261: 0.022281735286519666
Position 22279: 0.02053882633878304
Position 3129: 0.007966646963236918
Position 3253: 0.004426516649817667
Position 23609: 0.003686766762571587
Position 660: 0.0031684761911963994
Position 5422: 0.003061799805878832
Position 718: 0.0024153705114450725
Position 605: 0.0019754658514001076
Position 520: 0.0017281195580915805
Position 711: 0.0010883215166962088
Position 4658: 0.0009322491544799681
Position 4269: 0.0007746532222214857
Position 4719: 0.000654508079398091
Position 4618: 0.000523753600926212
Position 4588: 0.00047755098961093365
Position 1358: 0.00029771298600619574
Position 1445: 0.00013653817757248247
Position 1371: 0.00010444567158879061
Position 16899: 9.382419767527453e-05
Position 14099: 8.723447947105576e-06
Position 553: 2.241386484351086e-07
Position 575: 1.6900056585379545e-07
Position 432: 1.680138866544096e-07
