Gene = Fadd
index = 392
Annotated 5SS: [360]
Annotated 3SS: [1602]
SMsplice 5SS: [ 360 1066 1737]
SMsplice 3SS: [1009 1602 1923]
top_k =  100
Partition function (log Z): -4.126989236789511

Sorted 5' Splice Sites (High to Low Probability):
Position 360: 0.9826482694444051
Position 1737: 0.9470175079760115
Position 1066: 0.6670051320858926
Position 164: 0.12203512226581677
Position 1280: 0.08689465978453398
Position 4028: 0.07059118465159502
Position 25: 0.06594287031536195
Position 1098: 0.014932818125982295
Position 1272: 0.013734009779334661
Position 4145: 0.011975819791534222
Position 627: 0.008575824939538389
Position 1149: 0.008503891741816273
Position 633: 0.006615173082301581
Position 1125: 0.005500269531380995
Position 2383: 0.004317972274686399
Position 522: 0.004277884422985042
Position 145: 0.0013362385371016299
Position 598: 0.001285938985995173
Position 604: 0.0006534843013596271
Position 215: 0.0005856756318148411
Position 89: 0.0005419677403455277
Position 656: 0.00041646209637718166
Position 118: 0.0003596713230513423
Position 63: 0.0003255185974923897
Position 482: 0.00029840163758415074
Position 106: 0.00019873804394438034
Position 1047: 0.00010715972447466821
Position 509: 0.00010287290463584158
Position 151: 8.33990723738174e-05
Position 1729: 7.841615430509103e-05
Position 1866: 5.1057469853614785e-05
Position 37: 3.784842340869238e-05
Position 1876: 2.9100239938408385e-05
Position 188: 1.0604654225680453e-05
Position 195: 3.1507353485612e-06
Position 208: 2.1701532817174227e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1602: 0.9702559676297957
Position 1009: 0.7293496767910869
Position 4176: 0.19798918832290657
Position 2294: 0.1590475269474022
Position 1923: 0.15772624959125786
Position 229: 0.13263715835046985
Position 5098: 0.11899964389675172
Position 3757: 0.08806953006994722
Position 1141: 0.08241699003712454
Position 3943: 0.048070103632882936
Position 4071: 0.03976784221138991
Position 3433: 0.036434496805601305
Position 114: 0.03323862966545643
Position 3203: 0.027439774499832044
Position 3915: 0.026073558585229563
Position 3065: 0.025504854441470323
Position 3982: 0.02129677913007645
Position 4365: 0.016717228930862034
Position 501: 0.012556531060595764
Position 2012: 0.01097296682255813
Position 4026: 0.00973810543630726
Position 2037: 0.009319588761894766
Position 3661: 0.007857648744766764
Position 1610: 0.007835094284460286
Position 4336: 0.007187817373281684
Position 3665: 0.005505422926401663
Position 3709: 0.00529347849147999
Position 3361: 0.005089268248388929
Position 546: 0.00506871843880431
Position 304: 0.0043483256774963985
Position 1822: 0.0038650752604350797
Position 2167: 0.003802338424524835
Position 2057: 0.0036974815820745386
Position 226: 0.00369683623566025
Position 438: 0.0030600215921504238
Position 2667: 0.003043436734514059
Position 1186: 0.0011797996689201016
Position 808: 0.0009554141055037159
Position 268: 0.0005576697684819932
Position 160: 0.00047858267339005885
Position 467: 0.00037144598638167304
Position 193: 0.00021563370487525461
Position 241: 0.00010544725840998038
Position 691: 6.801386317363409e-05
Position 1017: 4.944671934530255e-05
Position 789: 4.708438743875107e-05
Position 1364: 4.2450079735986e-05
Position 730: 2.965589251725643e-05
Position 145: 1.1050452270531552e-06
Position 184: 4.928950867608405e-07
Position 178: 3.448610869901152e-07
Position 139: 2.606699768814339e-07
Position 168: 3.331466818848528e-08
Position 322: 2.2976547326883632e-08
Position 195: 1.6677536970752922e-08
Position 355: 1.0456445058240424e-08
