Gene = Ung
index = 1166
Annotated 5SS: [ 588 1351 5036 5510 6406]
Annotated 3SS: [1254 4937 5420 6226 7309]
SMsplice 5SS: [ 175  588 1351 5036 5510]
SMsplice 3SS: [ 392 1254 4937 5420 6226]
top_k =  100
Partition function (log Z): -1.8544436489813112

Sorted 5' Splice Sites (High to Low Probability):
Position 1351: 0.977133190181442
Position 588: 0.8734378948691692
Position 5036: 0.8050884648125297
Position 5510: 0.7977138342404888
Position 175: 0.5215031757497549
Position 6406: 0.517207859105268
Position 3803: 0.19474394346839977
Position 3931: 0.1469223667826217
Position 3674: 0.12058196612701234
Position 592: 0.10965594809838604
Position 5567: 0.051197199115814766
Position 235: 0.03619541796190894
Position 5114: 0.033960313108582905
Position 4209: 0.03001726280152181
Position 6110: 0.017239648304331723
Position 5174: 0.014838226657963421
Position 274: 0.010219186081311159
Position 201: 0.009156538825672376
Position 659: 0.00621835900517312
Position 5496: 0.006028514019610184
Position 167: 0.00506182990621461
Position 184: 0.004797458231341079
Position 4938: 0.004508953983316377
Position 283: 0.003145659792748064
Position 90: 0.0028200769275518994
Position 323: 0.0020269507198834155
Position 5684: 0.001454997943989868
Position 790: 0.001286788075043017
Position 177: 0.001203466061009891
Position 24: 0.0008766761742451153
Position 33: 0.0007722418790537882
Position 206: 0.0007383951319274487
Position 109: 0.0003195232622869039
Position 332: 0.00023358345426540908
Position 309: 0.00014228924151730716
Position 258: 0.00011974095623339362
Position 237: 5.43068207434534e-05
Position 60: 4.341567306933698e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1254: 0.8673201389212823
Position 6226: 0.8672931531131013
Position 5420: 0.8568106803420804
Position 4937: 0.8178636616908682
Position 392: 0.5611889855357124
Position 8032: 0.1739766485944566
Position 3585: 0.16593956503137394
Position 3643: 0.11475119808027387
Position 5879: 0.10534944373868838
Position 3866: 0.08777206910123546
Position 8131: 0.08160023922456543
Position 6502: 0.07967993823750175
Position 7309: 0.061066955879956454
Position 3798: 0.05556674343702889
Position 7469: 0.046570876532610245
Position 1314: 0.04115240650916023
Position 1276: 0.03876550655293205
Position 3546: 0.03674366977674298
Position 4101: 0.03001726280152181
Position 7330: 0.02868435513867103
Position 4864: 0.02766796290560366
Position 1206: 0.024334932348419963
Position 6593: 0.019394874716905992
Position 6469: 0.01780280797356957
Position 7362: 0.01472153693055317
Position 8257: 0.011470218071389078
Position 5058: 0.00933716403438144
Position 7992: 0.00921463850345366
Position 5346: 0.008162416802857808
Position 473: 0.0055411522129372075
Position 458: 0.0050475673787053
Position 499: 0.004143010925399777
Position 397: 0.003924504428786227
Position 6912: 0.003897773210495896
Position 4961: 0.00352716993153948
Position 5240: 0.003119125848339748
Position 1185: 0.002520740554685539
Position 455: 0.00206495470868036
Position 5319: 0.0020263698703068206
Position 448: 0.00195019575378925
Position 425: 0.0018124297710530525
Position 1280: 0.00142101218927411
Position 1293: 0.0014061953579012566
Position 3476: 0.001217466747511014
Position 679: 0.0008306867919816977
Position 482: 0.0005869081224268924
Position 345: 0.0005510607694829562
Position 475: 0.0005266134603000984
Position 343: 0.0005132881100824752
Position 252: 0.00033030686441174834
Position 410: 0.00031848736800030005
Position 3461: 0.000257564203867512
Position 269: 0.00024266941369847277
Position 717: 0.00023037412543598992
Position 684: 0.00022572715762532954
Position 1031: 0.0002122577477862396
