Gene = Smcp
index = 989
Annotated 5SS: [169]
Annotated 3SS: [4438]
SMsplice 5SS: [169]
SMsplice 3SS: [4438]
top_k =  100
Partition function (log Z): -6.362586107952083

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9970450183049157
Position 2545: 0.3021259177873409
Position 2511: 0.13320455103517354
Position 1014: 0.08111123814263697
Position 3927: 0.04208038265944878
Position 2601: 0.009533206096479063
Position 2525: 0.0035812877381786136
Position 114: 0.0027430783000504475
Position 2226: 0.0020556767337592103
Position 359: 0.0014746802720760955
Position 758: 0.001058849463360083
Position 156: 8.22244326444465e-08
Position 154: 1.4650435377165764e-08
Position 197: 1.4241814076243468e-08
Position 192: 1.4174967721663074e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4438: 0.6150588067520147
Position 2454: 0.42408743249327296
Position 4648: 0.11583473933452836
Position 4689: 0.11117060919081898
Position 960: 0.08067213567308022
Position 2403: 0.059715030899094274
Position 3796: 0.04002677621567897
Position 4731: 0.010604577669372922
Position 3485: 0.010427630679196803
Position 3621: 0.010395696180302056
Position 3308: 0.010154295650683185
Position 2891: 0.010121029270190728
Position 2878: 0.00945608283943036
Position 4545: 0.009015226224487305
Position 2843: 0.007675463402060451
Position 2593: 0.00587270467710318
Position 2048: 0.00582273779562538
Position 2658: 0.005500655889042682
Position 3525: 0.004041481895222996
Position 3632: 0.0038600573899217777
Position 2412: 0.0032805181660566026
Position 848: 0.0031716526621192818
Position 2714: 0.0027382549250699354
Position 2111: 0.0024256675664448683
Position 1981: 0.0017074784772359514
Position 2229: 0.001680480391738944
Position 259: 0.0014400864222389156
Position 2434: 0.0014309688907517704
Position 885: 0.0009611195286798214
Position 2917: 0.0009004045791931265
Position 459: 0.000801870003061185
Position 531: 0.0007686269863667518
Position 279: 0.0007326831105006775
Position 1541: 0.0006420250105031923
Position 1279: 0.0006243383964021362
Position 358: 0.0005099037984280257
Position 286: 0.0005077156282006171
Position 311: 0.0003772281978157239
Position 910: 0.0003283025632237365
Position 659: 0.00032764645051967827
Position 730: 0.0002205096364285749
Position 636: 0.00021895315291542154
Position 2149: 0.00017227277462914016
Position 938: 0.00014810961674061927
Position 946: 0.00011293966229460228
Position 968: 0.00010649444840374027
Position 570: 6.567906345643656e-05
Position 282: 5.890911362021686e-05
Position 2268: 2.2709849378694747e-05
Position 2293: 1.563484996107546e-05
Position 734: 8.698602152538204e-07
Position 754: 7.87921348443971e-07
