Gene = Spata45
index = 1008
Annotated 5SS: [  74 3218]
Annotated 3SS: [2905 6239]
SMsplice 5SS: [236]
SMsplice 3SS: [6239]
top_k =  100
Partition function (log Z): -9.660709873805743

Sorted 5' Splice Sites (High to Low Probability):
Position 236: 0.6924425867340716
Position 74: 0.3026209753125162
Position 2084: 0.07613911375129905
Position 978: 0.013164533514475624
Position 3218: 0.012170136978275778
Position 414: 0.007616294170092605
Position 220: 0.005389350186074751
Position 561: 0.002108484353328992
Position 399: 0.0015751096721936136
Position 391: 0.0006421044818761827
Position 39: 6.11689686017948e-05
Position 181: 1.5159790256951782e-05
Position 81: 1.2942508715542267e-05
Position 47: 7.1923308848553605e-06
Position 139: 5.512959806151202e-06
Position 44: 4.122292841754656e-06
Position 176: 2.939347289531529e-06
Position 198: 2.533112667201728e-06
Position 114: 1.324597473351142e-06
Position 157: 1.093956962461797e-06
Position 224: 1.0867297795386323e-06
Position 104: 4.946459185275318e-07
Position 226: 4.6873117330536275e-07
Position 19: 9.599789236881539e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6239: 0.2775064612851881
Position 4472: 0.11943908622355433
Position 5693: 0.10359994433208021
Position 3415: 0.10201133497085414
Position 1963: 0.09775250607656574
Position 687: 0.0963290033527982
Position 2905: 0.05383313623822178
Position 288: 0.05160996651791745
Position 2943: 0.03790635860324342
Position 1937: 0.02217197518839758
Position 1796: 0.0151108850482995
Position 4037: 0.013845796694906907
Position 5522: 0.013618075374817828
Position 1668: 0.01294046853830262
Position 4982: 0.010792962329796027
Position 480: 0.010424077492459473
Position 2259: 0.010134210970471213
Position 670: 0.008242731191252852
Position 640: 0.00787980808176305
Position 3579: 0.006284422757029314
Position 496: 0.006097210656238274
Position 4100: 0.005916937425510092
Position 896: 0.00548185665553003
Position 2206: 0.0049960138488452785
Position 796: 0.0026509237189322778
Position 2409: 0.0023774660868868935
Position 2815: 0.0023051372073521603
Position 2363: 0.0022189524631350223
Position 2544: 0.0021754794434764866
Position 1770: 0.002155845255275991
Position 2124: 0.0019323468579025276
Position 2057: 0.001357902989763961
Position 261: 0.0007841172951538665
Position 655: 0.0007103969831372188
Position 700: 0.0006614783549205512
Position 168: 0.0003147212480160659
Position 176: 0.000125228251588145
Position 112: 6.052336295625079e-05
Position 443: 5.462338317934354e-05
Position 208: 4.719422881921706e-05
Position 138: 3.929332086730558e-05
Position 872: 3.7896626257797313e-05
Position 145: 2.5119673862282206e-05
Position 212: 2.4948518942029738e-05
