Gene = Hps3
index = 544
Annotated 5SS: [  267  5002  6169  6356  9585 12558 15513 16505 19490 21293 22619 23927
 24516 26501 32091 32993]
Annotated 3SS: [ 4509  5996  6269  9394 12475 15357 16395 19307 21111 22384 23740 24326
 26392 31883 32901 38285]
SMsplice 5SS: [  267  2595  5002  6169  6356  9585 12558 16505 19490 24516 26501 32993]
SMsplice 3SS: [ 2485  4905  5996  6269  9394 12475 16395 19307 24326 26392 32897 35068]
top_k =  100
Partition function (log Z): 0.7785163929724694

Sorted 5' Splice Sites (High to Low Probability):
Position 9585: 1.000000000000005
Position 267: 0.9954447705988985
Position 6356: 0.9925622702915924
Position 19490: 0.9819796616100019
Position 5002: 0.9674878672570749
Position 12558: 0.9611668633497876
Position 24516: 0.9124611981541282
Position 2595: 0.6470269304502132
Position 6169: 0.6062442324212125
Position 16505: 0.5888129204320868
Position 6928: 0.5673646790439479
Position 16564: 0.40385822599065085
Position 23927: 0.3535315881076071
Position 5378: 0.2510842860089377
Position 24836: 0.24679532609921576
Position 14662: 0.20728631181576684
Position 26501: 0.14888184758429396
Position 17771: 0.11580841999810387
Position 17992: 0.06676139992918449
Position 8588: 0.05762028991542929
Position 14608: 0.057501870046582214
Position 15236: 0.050039426677239894
Position 18135: 0.04597949209923562
Position 8508: 0.030044238941509465
Position 18028: 0.029373045094350646
Position 8512: 0.02655163686563123
Position 18040: 0.021015801183781997
Position 15223: 0.02003745335002216
Position 3732: 0.016955928874717464
Position 19494: 0.014774816571466808
Position 10234: 0.011828067895007848
Position 17652: 0.008523545600525819
Position 6134: 0.007648451070004517
Position 6779: 0.0071835808025791465
Position 6428: 0.0071610382835320865
Position 547: 0.00706099314620012
Position 1723: 0.006174101063912331
Position 8651: 0.005941126370411648
Position 19504: 0.0032455218185361485
Position 4617: 0.0029730918939899313
Position 53: 0.0028063641902025065
Position 1408: 0.0023952604080372196
Position 4579: 0.0023660590373997628
Position 92: 0.002058338026742607
Position 20678: 0.0016066304904519646
Position 19635: 0.001559296432585539
Position 19939: 0.0013006464088364622
Position 705: 0.0011994038468651352
Position 297: 0.0009764345992626599
Position 2135: 0.000876596741641033
Position 5201: 0.0008241913648163015
Position 170: 0.00011790134684563927
Position 122: 0.00010210876039764374
Position 19694: 7.311891341254645e-05
Position 1590: 7.122064339798082e-05
Position 2117: 4.6368220228018555e-05
Position 1052: 3.0591751592656566e-05
Position 239: 2.5757593540981915e-05
Position 36: 7.975524789807175e-06
Position 504: 5.294189050375255e-06
Position 148: 1.505545344406816e-06
Position 61: 2.958646136603098e-07
Position 106: 2.567886267428028e-07
Position 57: 1.994637900154145e-07
Position 95: 1.3447872586308168e-07
Position 82: 1.250352130205175e-07
Position 76: 8.319068624194165e-08
Position 152: 7.809876394170874e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9394: 1.0000000000000049
Position 19307: 1.0000000000000047
Position 16395: 0.9926711464227379
Position 6269: 0.9758536007140978
Position 24326: 0.9275623355993807
Position 4905: 0.8537412177861254
Position 12475: 0.682309530450083
Position 5996: 0.6150597451706304
Position 29115: 0.5670344046966502
Position 2485: 0.45066465289632873
Position 23740: 0.3535315881076071
Position 6804: 0.2798098381411919
Position 12454: 0.2788573328997047
Position 14514: 0.2647881818623492
Position 6801: 0.2629487945318776
Position 5275: 0.23681403548245794
Position 2464: 0.19636227755388455
Position 24760: 0.17681101647269618
Position 27377: 0.17393533126612468
Position 26207: 0.14606251806394724
Position 17952: 0.1450544660776835
Position 17448: 0.12433196559862982
Position 4509: 0.11908580040233883
Position 8401: 0.11217115492541324
Position 24692: 0.09137575499974637
Position 15189: 0.07007688002726208
Position 21111: 0.051954712721830554
Position 28707: 0.04721495309443915
Position 24913: 0.03761601569735304
Position 24580: 0.03117408340042901
Position 26191: 0.029352633037171994
Position 6645: 0.021273893607044722
Position 17931: 0.018075272228869364
Position 3624: 0.016955928874717464
Position 6238: 0.016199819300158787
Position 5294: 0.014270250526479726
Position 19587: 0.012981124630015986
Position 10138: 0.011828067895007836
Position 6824: 0.010515733566412945
Position 8434: 0.007986137167568397
Position 25224: 0.0075616611090773235
Position 1684: 0.007097066025781386
Position 6283: 0.006502826881455018
Position 19792: 0.005780971365952527
Position 22222: 0.0029525059073827924
Position 390: 0.002798912840089326
Position 1353: 0.0024356895836613233
Position 470: 0.0022455835217442153
Position 20398: 0.0016066304904519646
Position 19770: 0.0014397933419353177
Position 647: 0.001155809806893136
Position 5112: 0.0008241913648163015
Position 434: 0.0007990606496639397
Position 190: 0.0007260105311509107
Position 399: 0.0006005533812001381
Position 381: 0.00047847259181289786
Position 169: 0.0004465342149972938
Position 233: 0.0003426932009262013
Position 19615: 0.0002616181883404027
Position 138: 0.0002152756225969477
Position 1473: 2.0022136414097817e-05
Position 958: 1.6285040352024897e-05
Position 562: 8.209257339769659e-06
Position 1227: 6.757069841474682e-06
Position 1249: 4.012261518303861e-06
Position 445: 3.290535151533901e-06
Position 591: 1.9208462296487944e-06
