Gene = Glmp
index = 437
Annotated 5SS: [ 179  909 1290 1607 3091]
Annotated 3SS: [ 653 1091 1387 2833 3179]
SMsplice 5SS: [ 179  993 1290 1607 3091]
SMsplice 3SS: [ 907 1091 1387 2833 3179]
top_k =  100
Partition function (log Z): -1.205449030562412

Sorted 5' Splice Sites (High to Low Probability):
Position 1290: 0.9994772256224828
Position 179: 0.9606852437146909
Position 3091: 0.9003849445000149
Position 1607: 0.7032190336443997
Position 993: 0.4683356307022748
Position 3318: 0.2981783641330412
Position 3466: 0.22929579513868012
Position 1520: 0.09128724435050432
Position 654: 0.08022639698894186
Position 909: 0.043553598925467535
Position 997: 0.04009630220591671
Position 1612: 0.03874526756160514
Position 2640: 0.020819847120704966
Position 57: 0.017915446897175787
Position 1002: 0.016644175022572757
Position 3834: 0.013006163260494842
Position 3639: 0.012673542322529943
Position 3965: 0.012176906735198383
Position 268: 0.00956196127665119
Position 1023: 0.008979698910952393
Position 1018: 0.008874085212141657
Position 1475: 0.007968436820031129
Position 981: 0.007511315688484936
Position 1634: 0.0068376629346159085
Position 605: 0.002589278748671033
Position 820: 0.0024503662851041662
Position 1619: 0.0023167356781050004
Position 771: 0.002083617376754464
Position 3250: 0.0016943448803641219
Position 666: 0.001510563024475336
Position 2451: 0.0014278938167847166
Position 317: 0.0014090292009910266
Position 3327: 0.0012522426698860253
Position 1459: 0.0008580681674397058
Position 830: 0.0008545723230493383
Position 1466: 0.0006894859845324331
Position 777: 0.0004607299732523811
Position 799: 0.00031497974729780383
Position 340: 0.00010133306307709979
Position 15: 5.628742083276159e-05
Position 570: 4.181583132949448e-05
Position 39: 3.3903472270814074e-05
Position 61: 2.6108163052193652e-05
Position 51: 5.661368462596242e-06
Position 92: 4.922378273317906e-06
Position 801: 4.1710270704768665e-06
Position 10: 3.347194938698059e-06
Position 69: 2.6109723500004383e-06
Position 396: 3.5958928768281725e-07
Position 134: 2.0417695986255145e-09
Position 126: 1.567318899876191e-09
Position 138: 3.381793949132351e-10
Position 99: 1.0376788264963176e-10
Position 136: 8.948984847449089e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1091: 0.9726960430933372
Position 2833: 0.8979831300848446
Position 1387: 0.7250814187299134
Position 907: 0.5401277264722075
Position 3426: 0.5077715108559759
Position 3179: 0.4925930541780693
Position 3737: 0.17074548759776442
Position 4427: 0.1664692445947928
Position 5382: 0.07440980922556412
Position 1517: 0.07131667241841991
Position 3232: 0.06913737500191304
Position 569: 0.04607573903760646
Position 1556: 0.038487558990992064
Position 653: 0.032553077091751585
Position 2938: 0.03147892059891148
Position 2908: 0.017512642701011053
Position 1245: 0.01539756698011831
Position 509: 0.013453174037998342
Position 2540: 0.011582485578247904
Position 5080: 0.011574966425747228
Position 3314: 0.011398016467683871
Position 3013: 0.010889214352965476
Position 2495: 0.009237361542457061
Position 874: 0.00899341374127676
Position 1423: 0.006033009375771642
Position 869: 0.005969928870435416
Position 590: 0.005366526201715556
Position 160: 0.005325757709398496
Position 1404: 0.0048576144688464926
Position 1537: 0.004601562152956635
Position 1445: 0.004585268295939638
Position 1233: 0.003805617211890203
Position 751: 0.0037329950045021645
Position 143: 0.0037295464485614673
Position 1519: 0.0036244977917411336
Position 551: 0.003622030265270143
Position 692: 0.0032224056782932135
Position 714: 0.002704374539143238
Position 519: 0.0025189457524630587
Position 1172: 0.0018552278318050633
Position 2319: 0.0014278938167847186
Position 797: 0.0008045173734323618
Position 765: 0.0006938135476113125
Position 1108: 0.000607223770658245
Position 596: 0.00014776485517204916
Position 256: 0.00011165861619273354
Position 968: 0.0001116073806737539
Position 553: 8.500386327135377e-05
Position 399: 5.4371879923929894e-05
Position 431: 4.8685214108148365e-05
Position 1448: 2.8188163474479388e-05
Position 1606: 2.6560125063560693e-06
Position 1394: 2.4202956371461654e-06
