Gene = Trmt13
index = 1143
Annotated 5SS: [  829 19949 22124 22395 24358 24854 25097 26116 28833 29392 32094]
Annotated 3SS: [18993 22076 22327 24294 24783 24989 25947 28759 29316 31663 32976]
SMsplice 5SS: [  557 11267 21961 25097 32094]
SMsplice 3SS: [11131 21835 24989 31862 32976]
top_k =  100
Partition function (log Z): -25.51866907786179

Sorted 5' Splice Sites (High to Low Probability):
Position 557: 0.9508819640747729
Position 829: 0.4485061582309213
Position 4335: 0.28777095396826263
Position 127: 0.09000112996403262
Position 834: 0.0525355423388707
Position 210: 0.041467955228911814
Position 48: 0.018583370026248616
Position 43: 0.017216799321646412
Position 229: 0.015440598890605903
Position 844: 0.012669553382963003
Position 154: 0.01242915016528795
Position 270: 0.011952263918460902
Position 3061: 0.008338513613048241
Position 2554: 0.007669159413683516
Position 2976: 0.00420006749259983
Position 535: 0.0009442729179206475
Position 166: 0.0009155212163705947
Position 151: 0.0003894554015478875
Position 367: 0.00038156295957682263
Position 101: 0.00026833938013084887
Position 302: 0.00023136820297971908
Position 143: 0.00014335524835325464
Position 108: 0.00010948018641938828
Position 73: 9.641036487049308e-05
Position 105: 9.07180093708273e-05
Position 55: 8.7323035256431e-05
Position 99: 6.739985536353491e-05
Position 87: 5.4674976247060126e-05
Position 20: 1.7901376249332456e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9329: 0.5198044684463901
Position 690: 0.4448471420885578
Position 4226: 0.43123359168755004
Position 3608: 0.21758922997422994
Position 367: 0.1961905242618573
Position 4605: 0.03202056872533983
Position 636: 0.027843657029066153
Position 2426: 0.024073952141187738
Position 2619: 0.021126651730975228
Position 4210: 0.02024077397467619
Position 695: 0.011690992690996934
Position 2961: 0.00752910458154347
Position 3209: 0.006012143865004841
Position 4627: 0.005802748587087853
Position 794: 0.00521210987722243
Position 1112: 0.0050588879423700125
Position 2792: 0.002689304494894164
Position 328: 0.0021169823056070114
Position 3003: 0.0014014103972085237
Position 384: 0.000303055817680685
Position 434: 0.00012193257897092075
Position 503: 0.00011129024491008113
Position 692: 6.989444476181988e-05
Position 714: 6.489261205371292e-05
Position 182: 4.993504262154472e-05
Position 472: 4.4633103670375715e-05
Position 371: 3.5377398017440285e-05
Position 712: 3.4435457254655314e-05
Position 475: 2.287602283731643e-05
Position 390: 2.0167097613219396e-05
Position 302: 1.7928356435995003e-05
Position 708: 1.6816489315806088e-05
Position 717: 1.429080878017298e-05
Position 603: 1.3658976498991768e-05
Position 519: 6.585779572798662e-06
Position 241: 4.1417520049162566e-06
Position 797: 3.3491605798486655e-06
Position 811: 2.7431485925785812e-06
Position 800: 6.966127554571095e-07
Position 151: 1.3397940583021818e-07
