Gene = ENSDARG00000074132
index = 443
Annotated 5SS: [ 416  581  998 1150 1333 1532 2266]
Annotated 3SS: [ 532  949 1113 1263 1429 2216 2373]
SMsplice 5SS: [ 255  416  581  998 1150 1333 1532]
SMsplice 3SS: [ 346  532  949 1113 1263 1429 2216]
Partition function (log Z): 22.792796255885403

Sorted 5' Splice Sites (High to Low Probability):
Position 1532: 0.9983570340366247
Position 1333: 0.9879528465654057
Position 416: 0.9216670001600139
Position 581: 0.911029750489712
Position 1150: 0.8647827559605543
Position 998: 0.8564094194770634
Position 255: 0.8212420340471285
Position 2266: 0.22961420300618773
Position 260: 0.17839282663814734
Position 1857: 0.1698398040033369
Position 1004: 0.08624731905649213
Position 1023: 0.021030487030967396
Position 1032: 0.020263707920812935
Position 2021: 0.008589929143850948
Position 26: 0.006364318846821405
Position 2111: 0.005976046973934077
Position 1339: 0.005663052260126199
Position 2136: 0.005134520972607014
Position 551: 0.005011363016438726
Position 859: 0.004920766450049159
Position 1330: 0.0029643834724616728
Position 1337: 0.002285325096226145
Position 2275: 0.002222819731087978
Position 2296: 0.0021129903398859795
Position 852: 0.0017826918366921313
Position 1002: 0.001664651888912018
Position 7: 0.001234322709515168
Position 14: 0.0010603876401347923
Position 1154: 0.0008210298165916991
Position 2002: 0.0006531382704990569
Position 1952: 0.0005323387466876284
Position 1554: 0.0004809263344768855
Position 2044: 0.00041583771068270416
Position 2122: 0.00036112625577241656
Position 2131: 0.00035220829499117283
Position 2145: 0.000340452621399748
Position 1908: 0.00027495059708267084
Position 35: 0.0002641137391786541
Position 1574: 0.0002566628915427824
Position 2324: 0.00019495034172527074
Position 566: 0.00014240499667490073
Position 264: 0.00013617226247010194
Position 2068: 0.00011973474014003397
Position 1847: 0.0001050915112705742
Position 590: 0.00010082793612604763
Position 1211: 8.353657253881429e-05
Position 2213: 8.305486116661538e-05
Position 1973: 8.201013288206976e-05
Position 1795: 7.058494363966798e-05
Position 556: 7.00676863638334e-05
Position 1939: 6.952378985612905e-05
Position 463: 6.339988078084677e-05
Position 389: 5.140658599526217e-05
Position 810: 4.7087390364688035e-05
Position 2398: 4.645367901851784e-05
Position 2263: 4.4758550895356135e-05
Position 2312: 4.0505144111358195e-05
Position 2304: 3.700147660336575e-05
Position 2171: 2.7515045994915725e-05
Position 803: 2.651682278571145e-05
Position 1054: 2.393096551220772e-05
Position 2406: 2.2255811893723563e-05
Position 536: 1.9446493359962902e-05
Position 1514: 1.8700366700937858e-05
Position 2483: 1.8047975238327342e-05
Position 2054: 1.7678460476332746e-05
Position 2368: 1.5706050866293398e-05
Position 585: 1.540105595988555e-05
Position 2357: 1.4087657347197992e-05
Position 1273: 1.3269140830509709e-05
Position 791: 1.1149985055971897e-05
Position 1651: 9.899033562509927e-06
Position 398: 9.437146440260235e-06
Position 1377: 8.737189649838273e-06
Position 234: 8.589691944183834e-06
Position 1144: 8.573687654704193e-06
Position 1375: 7.727197083543825e-06
Position 2093: 6.817545080647718e-06
Position 772: 6.591029445130035e-06
Position 541: 5.829879029650128e-06
Position 1070: 5.439469773185289e-06
Position 679: 5.141149944596923e-06
Position 893: 3.5114208571082924e-06
Position 2006: 3.3402970681110676e-06
Position 1771: 3.3247333704439806e-06
Position 1774: 3.2262793720277556e-06
Position 197: 3.047112632600182e-06
Position 2543: 2.7732260897723522e-06
Position 780: 2.6575755621690257e-06
Position 2014: 2.371447608227444e-06
Position 102: 1.987684814745214e-06
Position 286: 1.5074565927037072e-06
Position 2095: 1.3715772714786648e-06
Position 1384: 1.100206102021859e-06
Position 1694: 9.97103315393728e-07
Position 2025: 9.588331880627693e-07
Position 784: 7.769280570466024e-07
Position 80: 7.626011773142458e-07
Position 2424: 6.081012863759257e-07
Position 2180: 5.329628185303219e-07
Position 2438: 4.6723496316082544e-07
Position 2328: 4.605448872927278e-07
Position 775: 4.2021889295099533e-07
Position 2074: 4.0501081326635796e-07
Position 930: 3.6290416735144205e-07
Position 1673: 3.120732833873024e-07
Position 1277: 2.583153279320389e-07
Position 1228: 2.4288653142201324e-07
Position 1715: 1.8685194472369033e-07
Position 1608: 1.8670670527815585e-07
Position 2473: 1.8058701915670307e-07
Position 500: 1.7265218859463235e-07
Position 1632: 1.675458754672238e-07
Position 300: 1.4422068663488238e-07
Position 2072: 1.146044433945871e-07
Position 2185: 9.982620812003163e-08
Position 1243: 9.888664800320874e-08
Position 1078: 8.936231322379731e-08
Position 2465: 7.193489254879868e-08
Position 914: 6.157976917970775e-08
Position 1393: 3.742683728449088e-08
Position 1248: 3.6245823694590633e-08
Position 517: 3.330707764639898e-08
Position 2223: 3.310090323377381e-08
Position 1733: 3.1860460574776993e-08
Position 1751: 3.153823096413143e-08
Position 162: 3.1161118468581566e-08
Position 1758: 2.95591374206115e-08
Position 1753: 2.1386574258035182e-08
Position 1432: 1.789301094776429e-08
Position 2195: 1.408493267893621e-08
Position 307: 8.669570309179221e-09
Position 328: 7.662197109834136e-09
Position 1449: 7.624967616109339e-09
Position 2193: 4.830713931361563e-09
Position 1718: 4.691777401931568e-09
Position 1469: 4.556052660002843e-09
Position 1472: 2.243217760970819e-09
Position 934: 1.0028995556931055e-09
Position 1413: 9.036482125419982e-10
Position 932: 4.6134130659323015e-10
Position 2208: 4.5489069711788234e-10
Position 335: 7.219944447553777e-11
Position 1421: 4.758735869677839e-11
Position 1419: 6.062337614344932e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1429: 0.9989764480491264
Position 346: 0.9960735309816531
Position 1263: 0.9583507785789561
Position 1113: 0.8840808154367111
Position 949: 0.8754005842953546
Position 532: 0.8428102495372282
Position 2216: 0.7488117073554496
Position 1751: 0.345180092828696
Position 2373: 0.2787153605285046
Position 910: 0.09088229319375399
Position 2341: 0.03066352563486683
Position 890: 0.0221470933720255
Position 791: 0.015048715385764713
Position 117: 0.008879487174137666
Position 2477: 0.006853474226105077
Position 1123: 0.005556043103747376
Position 2091: 0.004133895805257787
Position 1758: 0.003140440454654243
Position 2043: 0.0025612354400380054
Position 1131: 0.001786635735304833
Position 2079: 0.0014621222018945505
Position 1454: 0.0009048376622024107
Position 1228: 0.0007331542298448572
Position 2608: 0.0006500975185752291
Position 1608: 0.0006460027890312956
Position 536: 0.0006209407554572094
Position 1185: 0.0005534947758477246
Position 1856: 0.0005424554175735975
Position 1939: 0.00045701375440273563
Position 1973: 0.00043322256262163665
Position 2002: 0.0003736090163991569
Position 2431: 0.0003628967066085177
Position 1651: 0.0003443679454562177
Position 1128: 0.00018921260165167124
Position 870: 0.00016149435665125335
Position 726: 0.0001593655923453822
Position 2494: 0.00014991892913800408
Position 2157: 0.0001446052553688517
Position 1673: 0.00010474718825772497
Position 1216: 0.00010470988568876772
Position 2175: 0.00010347492555641925
Position 1890: 0.00010272774505000007
Position 930: 9.22683940217476e-05
Position 2021: 7.495397445863176e-05
Position 1694: 6.623452436359468e-05
Position 2394: 6.599068406165432e-05
Position 2404: 6.340831204821969e-05
Position 550: 6.031780350364098e-05
Position 580: 4.505729438042376e-05
Position 1138: 4.305866465425607e-05
Position 554: 4.050746566495423e-05
Position 1833: 3.9934652684125104e-05
Position 2398: 3.434500151361846e-05
Position 1779: 3.390684198180006e-05
Position 955: 2.954779316433081e-05
Position 2231: 2.887776542204321e-05
Position 2296: 2.805029110749863e-05
Position 366: 2.5046154992475902e-05
Position 2025: 2.3917535105505704e-05
Position 767: 2.2327830633989862e-05
Position 927: 2.1056058484577275e-05
Position 1824: 2.0424725070717144e-05
Position 2104: 2.037194329703727e-05
Position 2250: 1.9572205940870536e-05
Position 2006: 1.8942424725856413e-05
Position 1771: 1.8589343223680164e-05
Position 2576: 1.7863846216159605e-05
Position 1305: 1.741609729973258e-05
Position 1312: 1.7309881974050515e-05
Position 2524: 1.6918552554048364e-05
Position 182: 1.6511864234362072e-05
Position 135: 1.4081064533967018e-05
Position 556: 1.3651948241887007e-05
Position 1764: 1.3395843920575445e-05
