Gene = ENSDARG00000087148
index = 524
Annotated 5SS: [344]
Annotated 3SS: [558]
SMsplice 5SS: [344]
SMsplice 3SS: [558]
Partition function (log Z): -6.965190893409524

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.9187713332830255
Position 204: 0.0444687039082345
Position 375: 0.021991021637916462
Position 446: 0.005356808221804362
Position 444: 0.005081109403275966
Position 8: 0.0037108491838984126
Position 208: 0.003048749592347034
Position 25: 0.0028102748512736303
Position 250: 0.0023868757723555017
Position 46: 0.00229110042316675
Position 83: 0.002147274955297712
Position 487: 0.0020444069188033276
Position 413: 0.0016929701308051985
Position 152: 0.0012743017127197771
Position 70: 0.0008910153853160755
Position 659: 0.0005835865646751936
Position 173: 0.0005679912246485836
Position 720: 0.00048568960583668803
Position 300: 0.00041470410235892223
Position 107: 0.0004097255923917595
Position 716: 0.00032860623424638114
Position 206: 0.00020329704188608744
Position 50: 0.0001415870039264776
Position 145: 0.00013515653731091854
Position 100: 0.00010712865030787621
Position 337: 6.666406446720199e-05
Position 422: 3.751012674709212e-05
Position 402: 2.2493437866206654e-05
Position 171: 1.16955537323854e-05
Position 127: 1.0767771479441339e-05
Position 616: 5.428709840212406e-06
Position 411: 4.500207126714457e-06
Position 567: 1.831922949159536e-06
Position 751: 1.964107935118758e-07
Position 724: 1.4469795845415842e-07
Position 585: 1.3658544576756874e-07
Position 603: 7.314217705474914e-08
Position 778: 5.057734193307969e-08
Position 583: 3.972004044064461e-09
Position 540: 2.941208479162114e-09
Position 526: 1.7336145969741582e-09
Position 554: 7.93088030768344e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 558: 0.8587911285962097
Position 566: 0.13557343405606043
Position 114: 0.006555444900322461
Position 284: 0.005035186179406929
Position 343: 0.004742607048290037
Position 178: 0.0034612561337752177
Position 408: 0.002556757108492329
Position 805: 0.001355160688210215
Position 292: 0.0008889299407989785
Position 540: 0.00040894595447458766
Position 157: 0.0003646656463129224
Position 497: 0.00028964732173698745
Position 305: 0.00025178841268622777
Position 250: 0.00020961012191241722
Position 166: 0.00017800796295245033
Position 591: 0.0001415450311891168
Position 716: 0.00011935894620869061
Position 184: 9.248750667713758e-05
Position 748: 6.652313265893202e-05
Position 419: 5.7087121581876244e-05
Position 256: 5.229235978326093e-05
Position 741: 4.808424207508495e-05
Position 664: 4.672981900522153e-05
Position 434: 4.565785853934883e-05
Position 597: 2.1662747185343505e-05
Position 642: 1.591144511863569e-05
Position 720: 1.576948690564313e-05
Position 724: 1.4543852846685884e-05
Position 374: 1.0455714473517003e-05
Position 411: 9.570195643463666e-06
Position 593: 8.390518493958074e-06
Position 625: 8.249589518914674e-06
Position 362: 8.0531024373496e-06
Position 233: 7.209155593423752e-06
Position 204: 6.411439439275585e-06
Position 259: 6.154523691471039e-06
Position 325: 5.449378141886685e-06
Position 572: 4.693052963723898e-06
Position 771: 3.705686130430269e-06
Position 842: 3.4603774137091873e-06
Position 223: 2.8418663561653258e-06
Position 672: 2.3386573924779732e-06
Position 603: 2.229297040931318e-06
Position 390: 1.7009871101147756e-06
Position 839: 1.6829845272723813e-06
Position 393: 1.6441807477676027e-06
Position 217: 1.5176391472977339e-06
Position 704: 1.4406112715009551e-06
Position 760: 1.3311316215234053e-06
Position 191: 1.0722745214296669e-06
Position 622: 8.0014549021619e-07
Position 774: 6.620401784763541e-07
Position 193: 6.385013607559008e-07
Position 768: 6.199309141405643e-07
Position 762: 5.223327236489038e-07
Position 212: 5.043432541026208e-07
Position 196: 4.195576785338149e-07
Position 674: 3.564090702996219e-07
Position 818: 3.127090513937589e-07
Position 613: 3.032851483973433e-07
Position 214: 2.9957575048515705e-07
Position 61: 2.8955710673676365e-07
Position 676: 9.07268182269816e-08
Position 70: 8.076743104540924e-08
Position 357: 2.503595375281297e-08
Position 687: 1.8968865297499232e-08
