Gene = ENSDARG00000095504
index = 636
Annotated 5SS: [ 350  522 1230 2111]
Annotated 3SS: [ 432 1091 1973 2179]
SMsplice 5SS: [ 350  522 2111]
SMsplice 3SS: [ 432 1973 2179]
Partition function (log Z): -3.6167874228474353

Sorted 5' Splice Sites (High to Low Probability):
Position 350: 0.9525802521880447
Position 2111: 0.861055050635231
Position 522: 0.8110946172722812
Position 1230: 0.30128702515033373
Position 1202: 0.19184576781684504
Position 1284: 0.06119425661300282
Position 2063: 0.05156501940286202
Position 499: 0.04916979333029717
Position 490: 0.04009467181840576
Position 1562: 0.025431173833171762
Position 993: 0.022022241507642423
Position 2083: 0.01010328579406774
Position 557: 0.007233378358800203
Position 579: 0.005166958980765834
Position 537: 0.004912607617789166
Position 511: 0.004033841268137568
Position 761: 0.0019240736389714555
Position 1238: 0.0018576516211731102
Position 1751: 0.0017761417444921602
Position 2045: 0.0010991564157515957
Position 1427: 0.0010641019697543751
Position 74: 0.0009644503755002582
Position 1949: 0.000842746037542643
Position 1148: 0.0005898752253846012
Position 410: 0.0004767043066092215
Position 666: 0.00046033914681651536
Position 30: 0.0003945374044235899
Position 8: 0.0003578252011885379
Position 163: 0.00032455751618952667
Position 1206: 0.00031296452337010463
Position 290: 0.00024043034536994334
Position 1020: 0.000225820847199356
Position 2222: 0.0002192413075863579
Position 717: 0.00021476402455630167
Position 1447: 0.00020914282643064817
Position 1938: 0.00019814648077568612
Position 255: 0.0001975888394226675
Position 818: 0.0001785912458910202
Position 697: 0.00017397887889967687
Position 20: 0.00014490444045606
Position 1603: 0.00013361570228012773
Position 1729: 0.00012853574939771317
Position 1155: 0.00010882316399318123
Position 1592: 0.00010639137443229372
Position 270: 0.0001054573104540628
Position 1694: 0.00010046919850852124
Position 2242: 7.561766631635095e-05
Position 1634: 6.026603346887635e-05
Position 1126: 4.8835912760041204e-05
Position 41: 4.3561440712345576e-05
Position 369: 4.110002041643748e-05
Position 652: 3.635526941300163e-05
Position 1053: 3.249972685097399e-05
Position 320: 3.1237980957519274e-05
Position 627: 2.7123202841540735e-05
Position 772: 2.7098025953289692e-05
Position 33: 2.340192551660648e-05
Position 280: 1.9891037836116503e-05
Position 1608: 1.9636092129236196e-05
Position 837: 1.8038797245302428e-05
Position 636: 1.6726287770717532e-05
Position 603: 1.6032211040091427e-05
Position 597: 1.4719617210841842e-05
Position 1755: 1.348818256494255e-05
Position 1933: 1.2822908716072027e-05
Position 208: 1.2109868597764681e-05
Position 738: 1.2014472950453446e-05
Position 234: 1.1474695065010065e-05
Position 896: 1.1083596506315719e-05
Position 167: 1.1009221041493764e-05
Position 265: 8.37476380378569e-06
Position 1224: 8.092190722531264e-06
Position 1775: 7.9935096248674e-06
Position 633: 7.720466340176184e-06
Position 1710: 7.547514995066528e-06
Position 2265: 6.847547066056612e-06
Position 1646: 5.937366497908571e-06
Position 1279: 5.823271620226665e-06
Position 1753: 5.756056135547001e-06
Position 325: 5.040961394813231e-06
Position 244: 4.973636088665135e-06
Position 846: 4.455363958375403e-06
Position 765: 4.412214962508211e-06
Position 184: 4.132963297376289e-06
Position 1146: 3.865852659472995e-06
Position 606: 3.4507807123242353e-06
Position 811: 3.3183548352953617e-06
Position 924: 3.237035216404173e-06
Position 1664: 3.1467707731500475e-06
Position 640: 3.0111748159618803e-06
Position 111: 2.3721698108691827e-06
Position 752: 2.0343484014245396e-06
Position 2027: 1.7796386767469867e-06
Position 2188: 1.6418144480391943e-06
Position 885: 1.1517662898072117e-06
Position 1809: 1.0295484790715667e-06
Position 367: 9.967701563291937e-07
Position 825: 9.818835868539753e-07
Position 1852: 9.784899277164182e-07
Position 154: 9.568705456847549e-07
Position 78: 9.321759328015821e-07
Position 223: 8.083453913376267e-07
Position 218: 7.202615874801084e-07
Position 2043: 6.966220825529991e-07
Position 889: 6.707088028007622e-07
Position 438: 6.423902729590276e-07
Position 268: 6.001254385503796e-07
Position 919: 5.963593980968069e-07
Position 1304: 5.586638170202483e-07
Position 1288: 5.29776278117343e-07
Position 796: 4.875984139818615e-07
Position 428: 4.407109069266156e-07
Position 415: 4.278918451234507e-07
Position 1071: 3.933156219943441e-07
Position 1816: 3.1468290159261935e-07
Position 237: 2.0725428610467227e-07
Position 1307: 2.0100804605609148e-07
Position 878: 1.4142808362535953e-07
Position 921: 1.2562392299731787e-07
Position 1983: 9.607914071478041e-08
Position 2006: 8.115332403617904e-08
Position 1843: 7.642778249325674e-08
Position 2130: 1.266220498609522e-08
Position 2133: 9.072267243283925e-09
Position 1807: 8.732029761796847e-09
Position 1814: 3.165403309416943e-09
Position 2180: 2.6689549953021835e-09
Position 2197: 1.748721073522248e-09
Position 1967: 8.046442843192199e-10
Position 2160: 9.163300672901016e-11
Position 2165: 1.558401969490397e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2179: 0.9486028804389475
Position 1973: 0.9130003810009097
Position 432: 0.8843288482485279
Position 1091: 0.33258771927579034
Position 1094: 0.10437630668717053
Position 1044: 0.06104125024156632
Position 1052: 0.03627353192567988
Position 1283: 0.026880946876937237
Position 919: 0.021264480754856895
Position 2187: 0.020226758021037284
Position 2013: 0.012703518824680708
Position 1096: 0.009624631558126399
Position 1316: 0.006552866862340972
Position 1450: 0.005657062129773877
Position 1101: 0.004775307782541871
Position 1981: 0.0045163055694893706
Position 1862: 0.003310758913919238
Position 1067: 0.0028936940355449273
Position 636: 0.002459920330568798
Position 1658: 0.0020504893759812353
Position 1071: 0.001510595926332372
Position 1319: 0.0013157641772558982
Position 885: 0.0009818488978886434
Position 1843: 0.0009233190370742975
Position 2006: 0.0009024893869939549
Position 2017: 0.0006177238430554458
Position 1341: 0.00046188851664760857
Position 2197: 0.000386448663121655
Position 447: 0.0003435253002033092
Position 875: 0.00032673086571953383
Position 817: 0.0003096921322253554
Position 1850: 0.0002977153563243811
Position 796: 0.0002817496332310245
Position 1288: 0.00020149735651815026
Position 1608: 0.0002006289859934416
Position 2300: 0.00016451619459658846
Position 603: 0.00015917528595968186
Position 2326: 0.000148638406266589
Position 2003: 0.00014399191140976902
Position 331: 0.00013882798872446624
Position 1110: 0.0001224134296764204
Position 2040: 0.00012106861302499843
Position 409: 0.00010974533549432893
Position 1374: 9.092901161480044e-05
Position 1490: 8.252182262737244e-05
Position 2024: 8.159395081289428e-05
Position 1164: 8.102332334446377e-05
Position 2216: 7.333281170918337e-05
Position 181: 7.317116926160656e-05
Position 1938: 7.314262035799764e-05
Position 1099: 7.061494688787271e-05
Position 1948: 5.353785494200015e-05
Position 125: 4.913748628596377e-05
Position 1135: 4.90218822174936e-05
Position 1371: 4.2908869076711024e-05
Position 2153: 4.165349058001047e-05
Position 606: 3.659091425790576e-05
Position 2043: 3.4174311901240785e-05
Position 1182: 3.369233328562219e-05
Position 1677: 3.288245761295628e-05
Position 1807: 3.186492473958274e-05
Position 1410: 3.1373214095727244e-05
Position 1983: 3.006606290666757e-05
Position 2019: 2.9916845970323134e-05
Position 1141: 2.7730092892827406e-05
