Gene = ENSDARG00000094160
index = 606
Annotated 5SS: [510]
Annotated 3SS: [1301]
SMsplice 5SS: [510]
SMsplice 3SS: [1301]
Partition function (log Z): -3.6390583121240567

Sorted 5' Splice Sites (High to Low Probability):
Position 510: 0.49243499705945293
Position 181: 0.31870846135358616
Position 1428: 0.28239255110680717
Position 201: 0.20735946242981773
Position 1977: 0.025302613885612234
Position 1968: 0.011154542323753033
Position 758: 0.008491797795841157
Position 505: 0.007775562793136641
Position 718: 0.0065738398482297665
Position 1458: 0.005202406245334006
Position 1734: 0.00339438005781545
Position 744: 0.001921080529616099
Position 1407: 0.0014083114009973158
Position 97: 0.0013314066039307173
Position 1460: 0.001144028672681324
Position 1393: 0.0009927216495793974
Position 1448: 0.0008828758377098653
Position 985: 0.0006850816816980397
Position 185: 0.0005015992434278222
Position 1744: 0.000424334540441178
Position 1833: 0.0003766597852237521
Position 1701: 0.00019862224814832014
Position 1351: 0.00019633028119080728
Position 557: 0.0001674299793525839
Position 1957: 0.00015879846707355687
Position 750: 0.0001291173440727523
Position 1722: 0.0001122933511333035
Position 1748: 9.240489118297349e-05
Position 1161: 8.598869300934112e-05
Position 1607: 8.265731763425686e-05
Position 331: 6.873461999644752e-05
Position 1529: 6.709011947515864e-05
Position 1983: 6.55895830079473e-05
Position 1948: 6.528451374963826e-05
Position 1527: 6.506921062017168e-05
Position 1618: 6.147783595584511e-05
Position 990: 5.592391945890963e-05
Position 1681: 5.455756297974138e-05
Position 1842: 4.989524979557586e-05
Position 957: 4.371952317863636e-05
Position 1624: 4.3688341282187236e-05
Position 1192: 4.1250178889153124e-05
Position 821: 3.6552891075681813e-05
Position 189: 3.617497821781081e-05
Position 548: 3.471556212375274e-05
Position 1683: 3.4513340849076e-05
Position 1041: 3.2969503223331626e-05
Position 493: 3.133190301896409e-05
Position 1005: 2.91591313520074e-05
Position 1200: 2.9017163128837976e-05
Position 562: 2.7433937066614353e-05
Position 1181: 2.671996450335108e-05
Position 523: 2.567573663497451e-05
Position 525: 2.45086224699931e-05
Position 67: 2.1908781500358443e-05
Position 71: 2.1154746016075024e-05
Position 1108: 2.0988761687415912e-05
Position 1049: 1.7891366523881553e-05
Position 1011: 1.6989632300467254e-05
Position 1173: 1.6622583996724028e-05
Position 1913: 1.494750319422036e-05
Position 669: 1.3071984399140254e-05
Position 920: 1.2998959681366674e-05
Position 929: 1.1911035536874025e-05
Position 109: 1.0796635740033255e-05
Position 891: 1.0457650777281463e-05
Position 1223: 9.943654638223624e-06
Position 1727: 8.734120735664298e-06
Position 1218: 8.495362061870696e-06
Position 8: 8.141248099448269e-06
Position 165: 6.847093277065557e-06
Position 1992: 5.685212352952524e-06
Position 764: 5.070336808998577e-06
Position 840: 4.819732669145502e-06
Position 1640: 4.151864899523981e-06
Position 128: 3.9749685745466215e-06
Position 1972: 3.6743912870925135e-06
Position 1877: 3.4215799678060516e-06
Position 1225: 3.3438707399690444e-06
Position 853: 2.9001386241152896e-06
Position 52: 2.621290423612487e-06
Position 18: 2.5638581234866276e-06
Position 20: 2.3739232317121437e-06
Position 1800: 2.2291130254150437e-06
Position 878: 1.91166376694831e-06
Position 637: 1.8360415435190962e-06
Position 583: 1.7520923481486205e-06
Position 1354: 1.7037022628612246e-06
Position 1045: 1.6770795966261283e-06
Position 357: 1.5851034870913744e-06
Position 1908: 1.4585643129730168e-06
Position 1952: 1.3496788727143713e-06
Position 762: 1.1400917082868573e-06
Position 104: 9.998164189346433e-07
Position 1145: 9.989054797634917e-07
Position 1970: 9.477087540614271e-07
Position 1809: 9.443032450471242e-07
Position 1950: 9.436641336741221e-07
Position 898: 8.264725197712773e-07
Position 1120: 7.629958521195748e-07
Position 286: 7.220806911825827e-07
Position 29: 7.063692445647525e-07
Position 819: 6.613901109570601e-07
Position 1827: 6.429401254350088e-07
Position 112: 5.805778231332898e-07
Position 115: 5.578847463158348e-07
Position 316: 5.381302412513384e-07
Position 1139: 4.986424062618291e-07
Position 1088: 4.6678849781500215e-07
Position 1053: 4.1332574375838436e-07
Position 1996: 3.94497250747383e-07
Position 564: 3.82396469271004e-07
Position 697: 3.152669026828676e-07
Position 308: 3.0713942452754367e-07
Position 55: 1.5426784393051276e-07
Position 555: 1.2234101058421803e-07
Position 1927: 1.0602410700905261e-07
Position 1662: 9.449398622950297e-08
Position 1243: 9.208869457991305e-08
Position 1080: 8.091423005829802e-08
Position 1924: 7.80285232328448e-08
Position 1082: 7.538467775260074e-08
Position 1815: 6.427170307966299e-08
Position 336: 5.923831970144151e-08
Position 2004: 5.440638570172995e-08
Position 600: 4.520344290828166e-08
Position 1994: 3.930855348208033e-08
Position 1308: 2.7986973026405646e-08
Position 1813: 1.585985773584912e-08
Position 1341: 9.792059091581516e-09
Position 672: 6.120125427171133e-09
Position 1915: 4.923521599682357e-09
Position 310: 4.594433351710344e-09
Position 1891: 1.6726441503274608e-09
Position 1306: 9.03519614953848e-10
Position 1262: 1.0296138333661406e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1301: 0.9924659083099783
Position 1540: 0.11692518253282971
Position 1832: 0.07785147901681155
Position 1518: 0.06845533796403362
Position 2060: 0.04088731925961444
Position 336: 0.011944258243495121
Position 647: 0.011857985369229964
Position 300: 0.01043084192734801
Position 1618: 0.007874832053204365
Position 270: 0.006411298074799791
Position 1306: 0.0047891437986066696
Position 1646: 0.0046590983571638215
Position 1841: 0.003025836323685596
Position 1902: 0.0028535000701002534
Position 1744: 0.0027370848823857416
Position 1774: 0.002514119559392551
Position 1800: 0.002485949867011481
Position 1582: 0.0015356960861513567
Position 1691: 0.001430598123057824
Position 1471: 0.0010085234741932577
Position 376: 0.0009751053735324397
Position 236: 0.0009563041381037124
Position 1712: 0.0007522017411875876
Position 302: 0.0007347433690228423
Position 292: 0.0007004073746560334
Position 286: 0.000622985512242417
Position 881: 0.0003850397750685527
Position 365: 0.00038247096940785216
Position 717: 0.00034142519887396495
Position 1258: 0.00028956275418154294
Position 622: 0.0002727053738052903
Position 1552: 0.0002469843140729881
Position 668: 0.00024091760970984088
Position 548: 0.00021209915471440323
Position 1633: 0.00018585303493882607
Position 1719: 0.000171918155513994
Position 1561: 0.00014392585119982264
Position 294: 0.00012326882950839497
Position 1748: 0.00011007664949512826
Position 368: 9.775770778158697e-05
Position 709: 9.065129639969203e-05
Position 1369: 8.913786923765005e-05
Position 1945: 6.955317170547474e-05
Position 493: 6.814844883179684e-05
Position 1766: 6.502565349117794e-05
Position 1319: 5.20838502676632e-05
Position 180: 4.546333577530305e-05
Position 1659: 4.449097243855828e-05
Position 1350: 4.416861476169187e-05
Position 383: 3.693857293102964e-05
Position 200: 3.6156398840173254e-05
Position 1809: 3.3487206018077706e-05
Position 1593: 2.7751893247178297e-05
Position 296: 2.032544814874555e-05
Position 1965: 2.0300210909477392e-05
Position 1123: 1.822622135661527e-05
Position 788: 1.655172637791492e-05
Position 443: 1.592013159901037e-05
Position 462: 1.2426101545169294e-05
Position 964: 1.2308729736982336e-05
Position 1151: 1.1296547863570967e-05
Position 1681: 1.0543878209952207e-05
Position 1693: 1.0428003939558395e-05
Position 1371: 9.125053410657729e-06
Position 1218: 7.255753294159252e-06
Position 397: 6.7903667839545465e-06
Position 459: 6.22268869124076e-06
Position 684: 5.7209713375425395e-06
Position 173: 5.517645565810829e-06
Position 431: 5.452319908180691e-06
Position 1030: 4.657093220060925e-06
Position 80: 4.514635500910735e-06
Position 1159: 4.337634693547514e-06
Position 1112: 3.491671461727581e-06
Position 1200: 3.482856755142085e-06
Position 1414: 3.2121526540449282e-06
Position 474: 3.16240519031245e-06
Position 727: 2.8439836826295828e-06
Position 977: 2.428822507617786e-06
Position 491: 1.7325727521055604e-06
Position 1378: 1.7298072096166857e-06
Position 929: 1.7279075118417068e-06
Position 678: 1.6141366328222458e-06
Position 154: 1.5057236624065111e-06
Position 555: 1.5039805232306048e-06
Position 399: 1.404924430743087e-06
Position 509: 1.2643502455308959e-06
Position 1333: 1.0453728103452028e-06
Position 1032: 9.849086683214723e-07
Position 1564: 9.8148457705806e-07
Position 747: 9.254799840169472e-07
Position 395: 7.326412707452506e-07
Position 744: 7.234259483523385e-07
Position 207: 6.473261365109955e-07
Position 687: 6.415440049972279e-07
Position 891: 4.740599868350927e-07
Position 1962: 4.2346521801695e-07
Position 1477: 3.5856014002082333e-07
Position 1434: 3.270219188465544e-07
Position 503: 2.2750388658444933e-07
Position 1223: 2.0529716348976517e-07
Position 185: 1.4183370647322713e-07
Position 1432: 1.2919493061571534e-07
Position 93: 1.205607548064322e-07
Position 1983: 1.0215389480970184e-07
Position 750: 1.0065424345214279e-07
Position 1948: 4.3495276848478444e-08
Position 985: 3.633332563324197e-08
Position 77: 2.8291082109266256e-08
Position 1161: 2.4874454675688132e-08
Position 1479: 2.1428121889833155e-08
Position 514: 1.4771791628154556e-08
Position 1389: 5.892953394169287e-09
Position 819: 3.9955141070219135e-09
Position 1481: 3.95885798262986e-09
