Gene = ENSDARG00000091111
index = 555
Annotated 5SS: [300]
Annotated 3SS: [659]
SMsplice 5SS: [300]
SMsplice 3SS: [659]
Partition function (log Z): -8.377467731187522

Sorted 5' Splice Sites (High to Low Probability):
Position 300: 0.9931000444289998
Position 1276: 0.08760005645502984
Position 266: 0.003916403220398905
Position 895: 0.001954216070625177
Position 854: 0.0016341493240711342
Position 410: 0.0012028717639463254
Position 916: 0.0010979622520541279
Position 64: 0.0008629037683508444
Position 751: 0.0004852860406781834
Position 1273: 0.00047942037777905266
Position 245: 0.0003732914808522168
Position 119: 0.00036707987562702366
Position 85: 0.00035048171579279996
Position 127: 0.00034953198085037736
Position 1217: 0.0003472989600436919
Position 1254: 0.00026832926598111353
Position 306: 0.0002069298424417981
Position 262: 0.00017530664008016944
Position 924: 0.00013688281961164535
Position 104: 0.00011370787330713204
Position 994: 0.00011291316498144767
Position 982: 0.00010912924272372693
Position 1045: 9.382695771778689e-05
Position 310: 7.580734558174309e-05
Position 1312: 7.246019044040128e-05
Position 877: 5.686308038615491e-05
Position 1055: 4.884770075453793e-05
Position 186: 4.216842265331605e-05
Position 704: 4.148158986592869e-05
Position 1314: 3.771934208718432e-05
Position 169: 2.612757654746271e-05
Position 290: 2.5351125324505763e-05
Position 455: 2.3314098385806708e-05
Position 743: 1.7152306543249166e-05
Position 1635: 1.5655025253795266e-05
Position 569: 1.443898067446415e-05
Position 511: 1.4045396259219461e-05
Position 782: 1.3268517316299163e-05
Position 48: 1.3019662933009008e-05
Position 196: 1.2849538539232967e-05
Position 520: 1.1701311687220591e-05
Position 352: 9.992562306663932e-06
Position 504: 6.259163203121511e-06
Position 1485: 6.2409142718003754e-06
Position 1361: 5.634840183663927e-06
Position 219: 5.100318271601923e-06
Position 350: 5.079098636372178e-06
Position 393: 5.040314109398702e-06
Position 583: 4.464331286501074e-06
Position 270: 4.177415554814016e-06
Position 162: 3.810947417631389e-06
Position 427: 3.46365985058989e-06
Position 249: 3.349622737292169e-06
Position 222: 2.5794523466318757e-06
Position 422: 2.4527551779306834e-06
Position 160: 1.21182541719729e-06
Position 1436: 1.154312610044602e-06
Position 232: 9.799004967677486e-07
Position 1525: 7.40853364734361e-07
Position 383: 7.253250288995003e-07
Position 1338: 5.895135173968768e-07
Position 1516: 5.467777405866339e-07
Position 660: 3.557399266471741e-07
Position 1160: 3.516733731961153e-07
Position 1166: 3.116287460458876e-07
Position 1538: 2.6189712210308843e-07
Position 1368: 2.330356604481486e-07
Position 1411: 1.796093808835332e-07
Position 690: 1.6301173881858347e-07
Position 1757: 1.4292152781464544e-07
Position 675: 1.3025984509899274e-07
Position 1466: 1.2093188175731673e-07
Position 436: 1.2067969101656517e-07
Position 1389: 1.0306509692472684e-07
Position 460: 9.958001629861957e-08
Position 1622: 8.605830178569816e-08
Position 439: 7.840600332343391e-08
Position 1122: 7.258779301446911e-08
Position 396: 5.8722219263534616e-08
Position 1672: 2.122162862570842e-08
Position 1675: 1.7015205128064304e-08
Position 1434: 1.596274735389249e-08
Position 1595: 1.3067749209972534e-08
Position 1643: 1.1225464020181811e-08
Position 1186: 8.307965761503633e-09
Position 1571: 3.832864675045305e-09
Position 1626: 3.437882587040658e-09
Position 1690: 3.3541759493809596e-09
Position 1396: 2.8733376164823843e-09
