Gene = ENSDARG00000079133
index = 503
Annotated 5SS: [ 314  880 1073 1291]
Annotated 3SS: [ 822  961 1233 1417]
SMsplice 5SS: [ 314 1089 1291]
SMsplice 3SS: [ 822 1233 1417]
Partition function (log Z): -4.016565046754404

Sorted 5' Splice Sites (High to Low Probability):
Position 314: 0.9023026564903482
Position 1291: 0.7239720430331389
Position 1089: 0.7106818614423763
Position 1073: 0.23402035177817035
Position 218: 0.07776854815271747
Position 880: 0.022988260339374848
Position 1273: 0.0067144782944321335
Position 884: 0.0032679333062176352
Position 499: 0.0020027492055892967
Position 598: 0.0017081023456840968
Position 212: 0.001601837542746188
Position 550: 0.001332373686367341
Position 400: 0.0011413904188696715
Position 259: 0.001116778865848179
Position 629: 0.0009696299710787837
Position 624: 0.0008667338318529065
Position 544: 0.0008483321374463999
Position 1079: 0.0007700334193989263
Position 616: 0.0005466804619766538
Position 710: 0.0004657328542531749
Position 1093: 0.00043865301810850873
Position 1019: 0.00038531601098348373
Position 1013: 0.0003614959287095861
Position 43: 0.00033930791678660183
Position 573: 0.00030889305931984485
Position 600: 0.00023442242103499308
Position 228: 0.0002206011106128604
Position 850: 0.00021216728547384623
Position 559: 0.000184546606715394
Position 346: 0.0001162052948910024
Position 460: 7.971994782289046e-05
Position 404: 7.66163995588892e-05
Position 1100: 6.734863860260928e-05
Position 1351: 6.496485637004275e-05
Position 106: 5.16225802665683e-05
Position 510: 3.819378123274599e-05
Position 161: 3.585706641107229e-05
Position 368: 3.281262503799537e-05
Position 1033: 3.2761221853737353e-05
Position 224: 2.3692531895487506e-05
Position 138: 2.3410684305741295e-05
Position 358: 2.129324416425546e-05
Position 269: 2.0914577042476827e-05
Position 954: 1.9718938714199485e-05
Position 318: 1.7918863122437763e-05
Position 721: 1.554000108204924e-05
Position 178: 1.4165478590265545e-05
Position 240: 1.332109531873756e-05
Position 844: 1.2719866579741786e-05
Position 153: 1.1685070060907712e-05
Position 111: 1.158297474925484e-05
Position 288: 1.0440278838195272e-05
Position 1525: 1.0177168025314173e-05
Position 991: 8.449070319632917e-06
Position 24: 8.010640586651347e-06
Position 1077: 7.585442065946745e-06
Position 1058: 6.6903353834081854e-06
Position 344: 6.69022287940561e-06
Position 222: 6.3605809535284964e-06
Position 21: 6.0750580195802785e-06
Position 427: 6.061653096398115e-06
Position 520: 5.842710759510782e-06
Position 301: 5.369007218171151e-06
Position 329: 3.7049868452634587e-06
Position 383: 2.8258717608060255e-06
Position 77: 2.7887592307518984e-06
Position 1382: 1.8911784506774177e-06
Position 12: 1.64966902393718e-06
Position 761: 1.054338854546503e-06
Position 800: 7.026990611484096e-07
Position 468: 6.149601484865168e-07
Position 1576: 5.191191126252794e-07
Position 822: 3.6055629855856355e-07
Position 986: 2.9780931841975676e-07
Position 1030: 2.401741381539917e-07
Position 1574: 1.2198782721742468e-07
Position 806: 9.59496199058405e-08
Position 402: 7.736383915662152e-08
Position 1456: 2.3382449464197926e-08
Position 812: 1.862686242785941e-08
Position 1421: 1.490357011600797e-08
Position 1465: 1.2142164838679131e-08
Position 1448: 9.071118822814557e-09
Position 1199: 1.2211799419062157e-09
Position 1211: 7.272993108756531e-10
Position 1213: 3.063143102481599e-10
Position 1197: 4.232025526976829e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1233: 0.9500877471094802
Position 822: 0.8547778596559655
Position 1417: 0.6384955155533465
Position 1470: 0.07843867039751497
Position 981: 0.06670000867361972
Position 961: 0.036755661910221636
Position 1425: 0.035687273056128344
Position 986: 0.009301690788905878
Position 831: 0.004386748843019661
Position 1197: 0.004291242771254549
Position 438: 0.003398979672990427
Position 1009: 0.00288439684831023
Position 413: 0.0024372699156906268
Position 1448: 0.0023489596279085917
Position 396: 0.0023018992500273105
Position 502: 0.0018404082350164926
Position 1438: 0.001081966598708069
Position 1012: 0.0009981359345718926
Position 1510: 0.0007699509584253108
Position 457: 0.00026119271613178667
Position 1238: 0.0002493445699739344
Position 1589: 0.00013858563118028047
Position 734: 0.00013371023044581954
Position 170: 0.00010218177978034953
Position 785: 9.823393141433394e-05
Position 1536: 8.524345226300132e-05
Position 703: 7.436807399819917e-05
Position 844: 7.436111184421796e-05
Position 864: 5.044677245586209e-05
Position 1529: 3.5784346948810334e-05
Position 908: 2.684408645522526e-05
Position 1356: 2.5658517396207147e-05
Position 210: 2.1803124454416473e-05
Position 709: 2.0864386502011838e-05
Position 464: 2.0691636264591807e-05
Position 301: 2.017604065393082e-05
Position 1531: 1.9871199487561927e-05
Position 857: 1.842056454780896e-05
Position 102: 1.7136876384769307e-05
Position 924: 1.6291517048274205e-05
Position 537: 1.5761169414969307e-05
Position 1657: 1.4711152293347033e-05
Position 850: 1.3590348123995138e-05
Position 468: 1.3160978904095392e-05
Position 1554: 1.2444879514838393e-05
Position 279: 1.1523094139823867e-05
Position 1019: 1.1154199163171408e-05
Position 1549: 1.0468261539340988e-05
Position 648: 9.798976624737571e-06
Position 534: 8.32466694286248e-06
Position 1623: 7.3782624837054485e-06
Position 1249: 6.323222995021628e-06
Position 286: 4.808983461586189e-06
Position 111: 4.6252451411189865e-06
Position 1024: 3.887243536980099e-06
Position 288: 3.6623781602520095e-06
Position 1633: 3.4327838337949727e-06
Position 135: 3.1725731557386276e-06
Position 544: 2.8753875893553407e-06
Position 240: 2.443748755095515e-06
Position 368: 2.2617575183325396e-06
Position 161: 2.0099015880060883e-06
Position 1563: 1.8639934677449477e-06
Position 608: 1.7543165857778924e-06
Position 118: 1.6962701910311737e-06
Position 1069: 1.5399276079980195e-06
Position 284: 1.2371355233359657e-06
Position 664: 1.2355491684549104e-06
Position 1611: 9.923822935814153e-07
Position 1242: 9.140612869236644e-07
Position 138: 8.657027398819654e-07
Position 1263: 5.241098667027853e-07
Position 1599: 5.026322037051019e-07
Position 269: 3.349710001039145e-07
Position 1559: 2.879559536899825e-07
Position 344: 2.7364819917704635e-07
Position 178: 2.198395811448778e-07
Position 1266: 1.6988039020713097e-07
Position 1602: 1.3737870197819193e-07
Position 629: 1.3239204197129054e-07
Position 250: 1.2006867858183446e-07
Position 1123: 1.1074965834013336e-07
Position 1251: 9.695738818573105e-08
Position 253: 7.198391473955391e-08
Position 218: 6.93728000157011e-08
Position 318: 5.046082178017899e-08
Position 1290: 4.5468337552985624e-08
Position 550: 2.954788408436976e-08
Position 568: 1.5469603583840155e-08
Position 1279: 1.320566725861216e-08
Position 1260: 1.2141120654373318e-08
Position 1077: 9.453857045869071e-09
Position 77: 5.4650410334352685e-09
Position 1089: 4.530890354056029e-09
Position 1093: 1.8183909138735808e-09
Position 1100: 1.7193360902039244e-10
Position 1097: 9.384794728454862e-11
