Gene = ENSDARG00000092460
index = 574
Annotated 5SS: [  93 1413]
Annotated 3SS: [1223 1662]
SMsplice 5SS: [  93 1413]
SMsplice 3SS: [1223 1662]
Partition function (log Z): -3.415874775822709

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.9954445980340322
Position 1413: 0.9384310282166765
Position 414: 0.008000967696077568
Position 110: 0.001555138459310768
Position 97: 0.0012630334273261382
Position 1430: 0.0007047103254979622
Position 370: 0.0005817879748476356
Position 60: 0.00040644001836832427
Position 389: 0.00039425405273788526
Position 359: 0.000272735838584665
Position 569: 0.0002226818665259041
Position 1417: 0.00020900202769899023
Position 223: 0.00019744595865538056
Position 429: 0.00014323022078926425
Position 125: 0.00013981438978964854
Position 630: 0.0001193349223649756
Position 384: 0.00010071383509503288
Position 584: 9.254739481288623e-05
Position 397: 7.954206126998619e-05
Position 241: 7.902443765446793e-05
Position 197: 7.869821257483794e-05
Position 55: 7.441555891496662e-05
Position 159: 5.8626466779344395e-05
Position 437: 5.477631803294052e-05
Position 23: 4.5414863885759866e-05
Position 382: 4.416803077481638e-05
Position 418: 4.3860624342277866e-05
Position 408: 3.7637952727888334e-05
Position 1286: 3.625849217025146e-05
Position 212: 3.2738420405470484e-05
Position 275: 3.213589132093816e-05
Position 792: 3.1738873108813215e-05
Position 233: 2.1890096530924217e-05
Position 209: 2.175922242837673e-05
Position 1176: 1.8135686090327988e-05
Position 868: 1.529978193272083e-05
Position 367: 1.5155352454458768e-05
Position 1178: 1.4645048289815924e-05
Position 726: 1.3835705724105628e-05
Position 1124: 1.1734783510956149e-05
Position 1019: 1.1456561891733923e-05
Position 605: 1.1023862685944571e-05
Position 674: 1.0236250402105148e-05
Position 71: 8.00666470695269e-06
Position 25: 7.606751581278785e-06
Position 743: 6.74113677276019e-06
Position 1154: 5.742846408303387e-06
Position 31: 5.439008637620006e-06
Position 303: 4.6432064988269984e-06
Position 798: 4.403522018494544e-06
Position 850: 4.298632573878496e-06
Position 1182: 4.260987133226327e-06
Position 1472: 3.374916057213213e-06
Position 250: 3.286091764463433e-06
Position 806: 3.209335905494172e-06
Position 1167: 3.1011492388782804e-06
Position 148: 3.069560453380441e-06
Position 406: 2.7004882935227676e-06
Position 1331: 2.102815721040007e-06
Position 648: 1.5938800934459019e-06
Position 659: 1.3163467534782836e-06
Position 1045: 1.3003695170280482e-06
Position 616: 1.29677066794189e-06
Position 879: 1.1953178416528117e-06
Position 267: 1.0131607841478542e-06
Position 1144: 1.0034300366637658e-06
Position 1064: 9.043363852457379e-07
Position 1193: 6.596398459382278e-07
Position 1304: 4.5757461721267696e-07
Position 1306: 3.803487345991703e-07
Position 848: 3.490037342903158e-07
Position 681: 3.4811256687521564e-07
Position 1224: 3.17366152350017e-07
Position 1555: 2.9903288265753005e-07
Position 1180: 2.8218349960044846e-07
Position 1533: 2.5506745001894917e-07
Position 270: 2.437934374201587e-07
Position 221: 2.2735270176701757e-07
Position 1271: 2.2474617253977866e-07
Position 1047: 1.2998797198227702e-07
Position 1329: 1.0648429022022007e-07
Position 750: 6.221153672227406e-08
Position 1281: 1.6508098468203867e-08
Position 1206: 9.74647340674471e-09
Position 1208: 3.935219526198174e-09
Position 1609: 2.5060416161455728e-09
Position 1283: 2.2085326808919215e-09
Position 1611: 9.051900905299262e-10
Position 1651: 3.737039514504939e-11
Position 1632: 1.0096608690493148e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1662: 0.9309930558884687
Position 1223: 0.5713552900018956
Position 1258: 0.40080961364084333
Position 1313: 0.01874158541934848
Position 284: 0.011873466454061534
Position 1666: 0.004564070647566143
Position 1632: 0.003005547749023259
Position 1689: 0.0021490262796175696
Position 1268: 0.0011164616087205527
Position 449: 0.000936543313607887
Position 1528: 0.0008582280234516843
Position 174: 0.0007070982096861223
Position 1523: 0.00044350511542346426
Position 1702: 0.00034142743584360605
Position 1315: 0.0002921450600027766
Position 1722: 0.00018004381754879045
Position 241: 0.00017510736441396559
Position 1555: 6.606428160450276e-05
Position 674: 5.840238672875272e-05
Position 1318: 4.725751297477649e-05
Position 761: 4.4528418836824094e-05
Position 312: 4.337634159738047e-05
Position 212: 4.2003474034490423e-05
Position 338: 4.0203558985602e-05
Position 389: 3.899994873131426e-05
Position 866: 3.68557502467261e-05
Position 1041: 3.498643678434576e-05
Position 1144: 3.3576654483931973e-05
Position 341: 2.7449767014516053e-05
Position 303: 2.6096957708739382e-05
Position 831: 2.4583040049666134e-05
Position 616: 2.011617130010846e-05
Position 908: 1.5814673754026326e-05
Position 740: 1.5527921253957898e-05
Position 774: 1.4376598893038219e-05
Position 1351: 8.311727371736632e-06
Position 1325: 7.870759154717268e-06
Position 1349: 7.415397533822254e-06
Position 592: 7.146931727484191e-06
Position 1113: 6.585603661591951e-06
Position 1346: 5.8740653846033196e-06
Position 1719: 5.158564794988471e-06
Position 1357: 4.4329745560144125e-06
Position 645: 3.1568380132673483e-06
Position 1234: 3.1472629257366946e-06
Position 1076: 2.82625655499344e-06
Position 221: 2.520685699434827e-06
Position 1394: 2.372384358718657e-06
Position 318: 2.369658344456708e-06
Position 1441: 2.3491748966015915e-06
Position 939: 2.1241371337845613e-06
Position 1329: 2.1158275644761555e-06
Position 1167: 1.734648650453833e-06
Position 197: 1.6909895600628075e-06
Position 893: 1.4262500856638016e-06
Position 555: 1.3036772404151418e-06
Position 250: 1.1254049253337941e-06
Position 868: 9.113751483358174e-07
Position 1344: 8.402072245479592e-07
Position 917: 6.550518301143275e-07
Position 1732: 4.2639527884356983e-07
Position 967: 3.8076735217726437e-07
Position 956: 1.4084568851968256e-07
Position 315: 1.3050421648169795e-07
Position 941: 1.009907205392102e-07
Position 472: 8.635813222954515e-08
Position 1460: 8.131453542971066e-08
Position 141: 7.59054251935404e-08
Position 1454: 7.450196380216552e-08
Position 784: 6.223727665676281e-08
Position 1365: 4.7031957085948774e-08
Position 782: 4.3022207898347205e-08
Position 1399: 3.9828183235656126e-08
Position 557: 1.5460825345035446e-08
Position 630: 1.0527142290919674e-08
Position 1154: 7.902854371234931e-09
Position 474: 7.648943796728436e-09
Position 1417: 6.6995612584815026e-09
Position 985: 5.7548030706683345e-09
Position 1410: 4.9508309489921125e-09
Position 83: 3.6182495764296587e-09
Position 971: 2.753428191467025e-09
Position 148: 2.7296495161663867e-09
Position 486: 1.7626054915349974e-09
Position 80: 1.4113866790193492e-09
Position 97: 1.4923770975740759e-12
