Gene = ENSDARG00000095623
index = 641
Annotated 5SS: [  58  944 1173]
Annotated 3SS: [ 853 1069 1761]
SMsplice 5SS: [  58 1173]
SMsplice 3SS: [1069 1761]
Partition function (log Z): -2.012381924835096

Sorted 5' Splice Sites (High to Low Probability):
Position 1173: 0.9061422145016161
Position 58: 0.8802451530002988
Position 944: 0.5396095152573929
Position 658: 0.08461682096200765
Position 1186: 0.06723309323085094
Position 1928: 0.06269491842472365
Position 974: 0.010363929806443389
Position 17: 0.00850702297849754
Position 374: 0.00821427166885157
Position 414: 0.006997020309239672
Position 13: 0.005556118523554254
Position 77: 0.003027631397839998
Position 1828: 0.0022501233070056745
Position 935: 0.0014471816458990559
Position 48: 0.0006864066502170644
Position 52: 0.0006707935715919294
Position 378: 0.0006305773779771191
Position 391: 0.000528082948121849
Position 419: 0.00048413033220533777
Position 948: 0.0003437157556813001
Position 1922: 0.00027687319683702364
Position 1864: 0.00022794831295892056
Position 1169: 0.0002195676304182583
Position 204: 0.00018781939093406245
Position 1883: 0.0001377465211243054
Position 357: 0.00013580938026538892
Position 476: 0.0001328854602439653
Position 529: 0.0001316847612147456
Position 1227: 0.0001205700337723555
Position 1841: 0.00011877827384435468
Position 633: 0.00010913005249820494
Position 955: 9.71194077362197e-05
Position 932: 9.518080413586808e-05
Position 1910: 8.299840048132237e-05
Position 2129: 7.866298402420992e-05
Position 192: 7.546393379296539e-05
Position 214: 5.961998392106575e-05
Position 1272: 3.067608754272456e-05
Position 1868: 2.753717396541054e-05
Position 1218: 2.5691210503261508e-05
Position 1962: 2.347248965990734e-05
Position 1248: 2.164295262841798e-05
Position 1933: 2.104588224985342e-05
Position 1834: 2.0111541771406306e-05
Position 693: 1.9299528897986137e-05
Position 2088: 1.7251290856876488e-05
Position 232: 1.6675941178411437e-05
Position 470: 1.5298997937783836e-05
Position 736: 1.5171027815070611e-05
Position 646: 1.5095510300604184e-05
Position 162: 1.4819236932422827e-05
Position 1994: 1.4756832192646927e-05
Position 1917: 1.3693743141871898e-05
Position 1468: 1.1087767107785395e-05
Position 2250: 1.0813743926272385e-05
Position 751: 1.0332329544247255e-05
Position 173: 1.0109346278053684e-05
Position 186: 9.608506409719558e-06
Position 1419: 8.943265906474057e-06
Position 1091: 7.739107784531007e-06
Position 1083: 7.479120193658831e-06
Position 1809: 7.400389749925632e-06
Position 1983: 6.621515279354188e-06
Position 521: 6.5346269174735365e-06
Position 760: 6.352794143169106e-06
Position 910: 6.302134340316327e-06
Position 1323: 5.880392889816603e-06
Position 21: 5.71031447251515e-06
Position 1127: 5.615270437971329e-06
Position 2166: 4.62642872523513e-06
Position 220: 4.5436864591429575e-06
Position 1779: 4.085932163269309e-06
Position 87: 4.062542421476748e-06
Position 2062: 3.7495458613407093e-06
Position 41: 3.415751280896328e-06
Position 102: 2.9455769417605576e-06
Position 333: 2.3287965562270555e-06
Position 95: 2.250003238661775e-06
Position 684: 2.086445799070288e-06
Position 996: 1.9398211050254214e-06
Position 1680: 1.8786236376493585e-06
Position 117: 1.6497684977587554e-06
Position 1402: 1.5867479087710396e-06
Position 938: 1.4386227738413144e-06
Position 1939: 1.3506389018137956e-06
Position 1936: 1.2821922848329004e-06
Position 994: 1.0956884992936598e-06
Position 900: 1.0125563262065916e-06
Position 278: 9.817909347569012e-07
Position 2031: 9.704911138958529e-07
Position 2022: 9.410163530593783e-07
Position 1831: 9.259241966394559e-07
Position 90: 8.874012825861785e-07
Position 199: 8.823201074880934e-07
Position 100: 8.461781852167976e-07
Position 1342: 5.706517541447875e-07
Position 6: 5.192576138917712e-07
Position 1378: 4.760760144018771e-07
Position 890: 4.737027803989746e-07
Position 1569: 4.687334858259602e-07
Position 1584: 2.4339661215080147e-07
Position 2133: 2.3799543163385827e-07
Position 1076: 1.943234942696737e-07
Position 1515: 1.832665443216849e-07
Position 1598: 1.8116760046865245e-07
Position 1665: 1.4295295884556944e-07
Position 151: 1.0379106777820227e-07
Position 2199: 9.346310415818174e-08
Position 2171: 9.239475875426819e-08
Position 2007: 6.977717630928755e-08
Position 875: 6.572613080613586e-08
Position 2185: 5.739155944328657e-08
Position 2203: 5.46218194654583e-08
Position 807: 5.272451678323059e-08
Position 2131: 4.8983386597862105e-08
Position 148: 4.054016809972737e-08
Position 1744: 3.191389304945817e-08
Position 2179: 2.523839988526108e-08
Position 282: 2.0291342474465862e-08
Position 1607: 1.8106525645832598e-08
Position 2065: 1.7863849497102946e-08
Position 2136: 1.6591219022107662e-08
Position 1040: 1.5922892425186454e-08
Position 2229: 1.5841411748625296e-08
Position 1010: 1.1455030984071137e-08
