Gene = ENSDARG00000094557
index = 616
Annotated 5SS: [223 451]
Annotated 3SS: [312 530]
SMsplice 5SS: [223 451]
SMsplice 3SS: [312 530]
Partition function (log Z): 5.050925385355471

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9996772450073883
Position 451: 0.9988966824355708
Position 774: 0.003086563374526707
Position 437: 0.000524748841493119
Position 236: 0.0001088719601213255
Position 88: 0.00010759418047131221
Position 474: 6.152421174907967e-05
Position 697: 2.5962492253882838e-05
Position 648: 2.505442504657808e-05
Position 722: 2.1724910743948153e-05
Position 786: 2.1014878781671576e-05
Position 665: 1.8405672178620833e-05
Position 9: 1.664604655055958e-05
Position 746: 1.6170587009216232e-05
Position 784: 1.4668125259083519e-05
Position 30: 9.142530405092834e-06
Position 127: 6.713509118552392e-06
Position 57: 4.626456008157701e-06
Position 625: 4.063809657488305e-06
Position 672: 3.55698895828365e-06
Position 794: 3.3097223264387937e-06
Position 399: 2.5704713650721054e-06
Position 81: 2.5015912438583184e-06
Position 660: 2.4740970827441235e-06
Position 244: 1.778359184072978e-06
Position 713: 1.7115014384406528e-06
Position 636: 1.0713393307777837e-06
Position 257: 1.0477728884580153e-06
Position 92: 9.590078402106758e-07
Position 141: 8.922111533742157e-07
Position 608: 6.640980524220587e-07
Position 711: 5.964405546465757e-07
Position 704: 5.512870643931629e-07
Position 706: 4.1160217064516286e-07
Position 719: 3.623025524071869e-07
Position 101: 3.400943500552125e-07
Position 808: 2.018515885681643e-07
Position 677: 1.4910174620776213e-07
Position 135: 1.389069035651049e-07
Position 568: 1.2934642778679e-07
Position 695: 6.458328984132492e-08
Position 355: 6.42671119089933e-08
Position 813: 4.523774855444865e-08
Position 352: 1.2049619845154443e-08
Position 724: 4.4636500159746505e-09
Position 314: 3.373407202918481e-10
Position 570: 1.9110897328472642e-10
Position 264: 3.805210174597294e-11
Position 270: 2.348193253705114e-11
Position 262: 8.063082383970685e-12
Position 322: 1.6038930004280392e-12
Position 522: 1.2247543423740853e-12
Position 296: 7.330873274127198e-13
Position 302: 5.584056635158614e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 312: 0.9906750326144256
Position 530: 0.9461455314403172
Position 567: 0.053265101214618
Position 314: 0.00907707493082883
Position 866: 0.003287220415995059
Position 322: 0.00010408569481427406
Position 844: 2.2716004780539633e-05
Position 101: 2.1307691825161555e-05
Position 600: 1.8121085897204868e-05
Position 330: 1.0832778169478617e-05
Position 341: 1.0651406068442704e-05
Position 367: 6.638916086872797e-06
Position 719: 5.5191580448282215e-06
Position 141: 5.214365038543055e-06
Position 155: 4.8503808730787696e-06
Position 334: 3.431076727177561e-06
Position 347: 2.6894293925733307e-06
Position 344: 1.4273933800043489e-06
Position 210: 1.3257478399151192e-06
Position 700: 1.0951842743417471e-06
Position 270: 5.45683990009613e-07
Position 751: 5.258996748797862e-07
Position 127: 5.153830316571929e-07
Position 170: 5.147394583962795e-07
Position 352: 3.558931172780311e-07
Position 794: 2.725379501534443e-07
Position 605: 2.2409148541651318e-07
Position 630: 6.223181799351367e-08
Position 641: 3.8864752542783727e-08
Position 753: 3.613686162320857e-08
Position 784: 2.2679555374765108e-08
Position 389: 1.347472248276575e-08
Position 740: 1.2580085026728644e-08
Position 413: 7.4475871215228556e-09
Position 770: 5.830228938675325e-09
Position 653: 4.590011598531185e-09
Position 665: 2.6793974369616017e-09
Position 234: 1.8129569232114227e-09
Position 399: 1.3342426215575766e-09
Position 672: 5.992432885040209e-10
Position 222: 5.265399506478796e-10
Position 670: 4.56542707176958e-10
Position 435: 1.480917800097627e-10
Position 445: 6.251839127164017e-11
Position 404: 4.05525115823339e-11
Position 422: 3.1251629029734266e-11
Position 71: 2.2121593122234766e-11
Position 448: 1.598139537952559e-11
Position 437: 1.46856615803595e-11
Position 236: 1.4000996347351749e-11
Position 450: 2.8798858445303514e-13
