Gene = ENSDARG00000093886
index = 599
Annotated 5SS: [ 72 269]
Annotated 3SS: [150 347]
SMsplice 5SS: [ 72 269]
SMsplice 3SS: [150 347]
Partition function (log Z): -7.890276645152216

Sorted 5' Splice Sites (High to Low Probability):
Position 72: 0.8216095021005012
Position 269: 0.7786951517327462
Position 273: 0.012845310059949629
Position 17: 0.004297738397187313
Position 30: 0.0024117460078080712
Position 232: 0.001334790900531067
Position 369: 0.0011150054299830076
Position 12: 0.0006658194753324339
Position 113: 0.0004764399546906938
Position 424: 0.00029030430908683633
Position 36: 0.00016364827332375427
Position 76: 0.00015316477245530337
Position 81: 0.00012970713845534334
Position 196: 7.316328757808879e-05
Position 34: 5.219883371570991e-05
Position 88: 3.8528790339748576e-05
Position 93: 3.847634122161421e-05
Position 54: 3.6998312407553034e-05
Position 191: 3.41758708141616e-05
Position 187: 1.9184335522598083e-05
Position 321: 1.419503017163823e-05
Position 100: 9.364996965286736e-06
Position 389: 8.096203643824404e-06
Position 10: 6.479043891496322e-06
Position 103: 5.564575114168847e-06
Position 28: 4.1439105716658e-06
Position 98: 3.006461856926873e-06
Position 79: 1.3530066174876258e-06
Position 342: 6.23347600040356e-07
Position 120: 6.231753303039657e-07
Position 171: 2.5553952687793477e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 150: 0.778340063613743
Position 347: 0.549288581020487
Position 358: 0.06513100981235066
Position 405: 0.06240457512252212
Position 459: 0.033336250954899345
Position 191: 0.028967205051806857
Position 509: 0.02867876832143594
Position 418: 0.02466372104852157
Position 439: 0.009497531098453397
Position 476: 0.005768832615936512
Position 161: 0.00549828196016866
Position 364: 0.0046422913264617125
Position 113: 0.004497666944839551
Position 361: 0.00430084876968503
Position 384: 0.00420586972527496
Position 355: 0.003976035730724382
Position 152: 0.002932428399558191
Position 311: 0.0022501880415465654
Position 155: 0.0021863498001259605
Position 213: 0.0015088738484504351
Position 195: 0.0014431486142108165
Position 219: 0.0005127521752514419
Position 265: 0.00034872131898229053
Position 483: 6.910888846473802e-05
Position 373: 6.237934078339097e-05
Position 117: 1.590105653272215e-05
Position 267: 1.804070365270424e-06
Position 269: 1.7417137854438771e-06
Position 228: 1.524720415474229e-06
Position 225: 1.2427641529830668e-06
Position 273: 6.242275086157842e-07
Position 243: 2.516171662202838e-07
Position 65: 1.5900913721414598e-07
Position 88: 2.2658569255673268e-08
Position 279: 3.982725782005847e-09
Position 72: 1.9581556785944974e-10
Position 76: 5.408283018165923e-11
