Gene = GeneID_692566
index = 66
Annotated 5SS: [100 901]
Annotated 3SS: [798 990]
SMsplice 5SS: [100 901]
SMsplice 3SS: [798 990]
Partition function (log Z): -5.1548056181229756

Sorted 5' Splice Sites (High to Low Probability):
Position 100: 0.7367336406515764
Position 225: 0.24313471124223315
Position 905: 0.09703943252216053
Position 922: 0.040095165335586325
Position 404: 0.018058430353801367
Position 168: 0.015253166671641847
Position 863: 0.007541585277510805
Position 1085: 0.005637367580836716
Position 1175: 0.004671957384061685
Position 1751: 0.004565102247986912
Position 894: 0.004465485688165203
Position 1282: 0.003987069451552104
Position 372: 0.0036036143073678935
Position 279: 0.0028728536020583514
Position 335: 0.0022614609812268136
Position 104: 0.0019166787657184249
Position 885: 0.0016651021214027137
Position 928: 0.001468357013354657
Position 368: 0.001398394755102034
Position 1055: 0.0012964320420805252
Position 1915: 0.0012799225659906998
Position 1293: 0.0010626670951393636
Position 342: 0.0008680234945072779
Position 386: 0.0006848066888962715
Position 339: 0.0004655648553590771
Position 947: 0.00043695202943522867
Position 346: 0.00040552377566217276
Position 1932: 0.000359753725660191
Position 1032: 0.00031348224926374654
Position 1648: 0.0002639185075059234
Position 1196: 0.00024519187022963875
Position 941: 0.00023868680849391737
Position 172: 0.00022732430519584076
Position 424: 0.00017498838891331423
Position 1317: 0.00016715240318416582
Position 543: 0.00011695637347399515
Position 380: 0.00011404838710281274
Position 80: 9.890321562389177e-05
Position 1553: 8.196816367534114e-05
Position 1080: 5.3293149488022736e-05
Position 666: 4.84701087765635e-05
Position 159: 3.821587559580303e-05
Position 1146: 2.803332716100541e-05
Position 1695: 2.3697748878988576e-05
Position 1414: 2.289042624866425e-05
Position 533: 2.084173247067239e-05
Position 1226: 1.9217418312661785e-05
Position 1471: 1.3009533477356429e-05
Position 499: 1.1104029156478964e-05
Position 4: 9.607185138070278e-06
Position 1170: 9.30350863493152e-06
Position 1119: 8.932069054240223e-06
Position 2033: 8.000863878361352e-06
Position 390: 7.415462407656532e-06
Position 1041: 6.347208012659599e-06
Position 950: 6.330030300074465e-06
Position 1590: 6.1846635086588295e-06
Position 83: 6.1334627924208826e-06
Position 1535: 5.7071563455629556e-06
Position 1345: 4.922579164012647e-06
Position 1853: 4.652885131801933e-06
Position 481: 4.5499544638556805e-06
Position 1099: 3.5834481429760587e-06
Position 466: 3.06340171328162e-06
Position 1010: 3.0003711139163755e-06
Position 980: 2.7168308732617523e-06
Position 1008: 2.611767756625946e-06
Position 1904: 1.8627692328497635e-06
Position 267: 1.4531290038666513e-06
Position 1211: 1.2211660899381303e-06
Position 1387: 1.178203000869732e-06
Position 684: 8.42544414928917e-07
Position 799: 8.057147907047137e-07
Position 1049: 7.933347715880043e-07
Position 1755: 7.234132120870605e-07
Position 1333: 6.006874438572188e-07
Position 654: 5.751490852860809e-07
Position 1077: 5.260996916685276e-07
Position 22: 5.043951484632008e-07
Position 1641: 4.741028482721001e-07
Position 1919: 4.402745887969588e-07
Position 1107: 3.435127946122046e-07
Position 2136: 3.409413154910065e-07
Position 1886: 2.953119089872632e-07
Position 148: 2.9004468413433e-07
Position 962: 2.631688762443051e-07
Position 1699: 2.5652488723427625e-07
Position 1025: 2.532094078639651e-07
Position 416: 2.411356035120098e-07
Position 496: 2.3953581715779933e-07
Position 1046: 2.2292557205971763e-07
Position 1052: 2.0672721202811442e-07
Position 960: 1.7859687836642206e-07
Position 1574: 1.747651162713826e-07
Position 1790: 1.6909756807462878e-07
Position 1394: 1.6546233666262432e-07
Position 1613: 1.5587573585292835e-07
Position 1572: 1.5366531919646105e-07
Position 1479: 1.50804145519862e-07
Position 1674: 1.383779157623705e-07
Position 1936: 1.3434068526025166e-07
Position 781: 1.2930662395875666e-07
Position 361: 1.1394677225533291e-07
Position 2019: 1.1021068391315682e-07
Position 1521: 9.491139649375626e-08
Position 785: 9.024554319376565e-08
Position 1883: 8.881327856426613e-08
Position 469: 8.560156014843537e-08
Position 1639: 7.831804647627176e-08
Position 2082: 5.643807899291975e-08
Position 2123: 4.1395667714484605e-08
Position 2115: 3.5264105469171134e-08
Position 2042: 3.1165547092100454e-08
Position 2089: 2.95373192505662e-08
Position 749: 2.7978896903316518e-08
Position 1465: 2.7353965520311594e-08
Position 1615: 2.6986092082698696e-08
Position 755: 2.510184498641636e-08
Position 2045: 2.4620076815318283e-08
Position 1433: 2.3531268189195437e-08
Position 1455: 2.3277312713420892e-08
Position 1705: 2.3246021490593627e-08
Position 7: 2.323436696570462e-08
Position 2073: 1.9664957382875334e-08
Position 1482: 1.4326639796385678e-08
Position 509: 1.1359556263525317e-08
Position 1622: 1.055456656818818e-08
Position 2037: 9.989316326830534e-09
Position 2102: 8.704649032910332e-09
Position 1945: 6.616608391695889e-09
Position 1902: 4.567068940045797e-09
Position 1952: 3.899898652882515e-09
Position 494: 2.568915025312794e-09
Position 2149: 2.487589614773173e-09
Position 2113: 2.1938859177737362e-09
Position 1836: 1.3591902020745477e-09
Position 2026: 7.578574388442326e-10
Position 1489: 5.939886900736476e-10
Position 2071: 4.0621810969370735e-10
Position 1991: 3.75878628652808e-10
Position 2021: 2.980180228214773e-10
Position 2104: 1.7264390366131844e-10
Position 1957: 1.6267911842361547e-10
Position 2024: 2.0458003830809458e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 798: 0.9691965880766243
Position 990: 0.15178813515213962
Position 2018: 0.016996755524536045
Position 163: 0.016238105264161144
Position 278: 0.008378303457987032
Position 1529: 0.004854788770627702
Position 1702: 0.004348098607747265
Position 1913: 0.004330841133421323
Position 214: 0.0036221177953027115
Position 1779: 0.0028960038168424043
Position 2230: 0.0026261279637042265
Position 1552: 0.002558129216938718
Position 1645: 0.002366132626593585
Position 2213: 0.002034567335191659
Position 2037: 0.0014425921087570617
Position 1479: 0.0008829763863140185
Position 1390: 0.0008176340425010841
Position 1674: 0.0007725167114336479
Position 2134: 0.000747861763881837
Position 817: 0.0006898334166344718
Position 1107: 0.0005879997236501152
Position 167: 0.0005257419312205557
Position 1503: 0.0005017044607349124
Position 1104: 0.0004968748694717882
Position 1489: 0.0004405281589284307
Position 338: 0.0004042042762169614
Position 1052: 0.0003868019615812571
Position 933: 0.00038523102681362737
Position 1717: 0.0003736168249786752
Position 1897: 0.00035206991445997117
Position 1349: 0.00032149388529081923
Position 1153: 0.00030177857760217274
Position 2089: 0.0002636288668151875
Position 1853: 0.00025829790913673947
Position 1686: 0.0002203838069214122
Position 622: 0.00020216875507685276
Position 403: 0.00015295628261934374
Position 1387: 0.00013507610581107657
Position 1023: 0.00013130860039217053
Position 1657: 0.00011584962054084295
Position 371: 0.00011291226543972388
Position 1196: 0.00010839474681969602
Position 440: 9.540417143826965e-05
Position 481: 8.087395492869533e-05
Position 1795: 7.472632460629309e-05
Position 1510: 7.029757456150986e-05
Position 596: 6.83483656747849e-05
Position 224: 5.869479150580528e-05
Position 1093: 5.8316333384996905e-05
Position 1125: 5.267828687645735e-05
Position 1320: 4.818400441506452e-05
Position 2139: 4.510264817317188e-05
Position 1041: 4.49326293216916e-05
Position 1647: 4.295834510142385e-05
Position 1174: 4.0903029525814984e-05
Position 1414: 4.059051671938692e-05
Position 1077: 3.859864149129381e-05
Position 999: 3.627414869149156e-05
Position 1535: 3.477728976946913e-05
Position 994: 3.184933727764718e-05
Position 1557: 2.7878957997558248e-05
Position 1184: 2.7210526141523228e-05
Position 1355: 2.3491115744136656e-05
Position 1137: 2.1362777080616197e-05
Position 416: 2.1061846046720418e-05
Position 345: 2.0239282057827494e-05
Position 804: 1.8358663773703645e-05
Position 825: 1.8075178030418324e-05
Position 891: 1.742080693777636e-05
Position 1060: 1.7296933117273894e-05
Position 1074: 1.3297484590415924e-05
Position 1397: 1.1583485648678142e-05
Position 239: 1.0025750847340273e-05
Position 1224: 8.890731864657671e-06
Position 874: 7.514846150771245e-06
