Gene = LOC692908
index = 890
Annotated 5SS: [174]
Annotated 3SS: [370]
SMsplice 5SS: [174]
SMsplice 3SS: [370]
Partition function (log Z): -2.623264669150535

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.999277455307494
Position 584: 0.02274735344875908
Position 450: 0.001191283794065841
Position 109: 0.0006477524725209361
Position 546: 0.0005967897696254681
Position 617: 0.0005148786049648617
Position 631: 0.00025060884399897475
Position 575: 0.0001890579747292485
Position 26: 0.00010921297681925868
Position 623: 9.381274893599834e-05
Position 462: 4.460645354933774e-05
Position 671: 3.532119547107624e-05
Position 723: 1.4642165501020286e-05
Position 302: 1.1371235753985736e-05
Position 276: 5.575978792625099e-06
Position 405: 4.991177145324723e-06
Position 569: 4.541909073662354e-06
Position 16: 3.64467436101617e-06
Position 641: 2.955097553138791e-06
Position 663: 2.9125430788884565e-06
Position 297: 1.4498952203362135e-06
Position 31: 1.4141288938003566e-06
Position 21: 1.324889078760552e-06
Position 161: 1.0588591638631062e-06
Position 403: 1.0215122895956218e-06
Position 191: 9.966017726745307e-07
Position 776: 8.358108564406354e-07
Position 243: 8.070461632699086e-07
Position 655: 6.685341587034191e-07
Position 464: 4.794187980711688e-07
Position 732: 3.937001187076624e-07
Position 615: 3.0814321701263135e-07
Position 736: 1.6618587061447188e-07
Position 393: 6.740298779516919e-08
Position 387: 4.041433376885173e-08
Position 319: 3.9664849723250086e-08
Position 669: 2.126479525974085e-08
Position 100: 5.839747952053437e-09
Position 729: 5.551647350414548e-09
Position 313: 3.7823711138141424e-09
Position 360: 2.197588010407944e-09
Position 332: 9.832191558452248e-10
Position 357: 7.422482884383266e-10
Position 769: 5.831875751611935e-10
Position 763: 1.167767778234191e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 370: 0.9831442894842438
Position 746: 0.024559793776768743
Position 697: 0.005683175620545433
Position 348: 0.004376203431812575
Position 288: 0.003046052910693502
Position 569: 0.0016780999621662006
Position 817: 0.0014877275972995465
Position 514: 0.0009442517300084351
Position 504: 0.00017600406351738415
Position 387: 0.00014023772591453248
Position 403: 0.00010797125099396272
Position 853: 7.770405749013939e-05
Position 859: 6.0369592343050976e-05
Position 100: 5.6907706942174385e-05
Position 703: 4.89846874779866e-05
Position 575: 4.7050423460504345e-05
Position 769: 3.82928497961476e-05
Position 322: 1.8148744997511798e-05
Position 302: 1.7186759470087294e-05
Position 719: 1.23440137593242e-05
Position 843: 1.0485178713932081e-05
Position 615: 3.894896298786893e-06
Position 521: 3.2056007613501985e-06
Position 319: 2.994233448444577e-06
Position 306: 2.895319433035276e-06
Position 128: 2.643949655604913e-06
Position 108: 2.5326975504957685e-06
Position 427: 2.359121231079434e-06
Position 329: 2.1939839348002687e-06
Position 308: 1.632537052970907e-06
Position 471: 1.2949017378214273e-06
Position 626: 1.1772111421109214e-06
Position 114: 7.058662086731678e-07
Position 422: 6.506822406832714e-07
Position 845: 1.6310716491458347e-07
Position 526: 6.602324989809435e-08
Position 623: 5.217371111897597e-08
Position 530: 4.76979585652338e-08
Position 205: 3.0979642312259406e-08
Position 631: 1.694732597354675e-08
Position 584: 1.6939893473712374e-08
Position 155: 1.4044283009702929e-08
Position 144: 6.063097824830581e-09
Position 161: 3.0593735656201787e-09
Position 596: 1.4925183312343567e-09
Position 173: 1.9030192572430912e-10
Position 168: 1.7682128082642677e-10
Position 82: 1.4375903698960677e-10
Position 184: 3.333606075713113e-11
