Gene = LOC101738485
index = 299
Annotated 5SS: [394]
Annotated 3SS: [468]
SMsplice 5SS: [394]
SMsplice 3SS: [468]
Partition function (log Z): -6.643083605088669

Sorted 5' Splice Sites (High to Low Probability):
Position 394: 0.9899279955485241
Position 772: 0.019655417099347133
Position 142: 0.016879049436302584
Position 213: 0.01646195441879051
Position 341: 0.004221102501021879
Position 553: 0.002690670039419796
Position 487: 0.001969599417502161
Position 18: 0.0018012897677260188
Position 134: 0.0011808966362388004
Position 1355: 0.0006879665165214587
Position 559: 0.00042985440338073075
Position 706: 0.00035512737798916645
Position 336: 0.00025652288330033383
Position 1500: 0.0002450750183206085
Position 1624: 0.00017459250518588642
Position 781: 0.0001685793872297541
Position 149: 0.00016718232676008783
Position 48: 0.0001433635341898819
Position 251: 0.00013974660298126648
Position 932: 0.00013871033186130095
Position 662: 0.00012355600542729802
Position 183: 0.00011320813474305485
Position 735: 0.00010355698410262858
Position 27: 8.946273296264871e-05
Position 1426: 6.995404082086835e-05
Position 112: 4.885470157441132e-05
Position 1010: 4.4370225822432724e-05
Position 384: 4.2819466501559046e-05
Position 1464: 2.704226149627472e-05
Position 837: 2.5406104367109665e-05
Position 1641: 2.5181600995507777e-05
Position 1025: 2.206284985981128e-05
Position 597: 2.063117095201711e-05
Position 515: 1.8241709107877343e-05
Position 217: 1.4169671925980946e-05
Position 9: 1.3706774329206778e-05
Position 146: 1.209007342452491e-05
Position 117: 1.0878942862937004e-05
Position 1421: 1.0021558009745755e-05
Position 545: 8.53363222011455e-06
Position 176: 7.491201266754352e-06
Position 1097: 6.384016596961036e-06
Position 1674: 5.980493201999008e-06
Position 1865: 5.8525706128576685e-06
Position 122: 5.405827099609864e-06
Position 412: 4.756866789612495e-06
Position 1213: 4.573581584653038e-06
Position 988: 4.423177102087603e-06
Position 810: 3.552214241650912e-06
Position 1178: 2.8870370084489906e-06
Position 473: 1.880897802657676e-06
Position 1114: 1.8323488940921114e-06
Position 273: 1.8181638281507197e-06
Position 1471: 1.2593996345033111e-06
Position 1481: 1.1741003903263934e-06
Position 1343: 1.094947523795747e-06
Position 449: 8.40506674059115e-07
Position 432: 8.367404227562726e-07
Position 1327: 7.79694063293723e-07
Position 1316: 7.473674119891023e-07
Position 1666: 6.166523483514153e-07
Position 954: 6.065079494154699e-07
Position 1914: 5.607020498947e-07
Position 1888: 5.544855061313572e-07
Position 1292: 5.169342599098812e-07
Position 821: 4.0911871060895764e-07
Position 132: 3.761690189081158e-07
Position 1152: 3.309930072647737e-07
Position 1519: 2.1658993168153255e-07
Position 1494: 2.000890821233866e-07
Position 788: 1.393198027816818e-07
Position 1264: 1.0994148442815996e-07
Position 1226: 1.0693298836900279e-07
Position 260: 9.29133834167384e-08
Position 140: 8.320090473361287e-08
Position 1820: 7.818459045324793e-08
Position 333: 5.193684197588378e-08
Position 629: 4.642553562802739e-08
Position 1908: 4.067182567362988e-08
Position 1743: 3.576837144096355e-08
Position 1103: 3.326800742689246e-08
Position 1362: 3.0936395242434425e-08
Position 441: 2.578493088491929e-08
Position 1992: 9.793879529458573e-09
Position 1533: 8.682087122430477e-09
Position 1447: 6.994010623401188e-09
Position 1808: 6.952696497386192e-09
Position 1911: 6.230365062486284e-09
Position 1784: 5.097570203353644e-09
Position 1150: 3.948291624821546e-09
Position 1723: 1.5463422679711121e-09
Position 1761: 3.868921549035405e-10
Position 1535: 3.422982557208818e-10
Position 1966: 2.2210517525844034e-10
Position 1560: 1.3468100611001869e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 468: 0.9725134378347055
Position 294: 0.015469090805285125
Position 249: 0.012437596501877098
Position 1021: 0.009249550521309177
Position 1499: 0.00861233409083484
Position 1761: 0.006678725440870813
Position 1349: 0.0045433655525109464
Position 326: 0.003214486513784836
Position 1595: 0.0030191959365548607
Position 1574: 0.0029239174969600597
Position 867: 0.002652257641943859
Position 605: 0.00245221793086022
Position 1382: 0.0017220162045772887
Position 920: 0.0017170907695819705
Position 1989: 0.0013027133566217302
Position 817: 0.0009566978887978451
Position 1150: 0.000954422684805996
