Gene = LOC119629850
index = 860
Annotated 5SS: [474]
Annotated 3SS: [543]
SMsplice 5SS: [474]
SMsplice 3SS: [543]
Partition function (log Z): -7.331127946450355

Sorted 5' Splice Sites (High to Low Probability):
Position 474: 0.8938649538631723
Position 1235: 0.5943862351362642
Position 1664: 0.21691925389161246
Position 2063: 0.14809214340294244
Position 1894: 0.11616386402185988
Position 26: 0.06922801078173509
Position 1745: 0.058703994403568334
Position 739: 0.05167465345639709
Position 2027: 0.048686980080235344
Position 493: 0.043508923876582575
Position 709: 0.03925640553508832
Position 2116: 0.023662079308964756
Position 781: 0.02173529055583782
Position 1799: 0.017433524848936854
Position 2607: 0.011809683350836693
Position 134: 0.01167579898867036
Position 659: 0.010426773452549304
Position 1405: 0.009357868881080778
Position 478: 0.00623800726925429
Position 302: 0.006091491715205823
Position 943: 0.005759848925078464
Position 1472: 0.004549786008675654
Position 529: 0.004332865486649619
Position 200: 0.0039459406670989084
Position 712: 0.002774465961601879
Position 67: 0.002531050194456278
Position 1996: 0.002287164614651142
Position 2349: 0.002094398099441144
Position 1810: 0.002039492692642868
Position 1042: 0.002002785024191702
Position 584: 0.0017663927364467418
Position 394: 0.0016630217865998662
Position 1969: 0.0016121727027694891
Position 1597: 0.0014182373076258353
Position 97: 0.0012950883550898805
Position 2150: 0.0010583304288261477
Position 2676: 0.0010325913455910246
Position 61: 0.0009264814036767598
Position 118: 0.0007344561571963472
Position 2087: 0.0006232790061013999
Position 45: 0.0006188691979478342
Position 919: 0.0005978573437875761
Position 30: 0.0005455928433607675
Position 1203: 0.0004937779775523158
Position 2211: 0.00033605747208559583
Position 1829: 0.00031995914354788113
Position 570: 0.00030085741047880814
Position 9: 0.00026491804526792174
Position 191: 0.00022390539340618433
Position 985: 0.0002159936730283352
Position 388: 0.00021027756905139819
Position 337: 0.00020234620927098883
Position 2275: 0.0001946603154540422
Position 1624: 0.00019386383875141295
Position 1840: 0.00018821562007612807
Position 488: 0.0001808938047668946
Position 1543: 0.00017484397939250456
Position 507: 0.0001706962687842786
Position 2044: 0.00016639856625466444
Position 205: 0.00015598746871230097
Position 313: 0.00013505950334436628
Position 2385: 0.0001320654760251351
Position 2691: 0.00012764293060921298
Position 775: 0.00011947901624072332
Position 1375: 0.00011464221661289198
Position 724: 0.0001050564999997664
Position 417: 9.622131068262337e-05
Position 2289: 9.449361866394812e-05
Position 2104: 9.121364324144334e-05
Position 499: 9.012425615433115e-05
Position 2392: 8.523880732334282e-05
Position 2262: 7.733349439257851e-05
Position 154: 7.466447020030308e-05
Position 1495: 7.087744650793573e-05
Position 967: 6.992754920188457e-05
Position 1570: 6.898849815638014e-05
Position 1681: 6.668944108607802e-05
Position 2020: 6.434701769229362e-05
Position 400: 6.274983376759806e-05
Position 2161: 5.655391013573064e-05
Position 413: 4.3782689086410344e-05
Position 1712: 4.123247985741992e-05
Position 1118: 3.7069325000845647e-05
Position 1243: 3.701430667807419e-05
Position 1192: 3.412750095428254e-05
Position 1189: 3.368270489175833e-05
Position 766: 3.348899575634223e-05
Position 381: 3.270812726449061e-05
Position 871: 2.2671463263420267e-05
Position 1516: 2.1328397813250108e-05
Position 211: 2.0224706580661037e-05
Position 2260: 1.685620962012043e-05
Position 961: 1.5898087388276038e-05
Position 564: 1.561026338801645e-05
Position 300: 1.0402144868439594e-05
Position 2622: 9.044463509104816e-06
Position 553: 8.09539386486837e-06
Position 742: 6.502266990413813e-06
Position 589: 6.333181241024039e-06
Position 322: 6.150245954709653e-06
Position 2664: 6.002711751452116e-06
Position 558: 5.846676803682982e-06
Position 1063: 5.364976833143265e-06
Position 946: 5.093378335157089e-06
Position 2774: 3.6583142194844044e-06
Position 513: 3.5341171156502245e-06
Position 2743: 3.4960717910781787e-06
Position 574: 3.4930098907586145e-06
Position 431: 3.3317371174571264e-06
Position 220: 2.924565319702885e-06
Position 823: 2.7452220303399394e-06
Position 1429: 2.4082234410568447e-06
Position 515: 2.3492411543199784e-06
Position 1303: 2.0842826099287238e-06
Position 1341: 1.8239772600081795e-06
Position 2636: 1.7656365967281731e-06
Position 1093: 1.6228648988298766e-06
Position 2065: 1.4078698407807649e-06
Position 453: 1.379849690048479e-06
Position 937: 1.158278167012541e-06
Position 43: 9.385782269603595e-07
Position 794: 9.345738702364607e-07
Position 533: 6.27843445089218e-07
Position 2441: 6.136819652275022e-07
Position 1336: 5.601991294088705e-07
Position 576: 5.496119139855915e-07
Position 1150: 4.788641286475118e-07
Position 94: 4.132991988641768e-07
Position 1349: 3.839656681879993e-07
Position 1099: 3.5506440059387013e-07
Position 2483: 2.641802431201037e-07
Position 2669: 2.2584717661597213e-07
Position 2485: 2.2489776483843514e-07
Position 555: 1.7543437887087645e-07
Position 1390: 1.335673466644377e-07
Position 1111: 9.396773973543035e-08
Position 1402: 6.767443798348987e-08
Position 425: 6.398059224313988e-08
Position 456: 6.198022554008156e-08
Position 407: 7.994520787477056e-09
Position 2415: 5.317603405954959e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2460: 0.5069957105885877
Position 1111: 0.3558984450051258
Position 1878: 0.28814922259598086
Position 543: 0.2878957407311353
Position 1536: 0.170180768863339
Position 1744: 0.1356195240395997
Position 1461: 0.10032033807505356
Position 279: 0.07367866334836766
Position 1128: 0.07266395439114492
Position 1905: 0.06961806587078696
Position 985: 0.06472827778822104
Position 2113: 0.04399524165985983
Position 1145: 0.036204043885431
Position 1612: 0.02238356495109853
Position 1798: 0.016582309168464128
Position 1000: 0.016404301272909948
Position 1780: 0.01469763458818969
Position 1855: 0.014368160084583435
Position 2841: 0.013434172299746196
Position 1312: 0.010492980046501805
Position 1320: 0.00989162512503655
Position 1644: 0.00892581099813278
Position 2166: 0.007989545378434429
Position 1063: 0.007794979981150367
Position 1953: 0.006927156620467266
Position 1690: 0.006440970616846399
Position 228: 0.006410923238173262
Position 1093: 0.005689109948573888
Position 2328: 0.0056032253966451055
Position 2797: 0.004658941701771002
Position 2403: 0.004137719227937256
Position 2049: 0.003697406580924929
Position 1471: 0.0035583583598047556
Position 413: 0.0033734117753865503
Position 2343: 0.0031229738758387156
Position 2466: 0.0030524024853752943
Position 1513: 0.0028180132805964864
Position 1935: 0.002254010318645614
Position 2446: 0.0022389275437802096
Position 1357: 0.002168423765476119
Position 1024: 0.0021207006741877244
Position 1663: 0.002059541340697364
Position 871: 0.0020553877074168717
Position 1753: 0.0016056130789972377
Position 2494: 0.0012582605838429958
