Gene = LOC100379437
index = 110
Annotated 5SS: [ 153 1236]
Annotated 3SS: [1104 1758]
SMsplice 5SS: [ 153 1236]
SMsplice 3SS: [1104 1758]
Partition function (log Z): -0.28805594110404864

Sorted 5' Splice Sites (High to Low Probability):
Position 1236: 0.9881763163092995
Position 153: 0.8782840263154967
Position 853: 0.1146024318747338
Position 568: 0.04375698946135071
Position 1540: 0.02197480365905725
Position 445: 0.018775554359517766
Position 554: 0.013321769152081855
Position 207: 0.011984000938753313
Position 243: 0.00864941966609518
Position 440: 0.007091096352426533
Position 1240: 0.005112146237360763
Position 141: 0.0037849268151572786
Position 1649: 0.0027062213635253647
Position 707: 0.0022031442469083924
Position 1477: 0.0014099179579601271
Position 655: 0.0007954688810626228
Position 1685: 0.0007808926585218347
Position 236: 0.0007186026189389508
Position 127: 0.0006645155051359713
Position 87: 0.0005771260540034743
Position 1525: 0.0005116582854219626
Position 1839: 0.00046871543328905034
Position 205: 0.00021650537156878881
Position 355: 0.00020376575675482963
Position 930: 0.00020369824324085193
Position 85: 0.00017363046245735426
Position 1640: 0.00012808233845214314
Position 133: 0.00011711900077649999
Position 1548: 0.00010790316957030081
Position 1023: 9.353229163683913e-05
Position 1652: 8.820643891622776e-05
Position 1255: 8.295169525013509e-05
Position 211: 7.836216961913224e-05
Position 1809: 6.754894520846103e-05
Position 247: 5.4576853304288435e-05
Position 822: 4.798915857424481e-05
Position 4: 4.3288174678738165e-05
Position 1012: 3.722176792165394e-05
Position 1368: 3.4854889531451755e-05
Position 510: 3.474231761708771e-05
Position 788: 3.41098120028365e-05
Position 1229: 3.3766646066737017e-05
Position 1595: 2.481837807076988e-05
Position 1249: 2.4258607211215632e-05
Position 857: 2.3537082782143176e-05
Position 1623: 2.289079654308e-05
Position 111: 2.218152616045237e-05
Position 1499: 2.1100599968880507e-05
Position 1655: 2.0023800187767848e-05
Position 715: 1.965619641495868e-05
Position 35: 1.7412420394168304e-05
Position 1586: 1.680608788053343e-05
Position 1034: 1.6242044489971577e-05
Position 484: 1.4116586970849653e-05
Position 678: 1.3296633500979852e-05
Position 339: 1.0929249474102021e-05
Position 1523: 1.0240266381053792e-05
Position 233: 9.90326373693996e-06
Position 592: 9.208736689712577e-06
Position 478: 8.076461136407578e-06
Position 494: 7.768787546494723e-06
Position 1198: 7.673619721790179e-06
Position 402: 7.381991148742008e-06
Position 1105: 6.771933687232752e-06
Position 1385: 6.722462475358322e-06
Position 560: 6.026784822267221e-06
Position 1446: 5.554469006649598e-06
Position 572: 4.464028551318196e-06
Position 518: 3.772943870827909e-06
Position 558: 3.2040426355370603e-06
Position 169: 2.56947569387997e-06
Position 686: 2.488754087965052e-06
Position 1668: 2.1564924621761727e-06
Position 689: 2.1266099362941167e-06
Position 1371: 1.934464631533917e-06
Position 1010: 1.9083501063850293e-06
Position 551: 1.4821000906144767e-06
Position 1060: 1.3087090172812654e-06
Position 827: 1.1012361233336943e-06
Position 943: 9.560460564363956e-07
Position 961: 6.554459183294692e-07
Position 1392: 6.337517587517635e-07
Position 1376: 5.992631725141666e-07
Position 585: 5.670686178431263e-07
Position 1906: 4.7213959236318967e-07
Position 157: 3.3568737783747304e-07
Position 1490: 3.0045661582228903e-07
Position 1898: 1.8002846217544134e-07
Position 1863: 1.7186668453361832e-07
Position 1099: 1.6053994047201094e-07
Position 1584: 1.4895795887257825e-07
Position 1918: 6.969518427648083e-08
Position 1067: 6.046654946768679e-08
Position 1115: 6.023388179190604e-08
Position 800: 5.574659185118318e-08
Position 601: 4.9334150841206716e-08
Position 1134: 4.4432329439707084e-08
Position 16: 3.010991484456376e-08
Position 1169: 2.8276929055282786e-08
Position 361: 1.580803071109008e-08
Position 1832: 7.162491883483442e-09
Position 1150: 6.312571127563142e-09
Position 1780: 2.7037261909173217e-09
Position 1829: 7.087909967040156e-10
Position 1073: 5.445346337953047e-10
Position 1697: 3.4884785979671134e-10
Position 1743: 2.2904514459803583e-10
Position 1700: 2.2001795829440077e-10
Position 1738: 1.6918659842621166e-11
Position 1725: 6.952889384451201e-12
Position 1736: 3.3742428636949743e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1758: 0.9825191832771871
Position 1104: 0.9757246794341418
Position 746: 0.0416546066874603
Position 1476: 0.034193901177137456
Position 439: 0.024587941142519772
Position 774: 0.018003711756387746
Position 1070: 0.013770821593582226
Position 1333: 0.0062493507214981215
Position 487: 0.004665303033283738
Position 395: 0.004617867794872905
Position 374: 0.004188719442717523
Position 572: 0.00402337705637312
Position 518: 0.0016417407103002054
Position 1709: 0.0015094746425370154
Position 344: 0.0012573632664249477
Position 1415: 0.0011236684263748438
Position 339: 0.001097666573349077
Position 1110: 0.0010439304002424704
Position 222: 0.0009250059227911499
Position 361: 0.0008966709554622066
Position 1688: 0.0007665280694448885
Position 1449: 0.0005655489009045127
Position 1087: 0.00029657345157540246
Position 1785: 0.0002941470216553106
Position 399: 0.0002878426273249525
Position 1165: 0.0002752632604344523
Position 1977: 0.0002572093474788292
Position 525: 0.0002411213488578007
Position 1918: 0.00020820703022805123
Position 472: 0.00019391993121427713
Position 1169: 0.0001640398237712112
Position 934: 0.0001593035997084663
Position 390: 0.00013618084876285016
Position 1607: 0.00011409867294243964
Position 464: 0.0001035328410261332
Position 1282: 8.006178761635002e-05
Position 491: 7.198782206796523e-05
Position 609: 6.0328709756324564e-05
Position 997: 5.480092801263932e-05
Position 1775: 5.30883156361071e-05
Position 354: 4.6882474122533513e-05
Position 1115: 4.2149532795328085e-05
Position 611: 4.150341825553135e-05
Position 606: 3.738271852283947e-05
Position 788: 3.557045657298047e-05
Position 1980: 3.0948395659213755e-05
Position 779: 2.9929154509550283e-05
Position 1362: 2.3284628351304235e-05
Position 1872: 2.2724671644698074e-05
Position 260: 2.0833568972387043e-05
Position 1950: 2.0214682691805437e-05
Position 1718: 1.9722698004439372e-05
Position 298: 1.8218816270284283e-05
Position 619: 1.222596177242117e-05
Position 243: 1.1352145990716131e-05
Position 233: 1.0597360345777479e-05
Position 1507: 1.0144491256975549e-05
Position 827: 9.476215733217872e-06
Position 616: 8.284364392868434e-06
Position 1838: 8.16816508905351e-06
Position 812: 7.568839784666981e-06
Position 1796: 5.806203655144791e-06
Position 530: 5.736524701159131e-06
Position 1953: 5.603893255903826e-06
Position 1856: 5.4635035386880866e-06
Position 776: 4.320008991376706e-06
Position 1632: 4.134046101375244e-06
Position 407: 4.074943163293593e-06
Position 650: 4.006733512893488e-06
Position 1193: 3.433379622339424e-06
Position 1938: 3.1970955639322677e-06
Position 1039: 3.081979499011696e-06
Position 943: 2.92332500901644e-06
Position 194: 2.1487055735107575e-06
Position 1652: 2.0479689656597803e-06
Position 1523: 1.6028353332255779e-06
Position 551: 1.5842778403230597e-06
Position 504: 1.5617263393094692e-06
Position 837: 1.5590357643021434e-06
Position 1595: 1.324786466706066e-06
Position 1495: 1.2581426170411592e-06
