Gene = LOC101736131
index = 155
Annotated 5SS: [ 265  753 1445 1847]
Annotated 3SS: [ 592 1388 1725 2005]
SMsplice 5SS: [ 265  753 1847]
SMsplice 3SS: [ 592 1725 2005]
Partition function (log Z): 4.223005472017444

Sorted 5' Splice Sites (High to Low Probability):
Position 753: 0.9757530522800442
Position 1847: 0.9439818036070207
Position 265: 0.9060588076727526
Position 1445: 0.0950111578384169
Position 278: 0.055015186250869895
Position 247: 0.03238723929754246
Position 1939: 0.021089976111717666
Position 1922: 0.017062406422759368
Position 1275: 0.01703849508291095
Position 1483: 0.007926521399367198
Position 944: 0.007049307301005176
Position 795: 0.005768586708001791
Position 304: 0.004939982672719365
Position 1891: 0.0036934120696086627
Position 757: 0.0013344504344215487
Position 1122: 0.0009611709087171799
Position 737: 0.0009374004085574959
Position 1916: 0.0008374648181617766
Position 940: 0.0007147452657782139
Position 1449: 0.00067979636721547
Position 1441: 0.0006502534583045494
Position 195: 0.0005924841324209208
Position 1566: 0.0003400853918089036
Position 235: 0.00031246589939974565
Position 723: 0.0002556053699717503
Position 1788: 0.00024694970889511887
Position 1364: 0.00016953985414094324
Position 1879: 7.339545344677417e-05
Position 735: 7.156755524373238e-05
Position 879: 6.433826884605285e-05
Position 810: 6.024789200801068e-05
Position 1906: 4.710380897849117e-05
Position 1468: 4.154626434833765e-05
Position 1591: 4.0860843894904245e-05
Position 1506: 2.8682883348709532e-05
Position 455: 2.5353983074584593e-05
Position 315: 2.5058022668639806e-05
Position 1645: 2.43202804994111e-05
Position 1927: 2.1395896984918095e-05
Position 1579: 1.8029744767211532e-05
Position 24: 1.7542236583683487e-05
Position 1841: 1.6878295334760926e-05
Position 1930: 1.5905721181256923e-05
Position 918: 1.5439604046143795e-05
Position 775: 1.4928032695143239e-05
Position 1884: 1.4356228561939861e-05
Position 459: 1.163443018775373e-05
Position 356: 9.095592933134346e-06
Position 819: 8.952709053540564e-06
Position 968: 8.518542194331831e-06
Position 1103: 7.231793099851008e-06
Position 269: 7.071026538416771e-06
Position 1662: 6.072267254379987e-06
Position 352: 5.600569364009402e-06
Position 1525: 5.492907070819197e-06
Position 1561: 4.733986354042579e-06
Position 422: 3.316394641935506e-06
Position 1085: 3.2221456975337397e-06
Position 1014: 3.0810145104669114e-06
Position 1776: 3.027152750904985e-06
Position 110: 2.9657983436704965e-06
Position 1678: 2.8334388470879096e-06
Position 1861: 2.696086644306445e-06
Position 142: 2.398619013462068e-06
Position 1362: 1.9753100600496146e-06
Position 1786: 1.8814317592787192e-06
Position 291: 1.041789936998392e-06
Position 1424: 9.446430180069359e-07
Position 1684: 8.34641482960031e-07
Position 349: 6.57921419053808e-07
Position 391: 6.18231842148572e-07
Position 47: 4.931381951861846e-07
Position 822: 4.347759038294982e-07
Position 480: 3.1286806801164353e-07
Position 1388: 1.6727243922381294e-07
Position 1762: 9.15667221808812e-08
Position 1778: 8.2668747492257e-08
Position 901: 5.2491906242212725e-08
Position 2085: 3.71977217911881e-08
Position 982: 3.369024275890925e-08
