Gene = GeneID_100379500
index = 33
Annotated 5SS: [158 592]
Annotated 3SS: [231 663]
SMsplice 5SS: [158 592]
SMsplice 3SS: [231 663]
Partition function (log Z): -4.641610144046218

Sorted 5' Splice Sites (High to Low Probability):
Position 158: 0.9377582911034933
Position 592: 0.7079569212334986
Position 462: 0.0337919338741892
Position 495: 0.023246523331231297
Position 483: 0.02076200709161173
Position 509: 0.015214106454015705
Position 357: 0.0059781193437814595
Position 162: 0.0014407757202936475
Position 389: 0.0008506230692885363
Position 583: 0.0006222984932728213
Position 416: 0.0005470457839178212
Position 104: 0.000435334600274532
Position 431: 0.00024460981363361796
Position 577: 0.0001651555292417716
Position 565: 0.0001406616977829577
Position 308: 8.731291224225472e-05
Position 470: 6.640324569073424e-05
Position 568: 5.758715991586086e-05
Position 562: 8.55564680583182e-06
Position 596: 8.485142181134565e-06
Position 234: 7.155908780506599e-06
Position 114: 7.056821724859655e-06
Position 287: 5.880214458078736e-06
Position 547: 5.024210138159641e-06
Position 222: 4.3864609103935514e-07
Position 741: 2.881490614354742e-07
Position 544: 2.1065469230340431e-07
Position 724: 8.377173040536987e-08
Position 231: 7.376578975678037e-08
Position 190: 6.223965179851355e-08
Position 238: 2.7558969634409148e-08
Position 679: 1.0003396967809837e-08
Position 46: 3.68528604154905e-09
Position 638: 2.884850267671106e-09
Position 259: 1.799589450814467e-09
Position 718: 1.92194153536516e-10
Position 660: 1.1808747369072015e-10
Position 241: 9.928319110688786e-11
Position 706: 3.303931632790173e-11
Position 682: 7.781484777365563e-12
Position 664: 6.706124720167523e-12
Position 670: 1.5711264264371637e-12
Position 688: 4.885554816292614e-13
Position 667: 2.7130245097244357e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 663: 0.862968104943268
Position 231: 0.7010053057533114
Position 241: 0.08103139339750211
Position 379: 0.05244794978593661
Position 696: 0.02037969779176172
Position 678: 0.019185042430554564
Position 706: 0.0035082335611996206
Position 407: 0.0020501622550058163
Position 553: 0.0016111214779102035
Position 287: 0.0012835808822740612
Position 325: 0.001252333295133892
Position 303: 0.0010747412776141623
Position 675: 0.0006885684247901937
Position 297: 0.0003346547802557161
Position 508: 0.0002724475575358427
Position 682: 9.596137219581763e-05
Position 285: 7.272394045815135e-05
Position 814: 4.785637329339121e-05
Position 795: 2.212976544281648e-05
Position 573: 2.1591930786512593e-05
Position 685: 1.8532281103060078e-05
Position 299: 1.3470455212333939e-05
Position 490: 1.0061058110868132e-05
Position 577: 6.855840285668455e-06
Position 768: 4.103743500552941e-06
Position 591: 1.7963313867381875e-06
Position 583: 4.4360395753502167e-07
Position 596: 2.0771012289430937e-07
Position 162: 6.050314662239282e-14
Position 114: 2.6222319779156537e-14
