Gene = GeneID_100188971
index = 11
Annotated 5SS: [ 236  473 1720]
Annotated 3SS: [ 370 1090 2180]
SMsplice 5SS: [ 236  473 1365]
SMsplice 3SS: [ 330 1223 2180]
Partition function (log Z): -0.7988107616018862

Sorted 5' Splice Sites (High to Low Probability):
Position 473: 0.9126410676657113
Position 236: 0.5461645050861209
Position 1365: 0.3857973594363666
Position 114: 0.3635296751169956
Position 1347: 0.29883518644042706
Position 1856: 0.24744342145638595
Position 1304: 0.132328343240141
Position 1720: 0.07213138587284851
Position 433: 0.06348496907964228
Position 2105: 0.052684027112888006
Position 2080: 0.038716710494614136
Position 2100: 0.026672279631202136
Position 1491: 0.01914315998901632
Position 1383: 0.016691651298849815
Position 1329: 0.01404539579055909
Position 69: 0.012953411598300385
Position 678: 0.008772338466361263
Position 729: 0.005568159592346954
Position 32: 0.005437156768314507
Position 477: 0.004998328258547249
Position 189: 0.004800304300852328
Position 1838: 0.0029869602640613187
Position 1863: 0.001692743728732961
Position 1786: 0.0012561520952723924
Position 649: 0.0012004124501584297
Position 1712: 0.0010914819933257143
Position 1317: 0.0008911497362533203
Position 860: 0.0008053268991387858
Position 2210: 0.0007390479405021865
Position 1440: 0.0007379434801245311
Position 838: 0.0005127846920631446
Position 924: 0.00044348957491936286
Position 2305: 0.0004333256811634989
Position 1658: 0.00042400149823615174
Position 1395: 0.00036562818776613923
Position 1936: 0.0002989327853003409
Position 1295: 0.00026083410491662345
Position 2311: 0.00021913386554117204
Position 96: 0.00019244958000976786
Position 640: 0.00018781172906340816
Position 1521: 0.00018574138970383806
Position 2027: 0.00018345612738539645
Position 1024: 0.00014128879289246462
Position 2329: 0.00013887935442118043
Position 102: 0.00012340076567243552
Position 644: 0.00011963081707856001
Position 814: 0.00010243927983093761
Position 331: 9.915895953450537e-05
Position 1871: 9.548553946684584e-05
Position 413: 8.983878238135549e-05
Position 843: 8.74212225431734e-05
Position 1326: 7.949368076994693e-05
Position 36: 7.230731651107857e-05
Position 1320: 5.923217053912059e-05
Position 1118: 5.619852436029004e-05
Position 1485: 5.537368763819339e-05
Position 722: 4.46694461667079e-05
Position 866: 4.2319293994705777e-05
Position 1398: 4.012401855355759e-05
Position 1634: 3.812345193511983e-05
Position 1761: 3.404923411490749e-05
Position 1663: 3.3311347895960026e-05
Position 719: 2.8936945198323837e-05
Position 1559: 2.747256691703002e-05
Position 635: 2.57223852132618e-05
Position 342: 2.44360909591123e-05
Position 1125: 2.4412868529562956e-05
Position 2005: 2.3914953519423102e-05
Position 240: 2.311868250657764e-05
Position 1111: 2.2837244524962885e-05
Position 411: 2.0911052711539544e-05
Position 2307: 1.9703032706098637e-05
Position 362: 1.4642235037655252e-05
Position 1982: 1.3924945557612273e-05
Position 698: 1.24657340474753e-05
Position 1724: 1.096914128958874e-05
Position 2035: 8.565268566430473e-06
Position 1930: 8.128346911685495e-06
Position 1014: 8.10351034157082e-06
Position 437: 7.500592512102002e-06
Position 538: 7.27848530878802e-06
Position 282: 6.023492232210051e-06
Position 2317: 5.35557479439794e-06
Position 1691: 5.296919524506066e-06
Position 62: 5.266196568459447e-06
Position 1806: 5.043488961872026e-06
Position 1779: 4.625105042065316e-06
Position 1544: 4.332311620977159e-06
Position 1500: 4.291179650870653e-06
Position 1571: 2.0853222050831127e-06
Position 223: 1.9459141134714345e-06
Position 979: 1.928048682232313e-06
Position 596: 1.8957701493644782e-06
Position 573: 1.7282501019803868e-06
Position 803: 1.6506564550613934e-06
Position 2217: 1.6484851495035397e-06
Position 1824: 7.275818873476455e-07
Position 39: 6.519461370270452e-07
Position 2063: 5.939688411940226e-07
Position 2121: 5.077939130333755e-07
Position 818: 4.312381821344313e-07
Position 199: 3.589047819730178e-07
Position 1573: 3.517961219480277e-07
Position 398: 3.502810982722424e-07
Position 2263: 3.394833918313609e-07
Position 1614: 2.99874206862011e-07
Position 795: 2.841632403791003e-07
Position 906: 2.831100664504008e-07
Position 1815: 2.5081989716231646e-07
Position 2135: 2.462124606183886e-07
Position 143: 2.1618259119043823e-07
Position 1102: 1.3504887698160394e-07
Position 966: 1.2706810352239755e-07
Position 2123: 1.080033828845646e-07
Position 1970: 1.0773358163857388e-07
Position 2320: 7.202922590793647e-08
