Gene = GeneID_100379518
index = 40
Annotated 5SS: [42]
Annotated 3SS: [634]
SMsplice 5SS: [42]
SMsplice 3SS: [634]
Partition function (log Z): -6.348715346407036

Sorted 5' Splice Sites (High to Low Probability):
Position 42: 0.4804278672024504
Position 157: 0.35826669017601337
Position 371: 0.09057798562526997
Position 184: 0.028671308749096805
Position 237: 0.015501083356992762
Position 383: 0.014144076915278319
Position 756: 0.006934942766680423
Position 516: 0.006029151552266209
Position 169: 0.0035472674858006447
Position 830: 0.0027140479982468283
Position 232: 0.001535408718204569
Position 395: 0.0012863880050668196
Position 809: 0.0011543447177019633
Position 377: 0.0011265849293096665
Position 198: 0.0010322488019224756
Position 553: 0.0005687373973762818
Position 522: 0.0005487886562543778
Position 399: 0.00045153540144496693
Position 794: 0.00036165466502301137
Position 251: 0.00033641235633298874
Position 128: 0.0003327688014472239
Position 735: 0.00032886427946329414
Position 672: 0.0002784620156222777
Position 405: 0.0001982741065643755
Position 836: 0.00015478494734995276
Position 63: 0.00014976617879926843
Position 316: 0.00014209264406418138
Position 457: 0.00012957991301391773
Position 732: 0.00012922610282040844
Position 46: 0.00011057256148895221
Position 800: 8.93563829441505e-05
Position 265: 8.904846058455585e-05
Position 536: 6.949911512854749e-05
Position 812: 5.896064705282542e-05
Position 101: 5.618600112621483e-05
Position 753: 5.040826389594076e-05
Position 214: 2.9631872880529153e-05
Position 999: 2.9327090221200664e-05
Position 322: 2.521533982554166e-05
Position 189: 2.0562624436719502e-05
Position 726: 1.828582576537584e-05
Position 720: 1.6971374294287886e-05
Position 881: 1.686580054986777e-05
Position 4: 1.4573884650054215e-05
Position 1002: 1.3370465100594706e-05
Position 984: 1.3335144111642142e-05
Position 161: 1.0634904431534477e-05
Position 277: 6.680591506826144e-06
Position 693: 4.202945310109225e-06
Position 827: 3.28263264247428e-06
Position 427: 3.104020373104809e-06
Position 705: 2.488528849861674e-06
Position 854: 2.1670796562245254e-06
Position 452: 2.062386392721589e-06
Position 791: 1.9243348959556293e-06
Position 635: 1.6851826360004653e-06
Position 818: 1.5652913872116677e-06
Position 845: 1.4368655236110275e-06
Position 594: 1.290988339647702e-06
Position 677: 1.194072474516294e-06
Position 863: 1.0726625221382962e-06
Position 346: 9.247697055572487e-07
Position 866: 7.928552874276704e-07
Position 899: 6.58280656472294e-07
Position 848: 5.122395116299241e-07
Position 54: 3.5104787050986207e-07
Position 49: 3.2866203014805314e-07
Position 576: 1.3856345785796109e-07
Position 476: 1.2021321585796222e-07
Position 638: 1.1530715714680574e-07
Position 884: 1.0343255140494604e-07
Position 430: 6.424084279706861e-08
Position 909: 5.127085893949826e-08
Position 890: 4.8509915113604256e-08
Position 936: 3.1551735926383095e-08
Position 601: 1.9035917816345032e-08
Position 939: 1.5592048475437072e-08
Position 645: 8.566501405477897e-09
Position 607: 4.316391284388593e-09
Position 653: 2.5253232902231073e-09
Position 615: 2.1849226459859675e-09
Position 621: 3.4351626492393307e-10
Position 902: 2.8237324681970037e-10
Position 618: 1.681037175363832e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 634: 0.9906226638393956
Position 825: 0.007767549325314422
Position 898: 0.007323659779221336
Position 214: 0.003377178606163334
Position 653: 0.0031934017345201307
Position 265: 0.0017242463173863705
Position 948: 0.0011164165929985175
Position 880: 0.000519844264062379
Position 808: 0.0002952289697559193
Position 346: 0.00024717653174771817
Position 1067: 0.00022324867652491218
Position 688: 0.0001894336171586367
Position 615: 0.00018628222166095892
Position 771: 0.00014249673904450725
Position 726: 0.00012110513146778102
Position 382: 0.00010979588042773637
Position 221: 0.00010863412391314806
Position 874: 9.773552447523019e-05
Position 289: 8.853584873670336e-05
Position 395: 7.866406203881871e-05
Position 863: 4.310703676179569e-05
Position 685: 3.024187636258643e-05
Position 189: 2.4193460405616464e-05
Position 547: 1.9454877451046474e-05
Position 161: 1.637352739667981e-05
Position 295: 1.536951465708054e-05
Position 576: 1.5139591822698236e-05
Position 476: 1.4548434144980633e-05
Position 926: 1.4126730249526084e-05
Position 753: 1.4026422294127629e-05
Position 774: 1.2747997373668616e-05
Position 452: 1.1113736744493963e-05
Position 226: 9.851045231035496e-06
Position 498: 8.323617026481529e-06
Position 834: 7.511189437648984e-06
Position 601: 7.329867464273906e-06
Position 486: 6.979891890280742e-06
Position 1081: 5.586774963610113e-06
Position 845: 5.202506709562436e-06
Position 230: 2.523951248270974e-06
Position 974: 2.439466976489116e-06
Position 305: 2.3871563588449824e-06
Position 607: 2.321564828398578e-06
Position 354: 1.724284105684616e-06
Position 235: 1.666708845033237e-06
Position 198: 1.1828979775005108e-06
Position 316: 1.0846058838845025e-06
Position 232: 1.0393346994351875e-06
Position 827: 2.3197222155159973e-07
Position 1036: 2.002367291222875e-07
Position 87: 1.0354140695000425e-07
Position 343: 9.047590024408373e-08
Position 251: 3.158028601583902e-08
Position 1010: 2.3633727460903357e-08
Position 1014: 2.1910359807058704e-08
Position 297: 2.5375286445399847e-09
Position 99: 2.3287283905797373e-11
