Gene = GeneID_100379515
index = 37
Annotated 5SS: [66]
Annotated 3SS: [141]
SMsplice 5SS: [66]
SMsplice 3SS: [141]
Partition function (log Z): -8.27206254859575

Sorted 5' Splice Sites (High to Low Probability):
Position 66: 0.9951936932967383
Position 461: 0.0080604081597627
Position 440: 0.004968179629241831
Position 332: 0.00354703424519718
Position 70: 0.001510692007851638
Position 428: 0.000739145406038213
Position 634: 0.00040594661779255834
Position 20: 0.00033591558216886905
Position 296: 0.00029246462988882213
Position 476: 0.0002493725829972648
Position 386: 6.160664824554812e-05
Position 778: 5.489711627856446e-05
Position 30: 4.787103152156129e-05
Position 389: 3.734842267985145e-05
Position 404: 3.687876533876093e-05
Position 85: 3.4254303723243774e-05
Position 586: 2.7783992956489887e-05
Position 416: 2.5219831047928506e-05
Position 494: 1.7904656189673213e-05
Position 148: 1.6714107784172293e-05
Position 569: 1.6529540183821943e-05
Position 153: 1.6277851081548312e-05
Position 176: 1.4485858775500705e-05
Position 194: 1.3866380600818432e-05
Position 598: 1.2873147319430779e-05
Position 793: 1.2462914303640002e-05
Position 802: 1.0214736514482961e-05
Position 449: 9.895194936811524e-06
Position 508: 9.886426875121019e-06
Position 39: 7.708630992505963e-06
Position 305: 6.0776774835717905e-06
Position 682: 4.312853758167493e-06
Position 7: 3.6307633993193856e-06
Position 652: 3.3629507252790174e-06
Position 558: 2.8120851674465886e-06
Position 593: 2.382695224889565e-06
Position 784: 2.118563865936457e-06
Position 730: 8.557307932953214e-07
Position 608: 7.615719604954517e-07
Position 715: 5.459194402315335e-07
Position 712: 4.327436917520156e-07
Position 628: 3.4333228082666536e-07
Position 4: 2.833555405104556e-07
Position 736: 2.6726953880482117e-07
Position 610: 2.5320311416326807e-07
Position 820: 2.0595828536137623e-07
Position 760: 1.9230450403667685e-07
Position 868: 1.8078974815352722e-07
Position 676: 1.704857484133476e-07
Position 658: 1.2539953955311338e-07
Position 808: 1.065694880794861e-07
Position 160: 6.598407548671458e-08
Position 838: 5.342352727833021e-08
Position 688: 4.707434645995002e-08
Position 796: 4.460094545067859e-08
Position 826: 3.872241630524263e-08
Position 748: 3.514857390378085e-08
Position 844: 3.341612954612155e-08
Position 163: 2.6865110541049397e-08
Position 622: 2.6386793408058784e-08
Position 853: 2.1170846474517904e-08
Position 646: 1.3919783651657038e-08
Position 706: 6.558688390698397e-09
Position 883: 4.418548866826125e-10
Position 888: 3.988437797335067e-11
Position 874: 3.216811160764008e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 141: 0.9298246354646235
Position 424: 0.03290755844458482
Position 176: 0.018300625680429988
Position 867: 0.010343867963663793
Position 898: 0.0035700165294843583
Position 763: 0.00351626548539946
Position 927: 0.0029127992740146597
Position 618: 0.0019096781739489487
Position 508: 0.0014805520719708577
Position 320: 0.0014461713286848493
Position 160: 0.0014442201726920698
Position 838: 0.0011136794668882564
Position 459: 0.0009093338730229105
Position 743: 0.0006224240075036717
Position 317: 0.000618527234222073
Position 558: 0.0005803537011000567
Position 784: 0.0005761683603379506
Position 820: 0.0004365734904325316
Position 874: 0.00037841376998554876
Position 373: 0.00031688982593340933
Position 676: 0.00027027335641529254
Position 844: 0.000265693437428664
Position 427: 0.0002549087727614641
Position 265: 0.000215867841689833
Position 628: 0.00018434962242676586
Position 305: 0.00017209755176805504
Position 274: 0.00014742749590635583
Position 888: 0.00013546925170904213
Position 706: 0.00010967952281200394
Position 907: 9.419985226226145e-05
Position 904: 8.472753486785834e-05
Position 765: 6.549168111095346e-05
Position 439: 5.4360686214920276e-05
Position 695: 5.348167031985342e-05
Position 598: 5.0496480929574694e-05
Position 736: 4.829957505050927e-05
Position 519: 4.705770781047709e-05
Position 768: 4.492917159643096e-05
Position 173: 4.2079116542986065e-05
Position 777: 4.127152769837015e-05
Position 586: 3.0440347936967723e-05
Position 290: 2.9146170501311852e-05
Position 950: 2.8971569058919782e-05
Position 652: 2.7783844351345133e-05
Position 148: 2.4548609028750357e-05
Position 715: 1.399083516007981e-05
Position 682: 1.0308432326579984e-05
Position 328: 1.0267586055512074e-05
Position 938: 9.354185508005574e-06
Position 547: 7.586509852442784e-06
Position 792: 7.495779205739612e-06
Position 748: 6.159769197336743e-06
Position 712: 5.306619673401374e-06
Position 799: 4.224285155585011e-06
Position 261: 3.988947467817818e-06
Position 379: 2.556389771305105e-06
Position 573: 1.6754475861256985e-06
Position 802: 1.659453453230625e-06
Position 789: 6.197351569376198e-07
Position 912: 3.6382951054685487e-07
Position 85: 3.1796928252328905e-09
Position 70: 2.157302626276488e-11
