Gene = LOC692952
index = 895
Annotated 5SS: [87]
Annotated 3SS: [226]
SMsplice 5SS: [87]
SMsplice 3SS: [226]
Partition function (log Z): -7.106062036757976

Sorted 5' Splice Sites (High to Low Probability):
Position 87: 0.6124711889954108
Position 157: 0.29769871293587513
Position 507: 0.1801274562155898
Position 63: 0.04436268161300708
Position 72: 0.03217427424472677
Position 378: 0.019519671302794767
Position 599: 0.006425217294609604
Position 67: 0.005950180727789339
Position 1019: 0.004048837341926906
Position 1053: 0.0016663475661213283
Position 539: 0.0013712523879413822
Position 834: 0.0012762269670922287
Position 585: 0.0009653364682529381
Position 482: 0.0008926221755208768
Position 1224: 0.0007935970657754501
Position 207: 0.0007608004500760083
Position 593: 0.00042860730544715743
Position 649: 0.00040800687664367013
Position 127: 0.0003610223003168587
Position 78: 0.0001722794498809561
Position 425: 0.00016845637687556514
Position 368: 0.00015261439412054178
Position 746: 0.0001319448056933659
Position 366: 0.000129620438615197
Position 9: 9.111051094083981e-05
Position 151: 8.21198389343967e-05
Position 1174: 7.233077744342033e-05
Position 486: 6.867229520564512e-05
Position 60: 5.7597953901330285e-05
Position 764: 4.68846820802282e-05
Position 578: 4.4086865980762764e-05
Position 169: 3.500225522311029e-05
Position 26: 3.18516120148623e-05
Position 308: 2.5149161129875446e-05
Position 1070: 2.2783046322543646e-05
Position 1247: 2.1559872438268742e-05
Position 248: 2.1342992786871836e-05
Position 391: 2.027511587381329e-05
Position 298: 1.9562093094095204e-05
Position 106: 1.5059655081680186e-05
Position 75: 1.2096342320827677e-05
Position 255: 1.169138782089169e-05
Position 464: 1.1650482977269681e-05
Position 994: 1.1490721133461893e-05
Position 402: 1.0376553599838265e-05
Position 1270: 1.0256049584438506e-05
Position 1205: 9.713362525900697e-06
Position 1062: 9.316075570512281e-06
Position 190: 7.6045639429680755e-06
Position 818: 6.809038802864428e-06
Position 608: 6.552193401894704e-06
Position 827: 5.668503894266958e-06
Position 848: 4.545951007545753e-06
Position 1295: 4.512296524092382e-06
Position 329: 4.480907789526022e-06
Position 902: 4.40205293922159e-06
Position 755: 3.3214940257645854e-06
Position 1067: 2.996099655435526e-06
Position 1085: 2.7688275958833308e-06
Position 1287: 2.7190162045390747e-06
Position 642: 2.498789550293948e-06
Position 1178: 2.4686989446398946e-06
Position 195: 2.423247234273585e-06
Position 380: 1.8188184541871798e-06
Position 740: 1.4719095057450658e-06
Position 1328: 1.397736922415415e-06
Position 796: 1.2696422839057699e-06
Position 184: 1.2270046159227475e-06
Position 943: 1.1599080378606341e-06
Position 1122: 1.137244291702672e-06
Position 1349: 1.0293576628106548e-06
Position 1115: 9.023211967820154e-07
Position 915: 7.49505732874351e-07
Position 1091: 7.083696051414619e-07
Position 1031: 6.932598164279329e-07
Position 179: 6.693819862658893e-07
Position 893: 6.20386021519523e-07
Position 605: 6.170852178265814e-07
Position 923: 5.208585955921318e-07
Position 6: 4.301868259088877e-07
Position 242: 2.9317365388556346e-07
Position 1105: 2.054236651640612e-07
Position 1034: 1.789374207329224e-07
Position 383: 1.7883191098641652e-07
Position 31: 1.6696856740679423e-07
Position 912: 5.111724557837251e-08
Position 245: 4.0255558106297875e-08
Position 693: 1.718401151489056e-08
Position 715: 1.1564172856330532e-08
Position 1146: 9.833511767421069e-09
Position 1308: 4.330824077120024e-09
Position 1365: 6.2028410226886e-10
Position 1317: 3.827630060619114e-10
Position 1406: 2.650993545191939e-10
Position 1395: 1.0279552906786117e-10
Position 1383: 6.198053129180233e-11
Position 1403: 2.669222928623217e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 226: 0.924999675948537
Position 936: 0.07860939500931596
Position 708: 0.04391323405878673
Position 206: 0.04209802550515402
Position 1348: 0.030258119143404878
Position 1040: 0.02700486366658606
Position 884: 0.019059084132606947
Position 1401: 0.014098534364661805
Position 377: 0.010366800210674754
Position 1371: 0.004319746996165141
Position 821: 0.0033071267584679647
Position 482: 0.003170199154614917
Position 752: 0.0027255784267232242
Position 437: 0.00272249746032938
Position 796: 0.001457978853582236
Position 968: 0.0008323546931315039
Position 671: 0.0005450336355798946
Position 1428: 0.0004386958162062238
Position 498: 0.0003845250495896591
Position 240: 0.0003544010120223408
Position 833: 0.0003159292503166503
Position 1235: 0.0002283616750717339
Position 1273: 0.00019317282445349736
Position 308: 0.0001841997370413497
Position 1014: 0.0001626390885882607
Position 179: 0.0001422889929947107
Position 649: 0.0001289141544076836
Position 1120: 0.00012816088856962082
Position 461: 0.00012482238760343532
Position 977: 0.0001246922919775443
Position 620: 8.394984607633914e-05
Position 1468: 7.662764919222768e-05
Position 1105: 7.256568124240566e-05
Position 1192: 5.475394157963564e-05
Position 391: 4.924141773979479e-05
Position 1403: 4.848647028068074e-05
Position 322: 4.8156437043284454e-05
Position 154: 4.633423867791497e-05
Position 452: 4.0732658112266556e-05
Position 554: 3.82447158799457e-05
Position 740: 3.581862271547203e-05
Position 184: 3.321830889660238e-05
Position 1172: 3.27218857771989e-05
Position 449: 2.9148852618930546e-05
Position 1184: 2.616766583320904e-05
Position 1010: 2.3748070105374106e-05
Position 1270: 2.3134060559932082e-05
Position 1409: 2.0271957065668917e-05
Position 559: 1.8082418626429028e-05
Position 590: 1.5764622690597314e-05
Position 502: 1.2953276434956671e-05
Position 1357: 1.2608485636554998e-05
Position 760: 1.0965071275612148e-05
Position 715: 7.672754220536146e-06
Position 1023: 6.970849578319776e-06
Position 305: 6.736907984756346e-06
Position 598: 5.128145201737527e-06
Position 1247: 4.455681510633986e-06
Position 1202: 3.142819188992892e-06
Position 565: 2.6336065862986368e-06
Position 142: 2.0058105649569204e-06
Position 578: 1.5216992602060264e-06
Position 190: 1.4982322010463286e-06
Position 1195: 1.1441510225844201e-06
Position 1174: 9.56303253194942e-07
Position 1214: 8.670722039492484e-07
Position 556: 8.630905359453067e-07
Position 242: 7.550885635565378e-07
Position 506: 3.3806336152548623e-07
Position 156: 2.9497347897595424e-07
Position 520: 2.7167763170645104e-07
Position 137: 5.969134811535924e-08
Position 989: 5.847053976958522e-08
Position 514: 5.302055227142263e-08
Position 762: 4.702564174061251e-08
Position 516: 3.2212261144366513e-08
Position 764: 2.8230758826355992e-08
Position 1031: 3.298543013460726e-09
Position 987: 2.2674868009316525e-09
Position 75: 2.3134082025150324e-10
Position 1224: 1.640279691895413e-10
Position 91: 3.9263623923294896e-11
Position 71: 2.319250284391485e-11
