Gene = LOC101742779
index = 542
Annotated 5SS: [150]
Annotated 3SS: [254]
SMsplice 5SS: [150]
SMsplice 3SS: [254]
Partition function (log Z): -7.484449692540776

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.9679158574628847
Position 610: 0.02308973435214505
Position 829: 0.021285345106057577
Position 95: 0.01787829595030907
Position 316: 0.012318724864226754
Position 232: 0.0036568673388310815
Position 697: 0.003219899175489844
Position 604: 0.002812256388199438
Position 957: 0.0027710286603177684
Position 135: 0.0023630582080514024
Position 972: 0.0019447465340293808
Position 1300: 0.001513532584300941
Position 999: 0.0014778197453322978
Position 363: 0.0014560485766998037
Position 328: 0.001444412417583845
Position 618: 0.0013567351294924495
Position 1206: 0.001053787720939909
Position 643: 0.0008866606568738291
Position 690: 0.0007970830872424917
Position 780: 0.0005334033341628986
Position 24: 0.0004980055510142959
Position 179: 0.00020688058713161936
Position 122: 0.0001650635826966491
Position 1223: 0.00015816945336103106
Position 283: 0.00011676337930955811
Position 499: 0.00011541472273154424
Position 1249: 0.00010015325703955098
Position 28: 7.471702703688107e-05
Position 355: 6.603957785316314e-05
Position 1108: 5.6807746704699165e-05
Position 1236: 5.5569449595677165e-05
Position 335: 5.279740169876943e-05
Position 681: 5.232383093018939e-05
Position 1283: 5.089564406811115e-05
Position 80: 4.1691734971438925e-05
Position 527: 3.525398134910775e-05
Position 568: 2.919433155797637e-05
Position 544: 2.6332813059794978e-05
Position 1380: 2.496694044317755e-05
Position 300: 1.8802775676278665e-05
Position 1330: 1.357051997811449e-05
Position 1378: 1.2910101918703185e-05
Position 921: 1.2498257130042506e-05
Position 1128: 1.0622737921218854e-05
Position 238: 9.003686832206731e-06
Position 1242: 8.45992994041604e-06
Position 82: 7.353091792172708e-06
Position 1620: 5.099214121819286e-06
Position 48: 3.317369367839515e-06
Position 1305: 2.833821637732045e-06
Position 269: 2.735380812884837e-06
Position 200: 2.057839142995559e-06
Position 860: 1.902049327501852e-06
Position 1451: 1.4672678699533478e-06
Position 532: 1.4075841203377744e-06
Position 208: 1.344299602855797e-06
Position 211: 1.2534722165206906e-06
Position 177: 8.875049628977248e-07
Position 1627: 8.721171138782558e-07
Position 1289: 8.306346088153932e-07
Position 932: 8.301857393036025e-07
Position 1384: 8.261170065806288e-07
Position 815: 7.406497684707606e-07
Position 976: 6.633451121768869e-07
Position 1470: 3.958041192709972e-07
Position 1651: 3.5922379988796065e-07
Position 1227: 3.0113134336113895e-07
Position 1163: 2.3258639251829306e-07
Position 1572: 2.07020425880854e-07
Position 1658: 2.0327784167602479e-07
Position 236: 1.8563705106465983e-07
Position 248: 1.1432893326133676e-07
Position 1097: 1.0690935054272471e-07
Position 1200: 9.788701009141639e-08
Position 919: 6.831287640337367e-08
Position 884: 6.12936896980275e-08
Position 1609: 5.0290220182772154e-08
Position 1484: 3.077522327838786e-08
Position 1278: 2.7539697106668778e-08
Position 1445: 2.0410510059809677e-08
Position 1135: 1.928904898083095e-08
Position 1113: 1.9199020649486377e-08
Position 1198: 1.677230605600309e-08
Position 227: 1.2297817253033744e-08
Position 1439: 1.1979015471676597e-08
Position 1570: 3.185243804114269e-09
Position 1495: 2.2160970829643887e-09
Position 1584: 2.185759726586782e-09
Position 1291: 1.9559807910728393e-09
Position 1649: 1.0278640671801907e-09
Position 1499: 2.415648049648581e-10
Position 1474: 1.4873277483465843e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 254: 0.9119362392557107
Position 1484: 0.04815433650476852
Position 527: 0.03472896996513735
Position 753: 0.017838426684193383
Position 1445: 0.010085587819248457
Position 729: 0.00836942011783815
Position 422: 0.008011696832698846
Position 1125: 0.004426506356681882
Position 1173: 0.004163571989328668
Position 1198: 0.00368189677731107
Position 1546: 0.0034576289999871898
Position 1039: 0.0032216054137176537
Position 685: 0.002343864196150689
Position 1363: 0.000926987316522956
Position 392: 0.0009186026970202528
Position 1318: 0.0008766322631762793
Position 208: 0.0008404955047396721
Position 475: 0.0007991571011672402
Position 568: 0.0007706007735412361
Position 598: 0.0005721889401557834
Position 1705: 0.000524952030009511
Position 544: 0.0005168709197600694
Position 576: 0.0004269378722848773
Position 964: 0.0004165627172927232
Position 792: 0.0003738953061744015
Position 624: 0.0003562995099821053
Position 1138: 0.00032630319173738325
Position 289: 0.00032317211574312303
Position 661: 0.0003167945609114017
Position 532: 0.0002565444332651806
Position 999: 0.0002533484035221372
Position 174: 0.00023758662567051756
Position 726: 0.00022862533107168917
Position 912: 0.0001690542033422773
Position 310: 0.00014438771606144739
Position 484: 0.00010353307036581279
Position 893: 9.96574577278496e-05
Position 1726: 6.061411568809053e-05
Position 696: 5.329604700832685e-05
Position 643: 4.66173896396928e-05
Position 1217: 4.2596218271319384e-05
Position 927: 3.779551891447299e-05
Position 879: 3.532059179035904e-05
Position 1451: 3.508373604170178e-05
Position 1053: 3.404310259674152e-05
Position 1067: 2.8172644234052678e-05
Position 585: 2.706876424827686e-05
Position 463: 2.6529787327980887e-05
Position 264: 2.1994076885554692e-05
Position 919: 1.9705222188458772e-05
Position 403: 1.887834358660623e-05
Position 1411: 1.8312684620777313e-05
Position 690: 1.77971627120942e-05
Position 269: 1.5161087257312745e-05
Position 1686: 1.3886796581883342e-05
Position 1135: 1.2350763071431751e-05
Position 1658: 8.69978795214351e-06
Position 1143: 8.636803609664207e-06
Position 1247: 7.430807263859212e-06
Position 666: 6.742644847580345e-06
Position 1074: 5.339486405271202e-06
Position 1584: 4.689900647836029e-06
Position 663: 4.073617135573883e-06
Position 1289: 2.4747093771511363e-06
Position 1064: 2.311367973728549e-06
Position 1591: 1.9378980232960815e-06
Position 486: 1.8661398556154752e-06
Position 1570: 1.8180681234785566e-06
Position 119: 1.7668416041048374e-06
Position 297: 1.7108839138400957e-06
Position 1620: 1.520106973907799e-06
Position 1003: 8.531523391803345e-07
Position 1673: 8.215621407669179e-07
Position 1627: 1.5354935422928635e-07
Position 1178: 1.0628149373524256e-07
Position 99: 3.80186816003077e-08
Position 694: 1.3909718014240835e-08
Position 1423: 9.480147544946323e-09
Position 154: 1.0603371297882634e-09
Position 1413: 8.177813525274235e-11
