Gene = LOC101737534
index = 247
Annotated 5SS: [1454]
Annotated 3SS: [2462]
SMsplice 5SS: [509]
SMsplice 3SS: [2462]
Partition function (log Z): -10.516013832119311

Sorted 5' Splice Sites (High to Low Probability):
Position 509: 0.5186460546656569
Position 323: 0.26835430036871
Position 199: 0.2220913314864299
Position 1454: 0.16075159697606212
Position 1825: 0.03907283028737571
Position 1087: 0.035624190987518824
Position 1351: 0.03153475121392245
Position 863: 0.029274349561566704
Position 394: 0.028692755860466906
Position 401: 0.02525835547717974
Position 25: 0.01488483866092452
Position 38: 0.012342455684646583
Position 1751: 0.00812749757076312
Position 1106: 0.005745678290051837
Position 2101: 0.005333394354398686
Position 1829: 0.0028225966393621484
Position 2097: 0.0023428686697081276
Position 358: 0.002245247149966524
Position 181: 0.002240146885378983
Position 1973: 0.0019221094329409734
Position 1184: 0.0018836308991586315
Position 2133: 0.0014970426358386854
Position 1324: 0.0014724107961920226
Position 2599: 0.001460793115298029
Position 2011: 0.0010638572429396264
Position 1611: 0.0009637674581570827
Position 67: 0.0009526923325631197
Position 1975: 0.0008643499069013695
Position 2018: 0.0007435164471066207
Position 718: 0.0006864781685564883
Position 1544: 0.0005901148731752146
Position 580: 0.0005869874213197905
Position 733: 0.0005846936293609442
Position 72: 0.0005002467657285884
Position 1133: 0.0004745796693490269
Position 265: 0.0004676574852955383
Position 1030: 0.00037985394417900303
Position 806: 0.0002851028031034176
Position 465: 0.0002746422573677731
Position 889: 0.0002644712817142192
Position 1584: 0.00019978708495317833
Position 883: 0.00015953700053429775
Position 2277: 0.0001545824883759751
Position 986: 0.00013136880486905178
Position 448: 0.00011286522347677989
Position 1695: 9.999429400897266e-05
Position 2317: 9.542500069625707e-05
Position 2045: 8.790799522612585e-05
Position 1718: 7.653696814274371e-05
Position 442: 7.020791977263294e-05
Position 1851: 6.110733502563852e-05
Position 1945: 5.6832452529577024e-05
Position 2126: 4.7625390181053956e-05
Position 2234: 4.49104649609766e-05
Position 1091: 4.387788436149815e-05
Position 600: 4.160496809246928e-05
Position 2307: 3.9256879713500984e-05
Position 739: 3.5792114292343444e-05
Position 1985: 3.521646127107312e-05
Position 925: 3.511332506830016e-05
Position 2137: 3.493110519661771e-05
Position 81: 3.461353687203508e-05
Position 127: 3.309808802748255e-05
Position 90: 2.918983350415957e-05
Position 1651: 2.7021371648439435e-05
Position 1187: 2.578649705776548e-05
Position 1771: 2.4043578828145716e-05
Position 1940: 2.344418500283224e-05
Position 586: 2.1629113935018384e-05
Position 548: 2.1417245578355677e-05
Position 2334: 1.9116115420222955e-05
Position 2299: 1.7926568938768514e-05
Position 108: 1.2128160538732242e-05
Position 274: 1.141786492633935e-05
Position 629: 8.943715176685474e-06
Position 1701: 8.779547423023404e-06
Position 1571: 8.272044543429837e-06
Position 949: 7.004563743520713e-06
Position 2262: 6.844906176767106e-06
Position 1534: 6.642094092717643e-06
Position 1044: 6.511431102369398e-06
Position 1628: 6.269059065785109e-06
Position 2489: 6.133519384336882e-06
Position 2332: 5.308431957507446e-06
Position 1729: 5.028895646637634e-06
Position 1987: 4.954587627050068e-06
Position 1876: 4.917379284605782e-06
Position 1618: 4.2651922948866856e-06
Position 244: 4.1604201640244436e-06
Position 1166: 3.8298008668405164e-06
Position 2169: 3.6102179725995754e-06
Position 2059: 3.510328294591464e-06
Position 2354: 3.3447064535191418e-06
Position 610: 3.2102103519705415e-06
Position 2265: 3.0319388869570998e-06
Position 1692: 2.9681316853202548e-06
Position 1058: 2.5162033236639985e-06
Position 1049: 2.3407821938294026e-06
Position 241: 2.2475088649711195e-06
Position 2347: 2.167304087134436e-06
Position 2200: 2.155749689661014e-06
Position 1355: 2.13308413235896e-06
Position 1061: 2.132310962454089e-06
