Gene = LOC101738535
index = 303
Annotated 5SS: [150]
Annotated 3SS: [530]
SMsplice 5SS: [150 659]
SMsplice 3SS: [ 530 1309]
Partition function (log Z): -7.701517101932895

Sorted 5' Splice Sites (High to Low Probability):
Position 150: 0.9529250118390119
Position 659: 0.7016765323277254
Position 693: 0.12923346679824857
Position 845: 0.10299943270064874
Position 980: 0.052189114083100424
Position 1365: 0.013817343041472075
Position 81: 0.009694361924320195
Position 296: 0.0054990410680267185
Position 1184: 0.0032792006525412753
Position 348: 0.002992830700763648
Position 755: 0.001805096838773485
Position 119: 0.001636243377020131
Position 924: 0.0014868594319278152
Position 818: 0.0014477068969048715
Position 671: 0.0013847638001653314
Position 400: 0.0013810000302652118
Position 322: 0.001335787679615332
Position 975: 0.0013074351986860416
Position 156: 0.0007727245792561266
Position 185: 0.0006534587958563718
Position 310: 0.0006175391381924915
Position 134: 0.0005560128106948038
Position 1940: 0.00044901198427855496
Position 1697: 0.00032521079608792425
Position 906: 0.00028280156979074
Position 182: 0.00024919257127918755
Position 1271: 0.00024278343413127566
Position 101: 0.00021895026422547064
Position 849: 0.00020404969375189785
Position 300: 0.000199849006761132
Position 776: 0.00019947423286982032
Position 1500: 0.00019776237760841983
Position 32: 0.00018236572861980444
Position 1563: 0.00017906182376879203
Position 893: 0.00016457361024505685
Position 226: 0.00014412510839907446
Position 466: 0.00010526347265453255
Position 188: 9.571500048100938e-05
Position 587: 9.55572447871985e-05
Position 315: 8.08360817676536e-05
Position 1645: 5.37158296396657e-05
Position 405: 4.635651325044927e-05
Position 447: 3.542796607906601e-05
Position 74: 3.508565318830234e-05
Position 414: 2.9851375125072243e-05
Position 201: 2.6172082015776023e-05
Position 1128: 2.5890687811548217e-05
Position 1427: 2.1952550705062297e-05
Position 1763: 2.017677094674026e-05
Position 984: 1.9952373465248017e-05
Position 1772: 1.8499707441049884e-05
Position 517: 1.782639418763308e-05
Position 2092: 1.4685578248876066e-05
Position 761: 1.4617124020775899e-05
Position 1248: 7.819730749745903e-06
Position 132: 7.722906635441105e-06
Position 2056: 6.705801754096618e-06
Position 1517: 6.211128320715453e-06
Position 1034: 5.426671853196358e-06
Position 365: 5.227169815861351e-06
Position 1579: 4.990787559153513e-06
Position 298: 4.642961815255391e-06
Position 235: 4.50010468550981e-06
Position 789: 4.434248864604643e-06
Position 878: 3.786602261457275e-06
Position 824: 3.447434176594467e-06
Position 599: 3.3016226741224235e-06
Position 449: 3.2978908426121645e-06
Position 8: 3.271208647042915e-06
Position 246: 3.260691852757989e-06
Position 1108: 2.748582779428492e-06
Position 241: 2.5726822939977167e-06
Position 255: 1.9523262871964397e-06
Position 2060: 1.654844115764584e-06
Position 899: 1.4607166547975655e-06
Position 1955: 1.4504564966579494e-06
Position 1668: 1.010206719700522e-06
Position 2027: 9.660591338728927e-07
Position 479: 7.447487119150312e-07
Position 1982: 7.319420277485805e-07
Position 931: 6.865476916986944e-07
Position 1654: 6.286972905971162e-07
Position 493: 5.279485674556829e-07
Position 939: 2.9126443375975056e-07
Position 412: 2.0119330593933647e-07
Position 1804: 1.7602324662496966e-07
Position 1891: 1.6218191618589168e-07
Position 2172: 1.2542669285429284e-07
Position 1867: 7.322878992856866e-08
Position 1571: 7.143726575514177e-08
Position 1845: 5.194701760816347e-08
Position 1876: 2.656950878502368e-08
Position 2118: 2.609895271560389e-08
Position 602: 6.558171468266562e-09
Position 1882: 4.91279203569822e-09
Position 1913: 4.219312648454445e-09
Position 491: 2.4051639292464032e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 530: 0.8835864311940751
Position 939: 0.23295219936929618
Position 1309: 0.2166085758543827
Position 754: 0.21122785291028656
Position 1902: 0.1343534527595563
Position 464: 0.045360059330994844
Position 1328: 0.03909646766091213
Position 1644: 0.028308778255509245
Position 1047: 0.023338347233141467
Position 1139: 0.019156091397701767
Position 995: 0.015325618965595878
Position 516: 0.014630557676119099
Position 1248: 0.014330899310800307
Position 1791: 0.011262347119783597
Position 1364: 0.010173234853631256
Position 2056: 0.009477867260469602
Position 2233: 0.007627749899799169
Position 2128: 0.007534219164723386
Position 1754: 0.006051951396039216
Position 822: 0.005517186764357346
Position 1396: 0.004870305181286465
Position 884: 0.0046766393270505
Position 1874: 0.0038946279738629286
Position 1622: 0.0035585618474129623
Position 255: 0.003420079143951216
Position 1151: 0.003160586741886365
Position 824: 0.00301667639248357
Position 1500: 0.0025980068095342104
Position 913: 0.0017825316638898532
Position 1436: 0.0017323769460723586
Position 1173: 0.0014943779187607034
Position 1668: 0.0014459332347826136
Position 1517: 0.0013966157986968594
Position 789: 0.00126807639678176
Position 2092: 0.0012257458007786017
Position 229: 0.0010805531710725428
Position 1514: 0.0009891469310602669
Position 2230: 0.0008687307478271423
Position 774: 0.0008026349682229391
Position 1181: 0.0007848833396757613
Position 792: 0.0007373060588050803
Position 417: 0.0007323967287974648
Position 948: 0.0007014732448893255
Position 1009: 0.0006774610262131926
Position 575: 0.0006153106870421351
Position 786: 0.0005993844101669534
Position 1256: 0.0005494241097281995
Position 1456: 0.0005477640483883205
Position 1649: 0.0005375316646657122
Position 2096: 0.000517072938530568
Position 1358: 0.000387412020456602
Position 1441: 0.0003825164971808347
Position 1115: 0.0003806884715068197
Position 2027: 0.00034972453300556865
Position 1126: 0.0003457356249990056
Position 1684: 0.00033816851376272005
Position 1687: 0.0003084209580465945
Position 279: 0.00030489797918006363
Position 1832: 0.0002539948485741857
Position 599: 0.0002469102337555917
Position 332: 0.00023221884962980327
Position 768: 0.00021812709498878112
Position 1065: 0.00019823278095660392
Position 2249: 0.00017170329238171998
Position 2201: 0.00016909871886619315
Position 626: 0.00015932113246825558
Position 1229: 0.00013320551265453298
Position 2172: 0.00011922650414230504
