Gene = Nup98
index = 775
Annotated 5SS: [  159 14392 15228 15516 18274 23545 24316 25371 26714 29800 33864 40814
 46488 49636 53125 56382 57041 57859 62977 64620 70709 71445 75613 77545
 80361 81233 82413 83727 85074 86024 86639 89418]
Annotated 3SS: [14287 15125 15338 18133 23436 24134 25206 26575 29660 33770 40672 46353
 49447 53007 56082 56926 57719 62798 64454 70525 71290 75182 77314 80093
 81074 82268 83583 84851 85781 86483 89305 89504]
SMsplice 5SS: [  108 14392 15228 15516 18274 23545 25371 25779 26714 29900 33864 40814
 46488 49636 51360 53125 56382 57041 57859 62977 64620 70709 74447 75304
 75613 77545 81233 82413 83727 86024 86639 89418]
SMsplice 3SS: [14287 15125 15338 18133 23436 25206 25686 26561 29660 33770 40672 46353
 49447 51242 53007 56082 56926 57719 62798 64454 70525 74328 75182 75516
 77314 81074 82268 83583 85781 86483 89305 89504]
top_k =  500
Partition function (log Z): 40.1359661868045

Sorted 5' Splice Sites (High to Low Probability):
Position 33864: 0.9999999999999966
Position 49636: 0.9998883227979819
Position 15228: 0.9969749958914629
Position 81233: 0.9969720009323148
Position 53125: 0.9935213734650588
Position 23545: 0.9911640672135993
Position 40814: 0.9819618643094262
Position 25371: 0.9803060990397998
Position 64620: 0.9709101939211939
Position 89418: 0.9708349458400389
Position 15516: 0.9646644933293932
Position 83727: 0.9587598568850589
Position 57041: 0.9503635257542157
Position 86639: 0.9461474297119443
Position 26714: 0.9216200949268628
Position 25779: 0.8907559846948291
Position 18274: 0.881985177155624
Position 75304: 0.8543292477155758
Position 108: 0.8301098399549371
Position 62977: 0.8066604140220205
Position 57859: 0.7966963907304817
Position 46488: 0.7871420989225014
Position 75613: 0.7706286416544594
Position 70709: 0.7638754096164898
Position 82413: 0.751059511894475
Position 77545: 0.6889958682439884
Position 56382: 0.6216267005254489
Position 51360: 0.5826023860333521
Position 752: 0.4878657261640286
Position 60248: 0.43921464933450377
Position 80361: 0.4233138822269209
Position 29900: 0.4196842747404394
Position 25579: 0.4153825241285669
Position 84097: 0.40772058517055465
Position 86024: 0.3674852746657954
Position 16048: 0.36061224440413303
Position 67457: 0.33754056915865865
Position 22130: 0.31792016939766043
Position 86042: 0.3112748729600885
Position 19727: 0.2917393673659456
Position 29749: 0.2699562534687145
Position 84190: 0.235560604219859
Position 41208: 0.22847855484509524
Position 65859: 0.22381014310094294
Position 85074: 0.219929715396936
Position 18568: 0.20462679003866535
Position 89719: 0.17725760341417757
Position 71445: 0.17540151431845202
Position 83996: 0.16608663515703947
Position 31253: 0.160722666263945
Position 72548: 0.13941269369574813
Position 35637: 0.13722362517572145
Position 30272: 0.13227475524457522
Position 67631: 0.130303136674628
Position 52423: 0.12256307736567118
Position 84983: 0.12231281164031382
Position 25555: 0.11848702314374013
Position 24316: 0.1171046099002306
Position 52924: 0.11528386468629447
Position 56061: 0.11415662857116078
Position 82438: 0.11242015885886264
Position 28380: 0.10314251773326359
Position 63633: 0.09852092216046249
Position 159: 0.09063215595907216
Position 58079: 0.08535589487570551
Position 58416: 0.07873172235402766
Position 46856: 0.0770768558147103
Position 51081: 0.07176747358220129
Position 29817: 0.06368142939966781
Position 65763: 0.05910608550523227
Position 18843: 0.05890807300083789
Position 50971: 0.058583219245498676
Position 57269: 0.05809896313159164
Position 62943: 0.05603797568000051
Position 85155: 0.051167190239002236
Position 438: 0.04904189500622991
Position 24289: 0.04667038363963171
Position 18081: 0.045282611258821256
Position 52590: 0.04459861798896497
Position 17638: 0.043231565255617416
Position 58186: 0.042935282655857866
Position 62968: 0.04271285658932417
Position 47517: 0.042098625761984185
Position 57047: 0.04091717764877845
Position 66723: 0.03934957426311038
Position 65230: 0.03880782690206489
Position 40050: 0.037923947951728855
Position 54880: 0.03776368307616929
Position 19502: 0.036117996307165764
Position 57960: 0.03561416631210862
Position 30057: 0.035602093915279825
Position 87166: 0.03294558944395605
Position 58206: 0.03001586930652944
Position 21171: 0.02987605123280598
Position 46935: 0.029648003206223746
Position 16931: 0.029589348637571445
Position 65557: 0.02809875736975975
Position 24425: 0.027182308665344802
Position 57839: 0.026560254054274375
Position 26718: 0.026118293356295588
Position 82450: 0.025691350479091535
Position 37787: 0.025088035881099476
Position 65345: 0.024748864194029347
Position 17864: 0.024438354397379333
Position 17268: 0.02338202884067243
Position 20213: 0.022096571646335
Position 67675: 0.022030635064281556
Position 64026: 0.019208657030192675
Position 88419: 0.01888569099976165
Position 82394: 0.01828204418425101
Position 80897: 0.018069857847135114
Position 20217: 0.017989074681269812
Position 90241: 0.01692220963446167
Position 84706: 0.016900062381914435
Position 83209: 0.016728842764473666
Position 64654: 0.01668197242111965
Position 86202: 0.016614459890960158
Position 73245: 0.01644762955965949
Position 47546: 0.01633524111522887
Position 31274: 0.01585767202459162
Position 40810: 0.015855934376747455
Position 18394: 0.01568066576862982
Position 47941: 0.01567816697661009
Position 35963: 0.015149920206021777
Position 82494: 0.015009523817233293
Position 75689: 0.01459859563604077
Position 67144: 0.013197221853311441
Position 76984: 0.012975819187847014
Position 81027: 0.01294342492692675
Position 49915: 0.01293395539290883
Position 46817: 0.01243160854627656
Position 24670: 0.012022553746230048
Position 56756: 0.011786493583885203
Position 54892: 0.011478267733197215
Position 83746: 0.011324904168068204
Position 72560: 0.011153766713933031
Position 565: 0.010992933181599737
Position 52694: 0.010646361365767217
Position 25330: 0.010087866812202872
Position 88173: 0.009827387056427717
Position 452: 0.009698543567005535
Position 86759: 0.009099993135707682
Position 39093: 0.00894552302861635
Position 17826: 0.008468554929774242
Position 30556: 0.00812269152678153
Position 87343: 0.00722015756781507
Position 84805: 0.007200931267508101
Position 58126: 0.007195339945088455
Position 90276: 0.0070617368683488346
Position 86609: 0.006839697030276087
Position 15520: 0.006657373753924742
Position 15981: 0.0066137055707052245
Position 29149: 0.006409264173900106
Position 15447: 0.006138421043579121
Position 59486: 0.00552562828869604
Position 82349: 0.0054840379742618055
Position 86628: 0.005240943878102018
Position 27778: 0.005223209043210427
Position 87607: 0.0052204167914217565
Position 25721: 0.005180283826820074
Position 56592: 0.005082498561049044
Position 22258: 0.004971100805738732
Position 54617: 0.004851967327460139
Position 119: 0.004683300506267419
Position 20856: 0.004619559461121663
Position 64967: 0.004611395397385573
Position 65835: 0.004472883874238595
Position 18230: 0.004464889415565064
Position 60196: 0.004382538053099013
Position 56147: 0.004325340664738079
Position 45752: 0.00431625378611436
Position 17859: 0.003827311762046533
Position 81740: 0.003598979123566771
Position 22360: 0.0033808313028289363
Position 54040: 0.003303998306076919
Position 20807: 0.003252054796895337
Position 26238: 0.0031758524029379606
Position 64472: 0.003166873276362066
Position 57843: 0.0031613615179729416
Position 84030: 0.0030338680704553272
Position 58273: 0.003002349546878251
Position 17891: 0.00296573034805873
Position 58004: 0.0025558693381767805
Position 17085: 0.0024459948451882995
Position 84041: 0.002433162468101154
Position 86193: 0.002423322095600713
Position 54380: 0.0023185936560354303
Position 29800: 0.0022821460542427055
Position 89426: 0.002261136097487931
Position 59160: 0.002250974937407501
Position 88161: 0.002187550044299877
Position 46969: 0.0021152577767591502
Position 87197: 0.002033360760359311
Position 82454: 0.0019606534234356183
Position 283: 0.0019090784368841359
Position 82768: 0.001904615157226804
Position 64093: 0.0018396719082383792
Position 57605: 0.0017597949433681942
Position 53706: 0.0017200931699929054
Position 23629: 0.0016548797218691798
Position 83199: 0.0016143358807412943
Position 57627: 0.0016129534087193727
Position 60: 0.0015814892024737812
Position 83063: 0.0015430399403089576
Position 84330: 0.0015373051548328803
Position 89537: 0.001417240974434253
Position 18278: 0.0014154450801496631
Position 82537: 0.0013043448441443558
Position 19327: 0.0012844222143171664
Position 42269: 0.0010746615208073271
Position 84272: 0.0010426140832611092
Position 42450: 0.0010099219208977452
Position 56875: 0.0009777522405648113
Position 26243: 0.0009479228407534169
Position 57360: 0.0009046319658257252
Position 16951: 0.0007717575639402409
Position 17715: 0.0007463922269253457
Position 190: 0.0007304608354158029
Position 16970: 0.0006633587259535602
Position 55940: 0.0005205765333078013
Position 81776: 0.0005113257188242695
Position 23535: 0.0004514342292928502
Position 81868: 0.000450966868320816
Position 81872: 0.0004425098333208278
Position 57502: 0.00038390247565153605
Position 82128: 0.0003776912127773797
Position 65381: 0.00037420789667671697
Position 16096: 0.00034717940732657826
Position 23549: 0.0002915246005993697
Position 88: 0.00027083520523396625
Position 16908: 0.00025829747093164014
Position 54295: 0.00022890848468745372
Position 27794: 0.00016954546902039227
Position 26670: 0.00015220114586814707
Position 84034: 0.00014919811111498052
Position 64639: 0.00013720149347639174
Position 23695: 0.00012532609928178693
Position 89519: 9.664705633538412e-05
Position 354: 8.513640354710287e-05
Position 27023: 6.718144770970425e-05
Position 83653: 6.558820885654889e-05
Position 493: 4.5791555885190386e-05
Position 251: 4.531176734297606e-05
Position 23447: 4.5125975365886466e-05
Position 410: 3.707557221240727e-05
Position 498: 3.3814103917506854e-05
Position 27461: 2.7338329882299338e-05
Position 560: 2.1635053497345536e-05
Position 42091: 1.8445411737969576e-05
Position 16056: 1.776584307006283e-05
Position 547: 9.832096515771558e-06
Position 64: 9.145122714222936e-06
Position 206: 8.440973959260583e-06
Position 569: 8.366540619602739e-06
Position 474: 6.61930911576487e-06
Position 16659: 6.434534898399169e-06
Position 432: 5.940303671874301e-06
Position 471: 5.6445488630974975e-06
Position 540: 5.1783995267826386e-06
Position 18200: 4.375746211201734e-06
Position 535: 4.2378172038875535e-06
Position 391: 3.962647872320975e-06
Position 374: 2.8220833140435687e-06
Position 163: 2.4185069889016875e-06
Position 53104: 2.3447332955968333e-06
Position 347: 1.8647786750134206e-06
Position 256: 1.7245428831865903e-06
Position 345: 1.7119166410174916e-06
Position 57815: 1.5984931569698108e-06
Position 367: 1.5507850064929593e-06
