Gene = Poln
index = 832
Annotated 5SS: [    59  19732  36338  40346  46843  50563  52640  54089  55370  56140
  60098  61135  62362  64273  65551  89547  90533  92352 136703 145143
 155206 155947 159862 160609]
Annotated 3SS: [ 19586  36257  39844  46651  50449  52481  54019  55308  56074  60013
  61038  62304  64218  65484  89488  90454  92236 136619 145010 155094
 155867 159793 160546 161938]
SMsplice 5SS: [   198   2044   5926  36338  50563  52640  56140  60098  61135 136703
 145143 155206 155947 159862 160609]
SMsplice 3SS: [  1858   5696  36257  50449  52481  56074  60013  61038 136619 145010
 155094 155867 159793 160546 161938]
top_k =  500
Partition function (log Z): -70.41816241320822

Sorted 5' Splice Sites (High to Low Probability):
Position 5926: 0.9940591564724925
Position 2044: 0.6846259106854705
Position 198: 0.4525551937606444
Position 59: 0.3489433056679519
Position 678: 0.21310634338292922
Position 3533: 0.12532426698568624
Position 14231: 0.06148626578209611
Position 70: 0.04146791642724577
Position 3201: 0.03561736552617122
Position 13003: 0.025891761995100675
Position 186: 0.025711111121435284
Position 3296: 0.02432872881459695
Position 9916: 0.01740224665581842
Position 14139: 0.015623223844025381
Position 10910: 0.011825950623403707
Position 4488: 0.010867297799466883
Position 11398: 0.00813795083943128
Position 4435: 0.008099378555983366
Position 1979: 0.0074383233452015585
Position 2679: 0.0069401561005227545
Position 154: 0.005362542079710043
Position 223: 0.005238638375797734
Position 11415: 0.005014998810139195
Position 14641: 0.0049557459668889805
Position 133: 0.004086009115475684
Position 5100: 0.004063154193695756
Position 5073: 0.004012033623828985
Position 5262: 0.003534793467499799
Position 3537: 0.002772888361572008
Position 3139: 0.002726458443497042
Position 10901: 0.0024882959931436252
Position 342: 0.0023538969624584383
Position 11403: 0.002190592890546785
Position 550: 0.0018706785172518732
Position 1054: 0.0018358976077505456
Position 9102: 0.0015974351095123151
Position 227: 0.0014826589200761945
Position 6978: 0.0014614244582278825
Position 3237: 0.001342413523490477
Position 6594: 0.0013046970924952743
Position 6147: 0.0013006938693972622
Position 647: 0.0008705377248272631
Position 495: 0.0008701313653546191
Position 2495: 0.0008675672881032769
Position 4518: 0.0008608413455780972
Position 5889: 0.0008581807573479959
Position 1273: 0.0008342737069176667
Position 5818: 0.0007861383089121843
Position 3234: 0.0007503878090806511
Position 5080: 0.0006605398192635645
Position 5276: 0.0006336945175543245
Position 1622: 0.0005818358039252138
Position 3829: 0.0005418238497423391
Position 5153: 0.0005358320459339711
Position 3906: 0.0004696802678262733
Position 2513: 0.0003550576182972502
Position 3186: 0.0003169399260321085
Position 890: 0.0003002304130962752
Position 914: 0.00029742318807867465
Position 2000: 0.0002605350647888444
Position 1995: 0.00025701118475282585
Position 450: 0.00024166068364137166
Position 1940: 0.00023535741156754486
Position 2400: 0.000204251092751114
Position 2076: 0.00019062864903348045
Position 156: 0.00018752012284656557
Position 501: 4.286149729192403e-05
Position 287: 3.4307833065576045e-05
Position 209: 3.2613815662013566e-05
Position 510: 2.659545699915846e-05
Position 18: 2.390499385370119e-05
Position 911: 2.212590325973389e-05
Position 484: 2.056532202208943e-05
Position 489: 2.0203471969403107e-05
Position 2524: 1.3782143193289455e-05
Position 2613: 1.2203787747992212e-05
Position 202: 8.974272961300544e-06
Position 81: 8.047086168744296e-06
Position 498: 6.480107419156454e-06
Position 5797: 6.2362943317239775e-06
Position 39: 4.77360805566129e-06
Position 313: 3.741943249218904e-06
Position 4619: 3.383762626324966e-06
Position 4466: 3.2384536804614844e-06
Position 74: 3.1518654191594123e-06
Position 358: 2.237472279224928e-06
Position 350: 2.0859190520448155e-06
Position 508: 1.925941962636887e-06
Position 65: 1.681098542575706e-06
Position 6129: 1.0816481157499762e-06
Position 737: 5.470232453533319e-07
Position 944: 2.9915784195804836e-07
Position 751: 2.6245809307505495e-07
Position 598: 1.097277038330489e-07
Position 572: 5.369626698336065e-08
Position 658: 4.293599082043563e-08
Position 578: 3.4802088239941632e-09
Position 616: 2.218049889873603e-09
Position 471: 8.577876836567744e-10
Position 564: 8.144450358309088e-10
Position 177: 7.71412743933505e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5696: 0.9975547738269596
Position 15341: 0.7328806513762977
Position 1858: 0.5750532215914467
Position 3092: 0.13694558761732578
Position 593: 0.08990261080275143
Position 14020: 0.04087258439417185
Position 14130: 0.04021601613819972
Position 19980: 0.03338726340210985
Position 1953: 0.030045405285734912
Position 22141: 0.02871577825831551
Position 1725: 0.02841964667635043
Position 15289: 0.027208326228985488
Position 3260: 0.025064221178387885
Position 10782: 0.024222448424952237
Position 4376: 0.019182465064116704
Position 12934: 0.018410672625641195
Position 1806: 0.01745224592906523
Position 1901: 0.016043700412564917
Position 3446: 0.015565857986593674
Position 4978: 0.013751210708930723
Position 9716: 0.013445068252849052
Position 1891: 0.012301407828595672
Position 11283: 0.011935627538703582
Position 8162: 0.011114056042006527
Position 12782: 0.010319304139850742
Position 16789: 0.010203727287149196
Position 17713: 0.00956722388967232
Position 11271: 0.008080002682437403
Position 3421: 0.006824115747484911
Position 9791: 0.006788083701445259
Position 1959: 0.006633341341557823
Position 3399: 0.006393415231722561
Position 6060: 0.006137275882161778
Position 10281: 0.006104266366582134
Position 14775: 0.005498356136507593
Position 2374: 0.005390790719974861
Position 14494: 0.0049557459668889805
Position 11698: 0.004651371425014988
Position 11779: 0.004527611119067746
Position 610: 0.004465912844582379
Position 6449: 0.004306595629190986
Position 18020: 0.004266055814714047
Position 19030: 0.0040976131725967814
Position 1676: 0.0036686110775141605
Position 12363: 0.0035422736858521276
Position 13864: 0.0034141393724955475
Position 10243: 0.0027545464923118793
Position 9735: 0.0026614590924397812
Position 16806: 0.0026033492416135413
Position 9262: 0.0025433676905150257
Position 9490: 0.0025095620182053005
Position 2583: 0.0024174462389879
Position 419: 0.002272700100422965
Position 6919: 0.002245448195332293
Position 10713: 0.002228517290705175
Position 10418: 0.0022189190040785185
Position 10607: 0.002171041055913104
Position 367: 0.002108508557133195
Position 15957: 0.00209943989849715
Position 10909: 0.002073456599108346
Position 460: 0.001971217140474756
Position 13105: 0.0019706912432889048
Position 12821: 0.0019338647761334212
Position 880: 0.0018001404588748977
Position 16467: 0.001793138260340301
Position 5713: 0.001775939247829718
Position 1691: 0.0017425271110833199
Position 8346: 0.001695976752963471
Position 13520: 0.001661195457140961
Position 13401: 0.0016551722118816443
Position 12115: 0.0016532415946755932
Position 397: 0.0016485639010448882
Position 484: 0.0016422951274750162
Position 7981: 0.00158827097558556
Position 8087: 0.0015770361926840146
Position 9068: 0.0015484207958465447
Position 7511: 0.001373109684537544
Position 12265: 0.0013700234981738554
Position 7646: 0.0012952975919423872
Position 13031: 0.0012475598436697344
Position 7579: 0.001242914050922441
Position 16201: 0.0012200417371030854
Position 7291: 0.001216614816856263
Position 9301: 0.001204163722937605
Position 7401: 0.001198930879311564
Position 6933: 0.0010593496711099695
Position 3704: 0.001011504117568611
Position 3347: 0.0009572234896781563
Position 495: 0.0009379017810484461
Position 9475: 0.000932854841702852
Position 7310: 0.0009028993567188296
Position 8389: 0.0008475524333553969
Position 8220: 0.0007903442728811586
Position 9978: 0.0007465575404589852
Position 10672: 0.0007294869035285007
Position 434: 0.0007138357006812948
Position 9568: 0.0007005741654081371
Position 7066: 0.0006881577375379197
Position 9343: 0.000685688404112569
Position 8716: 0.0006565109019856586
Position 4281: 0.0006516748532183683
Position 6335: 0.0006404252071077236
Position 6548: 0.0006334670997608511
Position 14879: 0.0006190498421294718
Position 10500: 0.0006011516844444811
Position 9519: 0.0005970524868151236
Position 3207: 0.000562498867332397
Position 3234: 0.0005520439915577442
Position 1121: 0.0005246201247364103
Position 6488: 0.0005229299761103138
Position 13493: 0.0005178555036216
Position 13654: 0.0004411833861051212
Position 7358: 0.0004376841167745134
Position 8974: 0.0004286168728960418
Position 8870: 0.0003919218086514873
Position 12516: 0.00038765499401623534
Position 3273: 0.0003845356054758832
Position 831: 0.00037980713130536005
Position 7799: 0.00035447207507525633
Position 13698: 0.0003488853400248518
Position 7536: 0.0003369314233047178
Position 6367: 0.0003323909733982248
Position 6877: 0.0003231301028094621
Position 8372: 0.00032022947406252757
Position 1532: 0.00031549894443688487
Position 12483: 0.00030266867058280757
Position 7720: 0.00029702712356178033
Position 7089: 0.0002954191849145123
Position 8594: 0.0002856591836807662
Position 1004: 0.00028272726221368396
Position 10447: 0.00027968518577944457
Position 11313: 0.0002785645968379596
Position 2463: 0.00026530760494481245
Position 8632: 0.00025816791543949305
Position 5716: 0.0002492241154597114
Position 6938: 0.0002223708782528827
Position 11056: 0.00022202297234043324
Position 10842: 0.0002125445815694754
Position 8250: 0.00020164779706919646
Position 1526: 0.00019680174268571596
Position 2272: 0.0001940387504071464
Position 11261: 0.0001775630584045979
Position 11871: 0.0001733581695505652
Position 11240: 0.00016651277833858635
Position 6472: 0.00016288378815475644
Position 11316: 0.00015766601681049664
Position 6040: 0.00015675596416909102
Position 10308: 0.0001518677698771445
Position 811: 0.00014150822177544614
Position 10625: 0.00013738159482056984
Position 6977: 0.00013366168872836027
Position 673: 0.00013289035629464451
Position 7785: 0.00012199581017651679
Position 321: 0.00012173283030199788
Position 11124: 0.00011910558236327776
Position 10839: 0.00011776781140104184
Position 7338: 0.00011645644208874328
Position 9881: 0.00010919169551407884
Position 334: 0.00010796762883339541
Position 9749: 0.0001046724066962115
Position 9643: 0.00010175993551660549
Position 6264: 9.070078645072573e-05
Position 1464: 8.73495624626396e-05
Position 6135: 8.097428885995366e-05
Position 1189: 7.3278540120644e-05
Position 8188: 6.836502050933066e-05
Position 8837: 6.481347246878521e-05
Position 8290: 6.038846252246956e-05
Position 8328: 5.8065854696873484e-05
Position 423: 5.36429374750215e-05
Position 8545: 4.802783033056467e-05
Position 2559: 4.1328002002680094e-05
Position 8229: 4.095444911960951e-05
Position 8438: 3.987723574814155e-05
Position 8105: 3.900934256288427e-05
Position 1083: 3.831784440524084e-05
Position 369: 3.8102021311723154e-05
Position 8303: 3.610298980525573e-05
Position 7868: 3.596726749617747e-05
Position 2642: 3.534081233609618e-05
Position 6709: 3.341311712660049e-05
Position 7094: 3.288268430130151e-05
Position 7883: 3.249078394605364e-05
Position 6795: 3.222212882484104e-05
Position 1404: 3.145990185618096e-05
Position 7925: 3.134051336381526e-05
Position 6695: 2.8269701398411346e-05
Position 230: 2.5020828228538135e-05
Position 7100: 2.3211643808773927e-05
Position 1210: 2.1940112492993243e-05
Position 421: 2.180936218545403e-05
Position 6968: 2.035985190284493e-05
Position 2460: 1.9742846111087957e-05
Position 1096: 1.921589635188043e-05
Position 2411: 1.887585053873536e-05
Position 2294: 1.87927506779218e-05
Position 704: 1.827818879893262e-05
Position 6232: 1.7658539513263955e-05
Position 6634: 1.5053032681311277e-05
Position 1697: 1.3646369587452474e-05
Position 436: 1.3105360208381778e-05
Position 5719: 6.895665752345787e-06
Position 3218: 5.57597299436627e-06
Position 2219: 5.090677557651403e-06
Position 3120: 2.5077320936644838e-06
Position 1635: 3.450169402408448e-07
Position 5560: 7.677428966091601e-08
Position 658: 2.2926206782434507e-10
Position 264: 1.9827931847416892e-10
Position 616: 1.8893185054948508e-10
Position 377: 7.570554856432601e-11
Position 647: 7.41387886958016e-11
Position 625: 3.698600864813521e-11
Position 146: 2.961747231722084e-11
Position 280: 2.4142994012808707e-11
