Gene = Atp5f1
index = 149
Annotated 5SS: [  174   952  1238  4204  6082  8509 16413]
Annotated 3SS: [  540  1200  4057  5917  8382 16232 17035]
SMsplice 5SS: [  288   952  4204  6082  8509 16413]
SMsplice 3SS: [  756  4057  5917  8382 16232 17035]
top_k =  500
Partition function (log Z): 0.5552655911098243

Sorted 5' Splice Sites (High to Low Probability):
Position 8509: 0.9868503671658723
Position 4204: 0.9636813834925401
Position 6082: 0.813861502427274
Position 288: 0.7575979781962425
Position 952: 0.6748816815419915
Position 16413: 0.6186467517775422
Position 5682: 0.16731108629289246
Position 2426: 0.15581080164052277
Position 16621: 0.1541050738345796
Position 12559: 0.1513992128041859
Position 13880: 0.1330878779634772
Position 16296: 0.12419558541833853
Position 2230: 0.12124330457391726
Position 152: 0.11292035624033381
Position 1147: 0.07503462112629788
Position 11525: 0.07448064343237056
Position 1238: 0.0655234750320837
Position 202: 0.05901497706629002
Position 864: 0.053744399533640276
Position 7262: 0.0528452569896535
Position 2686: 0.046092423521725365
Position 2240: 0.03916316626509456
Position 1683: 0.029206664103608657
Position 16455: 0.026854518532378385
Position 16374: 0.020982232089414465
Position 174: 0.018976590412059978
Position 408: 0.018819819963355158
Position 365: 0.018710213592299033
Position 4140: 0.01729564162140884
Position 2162: 0.017083546539833152
Position 972: 0.017028622268233828
Position 3604: 0.01337989971788658
Position 3869: 0.013308663548947804
Position 11257: 0.012031247085283473
Position 6178: 0.010229688081457407
Position 4584: 0.007842169992004449
Position 8287: 0.007819131145762034
Position 332: 0.007172204354343947
Position 4218: 0.00475314490041637
Position 16508: 0.004704614620454463
Position 16601: 0.004581119208171146
Position 7: 0.004538241188757044
Position 824: 0.0040357451122010855
Position 16389: 0.003982302382920211
Position 8141: 0.0038134290349083064
Position 6392: 0.0035163242960139433
Position 1679: 0.0031955399728252564
Position 7780: 0.0030814535973378854
Position 16744: 0.002911196937617312
Position 16581: 0.0026544744066172403
Position 8871: 0.0025315606360638496
Position 15018: 0.0024455874065901296
Position 5277: 0.0021460669619085605
Position 7458: 0.0020783967377585844
Position 462: 0.001924090358051936
Position 679: 0.0017513287829996715
Position 5812: 0.0014216788794321161
Position 6588: 0.0013862785279299616
Position 1697: 0.00130257075522641
Position 8068: 0.0012533010133000773
Position 9828: 0.0012494012904957026
Position 12618: 0.0011285200905168066
Position 6091: 0.0010139043392923572
Position 2783: 0.0008625420342085665
Position 5137: 0.0008508325503424981
Position 7369: 0.0006654442545992292
