Gene = Cdiptos
index = 241
Annotated 5SS: [ 410  617  984 1245 1471]
Annotated 3SS: [ 531  838 1210 1412 3015]
SMsplice 5SS: [ 617 1471]
SMsplice 3SS: [1412 3015]
top_k =  500
Partition function (log Z): -9.819242129890972

Sorted 5' Splice Sites (High to Low Probability):
Position 617: 0.79510262672292
Position 1245: 0.6091015914774348
Position 1471: 0.5944708742173239
Position 2496: 0.04358530682319182
Position 984: 0.02988768718352598
Position 2476: 0.029736137600844766
Position 254: 0.021606993135632215
Position 1798: 0.020033091603955687
Position 1315: 0.019590726146330784
Position 2294: 0.01806738808244118
Position 580: 0.015006499421644254
Position 1566: 0.014097876193824884
Position 1482: 0.011146329173737427
Position 1999: 0.010928368274655438
Position 1991: 0.00981157636736581
Position 2761: 0.009668226635568981
Position 2132: 0.00569018092344946
Position 410: 0.0052347391890745385
Position 14: 0.005162167003168217
Position 225: 0.005064319233730694
Position 190: 0.004915896654222374
Position 606: 0.004794724024660258
Position 414: 0.004019331916334053
Position 924: 0.0021941070613781134
Position 86: 0.002152988039555846
Position 1475: 0.0016533935730923147
Position 635: 0.0015599007493455955
Position 2486: 0.0015533004424671112
Position 290: 0.001097669713402312
Position 470: 0.0010107452821972217
Position 1629: 0.0009795293352329172
Position 372: 0.000976698724127705
Position 98: 0.0009019747578219591
Position 2569: 0.000623613576697095
Position 1740: 0.0005921576071415176
Position 1249: 0.00054990996582501
Position 208: 0.0005434403529171505
Position 2577: 0.0005102767443565293
Position 56: 0.00032758976742307315
Position 268: 0.00030995023867852163
Position 1823: 0.0003028336103241298
Position 738: 0.00024656731669003764
Position 490: 0.00020814247638061746
Position 2858: 0.00020220210877368446
Position 433: 0.00014732427871178613
Position 421: 0.00011466156294646882
Position 901: 7.55974296202028e-05
Position 342: 7.187392283459796e-05
Position 492: 5.991196145823348e-05
Position 496: 5.458441431290856e-05
Position 275: 4.3785842153720324e-05
Position 524: 3.082001895089513e-05
Position 918: 2.5984908610792668e-05
Position 1015: 2.1039063111660462e-05
Position 41: 2.0894663353097025e-05
Position 1295: 1.764784268242491e-05
Position 1179: 1.3172789712615375e-05
Position 1086: 1.3090784040972911e-05
Position 345: 1.1303380445116283e-05
Position 34: 4.9955471217096146e-06
Position 759: 4.541873430488445e-06
Position 465: 3.906940029323832e-06
Position 1514: 3.7747947473964325e-06
Position 670: 2.511847141335766e-06
Position 508: 1.7869045275504547e-06
Position 558: 1.1023971625215092e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1412: 0.5265642157537024
Position 3015: 0.4619057576843968
Position 2365: 0.30512993543367495
Position 1152: 0.16073233341327875
Position 838: 0.14500932234010397
Position 1080: 0.13218337324348445
Position 1369: 0.1164588951677703
Position 1725: 0.08877804880650886
Position 1383: 0.07038953705094028
Position 1125: 0.05042836992239925
Position 1210: 0.03172789498872242
Position 531: 0.022805863392808698
Position 1052: 0.02030656210686547
Position 1762: 0.01436280211208158
Position 3111: 0.013577296087187597
Position 1271: 0.013237438724201966
Position 2466: 0.011608319843798544
Position 2040: 0.01107682546362339
Position 1008: 0.010026161989014386
Position 2092: 0.008790103571585632
Position 1628: 0.008086021790208824
Position 1675: 0.007506102750476293
Position 2728: 0.006152863606836599
Position 2073: 0.005938155712024913
Position 1039: 0.004687685888406658
Position 1632: 0.00467214650299146
Position 1882: 0.004294083240346358
Position 1224: 0.0033951805097633568
Position 1647: 0.0032649553675752735
Position 1340: 0.0029639476166438074
Position 1731: 0.0028621900521547984
Position 2898: 0.002679750810688366
Position 2948: 0.002466453477284028
Position 940: 0.002153435771143863
Position 508: 0.002092202860173406
Position 2050: 0.0019265182023462707
Position 3203: 0.0016964936996776768
Position 2078: 0.0014432889231357224
Position 876: 0.0013688280458475277
Position 2181: 0.0012924371910869152
Position 3032: 0.00106642683256558
Position 2284: 0.0010567500209412444
Position 1231: 0.0010497000379988443
Position 1534: 0.000963167572768671
Position 2568: 0.0009496652965276687
Position 814: 0.000946410660578189
Position 1313: 0.0009294326818634308
Position 857: 0.0009160409575393732
Position 555: 0.0008526159228242168
Position 1759: 0.0007860973915306417
Position 2923: 0.0007471636941042904
Position 3067: 0.0007426031580832414
Position 1274: 0.0007318353225054427
Position 1086: 0.0006933802387445571
Position 3081: 0.0006005958097777739
Position 759: 0.0005357191780613011
Position 737: 0.00047673148243119746
Position 716: 0.0004743570087198263
Position 881: 0.00046857574364907894
Position 2372: 0.00046393427694610607
Position 890: 0.0004295201864974831
Position 924: 0.0003796066726833066
Position 2271: 0.0003430582389443469
Position 1739: 0.0002751881648534643
Position 1179: 0.00026972889323499937
Position 1943: 0.0002678981400922988
Position 605: 0.00024109934619186816
Position 1010: 0.00023602298893599048
Position 725: 0.0002128862908342796
Position 2293: 0.00020056460391347595
Position 398: 0.00019618640609948937
Position 2264: 0.00019328637681914146
Position 3148: 0.00017436276348742572
Position 3164: 0.00015474110711059328
Position 1310: 0.00015077174187981947
Position 534: 0.00014789218871147424
Position 1505: 0.00014344768393361165
Position 743: 8.656595383781191e-05
Position 1440: 6.841771592470794e-05
Position 403: 5.747236787334487e-05
Position 946: 5.7172247901482586e-05
Position 375: 4.9290276323441576e-05
Position 579: 2.9837526391397497e-05
Position 772: 2.6730760580364575e-05
Position 286: 2.4464206719875004e-05
Position 768: 1.74946439535553e-05
Position 372: 1.728530543499374e-05
Position 1293: 4.283293751883431e-06
Position 558: 4.004523320647203e-06
Position 781: 3.919369931949239e-06
Position 465: 3.443810499027072e-06
Position 249: 1.9747727330809503e-06
Position 470: 9.440889106566905e-07
Position 1701: 4.050798881215035e-07
Position 611: 2.1678309480115607e-07
Position 234: 1.6973485261152335e-07
Position 571: 1.6470858876389718e-07
Position 590: 1.210318323658943e-07
Position 97: 7.612779963313758e-08
Position 199: 7.111582304493534e-08
Position 188: 6.417569397805312e-08
Position 333: 5.708303918506549e-08
Position 774: 4.27782046467821e-08
Position 796: 8.806586634336857e-09
Position 290: 1.2913317815334952e-10
