Gene = Supt20
index = 1043
Annotated 5SS: [  104  2103  3415  3905  5555  8512 10070 13872 14037 15292 16083 16225
 17368 19145 20098 20661 21692 22152 22585]
Annotated 3SS: [ 2017  3378  3845  5487  8381  9965 13754 13982 15151 15925 16167 17295
 18986 20070 20627 21582 22048 22428 23532]
SMsplice 5SS: [  309  2103  3905  8512 10070 13872 15292 16083 17368 19145 21692 21991]
SMsplice 3SS: [ 2017  3803  8384  9965 13754 15151 15925 17295 18986 21582 21871 23532]
top_k =  500
Partition function (log Z): 8.7757058052828

Sorted 5' Splice Sites (High to Low Probability):
Position 13872: 0.9809798525634973
Position 2103: 0.9676907388283233
Position 16083: 0.9649302951035906
Position 10070: 0.9641765991037858
Position 19145: 0.8984854555954493
Position 17368: 0.8567437914157747
Position 21991: 0.8038946484512338
Position 21692: 0.7692672484500875
Position 5555: 0.7649994887242293
Position 3415: 0.6980169511789245
Position 3905: 0.6692484107072175
Position 8512: 0.631213686874349
Position 15292: 0.5198609426897474
Position 309: 0.48119288036777774
Position 16370: 0.43057691878473087
Position 22585: 0.3575647879807131
Position 20803: 0.2827560022266572
Position 17556: 0.26932873211236025
Position 18459: 0.23814830651058172
Position 3922: 0.23287786282162598
Position 17865: 0.22154985570043834
Position 16225: 0.19077841812552293
Position 20826: 0.18503650660465742
Position 453: 0.17260953295971318
Position 104: 0.14609005526631147
Position 22: 0.14294283726982124
Position 14452: 0.12233179751100444
Position 14037: 0.11410364308462598
Position 11002: 0.08378025343932927
Position 12088: 0.08172740271671841
Position 4772: 0.08111934221121682
Position 15832: 0.07641961209911778
Position 12663: 0.06164653574976418
Position 20098: 0.05845923689693415
Position 12618: 0.05808314058054409
Position 5278: 0.057438759429531486
Position 22152: 0.052550188849877895
Position 2951: 0.04692047546021932
Position 11335: 0.045309614345601025
Position 11205: 0.04375537307121792
Position 15310: 0.04116350523958051
Position 20416: 0.034557361080041524
Position 20661: 0.03431330125407753
Position 19903: 0.03293364527088128
Position 5371: 0.028567238221848427
Position 19087: 0.027977184806812622
Position 14117: 0.025031288103871938
Position 16836: 0.024314349541178077
Position 20024: 0.023770701853823774
Position 17526: 0.023257769217499585
Position 20887: 0.021406383648562535
Position 14060: 0.02095167361539774
Position 1507: 0.019857548603527547
Position 16099: 0.017817059803035846
Position 3933: 0.016964873566399172
Position 12613: 0.0159436297449246
Position 1036: 0.014517633214321524
Position 334: 0.014209178840638749
Position 1930: 0.01416691575635521
Position 369: 0.013750379764172082
Position 22492: 0.01224233489048065
Position 14087: 0.011630405530112799
Position 54: 0.011628260031918278
Position 73: 0.011182515017185616
Position 1877: 0.011086588769348734
Position 5122: 0.01083179601775391
Position 5157: 0.010686256284089129
Position 22429: 0.00836677990770365
Position 14150: 0.007888280430517992
Position 14126: 0.007802084562933393
Position 22950: 0.007778602865265279
Position 386: 0.006833638186365049
Position 20666: 0.006781605829711733
Position 1811: 0.00652165894912203
Position 326: 0.006488680957680364
Position 16289: 0.0056817256663869616
Position 17855: 0.00567422625788599
