Gene = Mpi
index = 692
Annotated 5SS: [  60  617 2191 3727 4236 6370 7569]
Annotated 3SS: [ 488 1989 3584 4052 6195 7359 7824]
SMsplice 5SS: [  60  617 1645 2191 3727 4236 6370 7569]
SMsplice 3SS: [ 488 1495 1989 3584 4052 6195 7359 7824]
top_k =  500
Partition function (log Z): 2.3122769040031095

Sorted 5' Splice Sites (High to Low Probability):
Position 7569: 0.927157895971856
Position 2191: 0.9140505031857231
Position 60: 0.8913194070056871
Position 6370: 0.8850133387463497
Position 617: 0.8749152707593421
Position 4236: 0.7607278361693196
Position 3727: 0.46406629285349055
Position 1645: 0.42013089502601864
Position 3732: 0.21120601266760464
Position 3469: 0.20463337429026068
Position 1626: 0.1009431852674426
Position 6105: 0.0809898023901783
Position 1591: 0.07729006932200164
Position 180: 0.057071821202602166
Position 5314: 0.05678803646072954
Position 6265: 0.05442444069050148
Position 1605: 0.05147445100686694
Position 6963: 0.041274887302525015
Position 5866: 0.03754312293958804
Position 1033: 0.03195775714841734
Position 7395: 0.03062105464449417
Position 5011: 0.02742902625014256
Position 533: 0.023801994133572122
Position 7090: 0.022426346676124132
Position 3752: 0.021146669913225044
Position 444: 0.02090510274127507
Position 3490: 0.020008446066487058
Position 7573: 0.014394934217819086
Position 5456: 0.009426631467691314
Position 7765: 0.009317745250284752
Position 651: 0.008789996400646765
Position 4187: 0.008469553771151755
Position 6025: 0.007790745638217848
Position 184: 0.007694582141855942
Position 4261: 0.006356787605956141
Position 2214: 0.0057302629391598695
Position 2101: 0.005527698511143029
Position 2220: 0.0055203012441668
Position 3502: 0.005296247513707543
Position 5370: 0.005107869397238049
Position 1609: 0.004768293232842622
Position 6345: 0.0046894564951356354
Position 3922: 0.004668026692174266
Position 3737: 0.0045850445941812285
Position 375: 0.00455108151401496
Position 4176: 0.0037046328087126153
Position 2148: 0.0030476360554855834
Position 3711: 0.00295995422427969
Position 250: 0.0024160848079314225
Position 404: 0.0022677562206632057
Position 2143: 0.0018459578724234237
Position 2762: 0.001844444671700087
Position 361: 0.0018441272744543866
Position 1074: 0.0017385279624650253
Position 7825: 0.00159261468059498
Position 6387: 0.0014661860940194794
Position 1548: 0.0014472777022892843
Position 3945: 0.0013856526568581614
Position 3810: 0.0012915830305410768
Position 6776: 0.0012412656536371703
Position 2410: 0.0011882087005057967
Position 77: 0.001168522849682827
Position 51: 0.0010691097622610754
Position 6756: 0.0009136949205530929
Position 2782: 0.0006545214798804308
Position 137: 0.0006166991809291118
Position 3013: 0.0005894017485778575
Position 1257: 0.000568768955666146
Position 2402: 0.0005470596417628678
Position 517: 0.0005350146685186881
Position 311: 0.00052700374722301
Position 152: 0.00041278602210455565
Position 202: 0.0003654167044827105
Position 1526: 0.0003387121235011741
Position 2344: 0.0003343156140468474
Position 1536: 0.0002452357394741626
Position 1578: 0.0002413539247417904
Position 2851: 0.0002155085285881864
Position 2370: 0.00016487566083677325
Position 1520: 0.00016215615565338148
Position 187: 0.00015734190651095782
Position 2442: 0.00015119054145704247
Position 423: 0.00013751766886165636
Position 101: 0.00013274707235616377
Position 1713: 0.00010965736028402844
Position 90: 0.00010338746985453071
Position 1405: 0.0001021580172114283
Position 389: 9.68973376855309e-05
Position 7590: 9.381838578940016e-05
Position 1379: 8.104930368482318e-05
Position 704: 8.000503099508241e-05
Position 96: 7.504269405678347e-05
Position 67: 7.201574017913296e-05
Position 4428: 5.5699850713462704e-05
Position 93: 5.1869855398784785e-05
Position 4112: 4.90260022039611e-05
Position 1386: 4.577909507684328e-05
Position 199: 4.3079064382330595e-05
Position 546: 3.944426983250731e-05
Position 925: 3.807546835594275e-05
Position 149: 3.6347358805454196e-05
Position 28: 3.4982521727615915e-05
Position 4257: 3.19493960558103e-05
Position 797: 1.811047944359965e-05
Position 6445: 1.4429995604038551e-05
Position 4116: 1.3056816041154114e-05
Position 711: 1.0190053277532848e-05
Position 247: 8.651699815145443e-06
Position 254: 6.186981474728955e-06
Position 7577: 5.450694882700219e-06
Position 348: 2.189256538988301e-06
Position 2206: 1.061022144399974e-06
Position 1629: 8.046195476959137e-07
Position 479: 5.936793613566286e-07
Position 509: 5.750708027496588e-07
Position 14: 1.574136988901743e-07
