Gene = Ndufc1
index = 739
Annotated 5SS: [ 125  844 1653]
Annotated 3SS: [ 739 1575 3368]
SMsplice 5SS: [ 125  844 1653]
SMsplice 3SS: [ 739 1575 3368]
top_k =  500
Partition function (log Z): -3.281159267718872

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.9639413957986632
Position 844: 0.8689490560283819
Position 1653: 0.8274907412570455
Position 2401: 0.258424172809602
Position 3216: 0.033345493130879054
Position 3530: 0.025690743973135026
Position 2134: 0.02217290167760801
Position 1177: 0.021661058394721072
Position 66: 0.018755990682427448
Position 2438: 0.017113847228678664
Position 810: 0.01583755405533004
Position 3453: 0.012061357761981015
Position 2442: 0.008721492845605871
Position 499: 0.008182711322924538
Position 3475: 0.005683882278954272
Position 848: 0.005169606229032174
Position 279: 0.0049737723526728905
Position 258: 0.004494107934151866
Position 795: 0.004155800638750454
Position 2098: 0.00413143472662974
Position 210: 0.003947769737531444
Position 826: 0.0037687626975969083
Position 814: 0.002890786040202116
Position 70: 0.0025669936398645763
Position 853: 0.002448124302935816
Position 834: 0.002178666768202267
Position 2048: 0.0019423405953978288
Position 3070: 0.0018619930223835654
Position 880: 0.0018410062240183803
Position 447: 0.001665357192109147
Position 476: 0.0015934460834318277
Position 478: 0.00149026177191493
Position 864: 0.0014851416135947225
Position 1060: 0.0014314861075680123
Position 907: 0.0012443160155518188
Position 3425: 0.0010149037574969243
Position 1657: 0.0006809104129312597
Position 2458: 0.0006695269650116183
Position 233: 0.0006624027189006485
Position 466: 0.0006298436957277833
Position 2000: 0.0005339387015623175
Position 601: 0.0005221652819280923
Position 2492: 0.0005173039078453506
Position 1183: 0.0004820679857452534
Position 2225: 0.0003918405052717902
Position 1217: 0.0003871982291474106
Position 216: 0.0003260990047063845
Position 2564: 0.00032041649810190485
Position 911: 0.0003115093559665942
Position 607: 0.0002658714112799367
Position 1991: 0.00026022937874249847
Position 3480: 0.0002173829725647571
Position 3943: 0.00019856900048028527
Position 513: 0.00017403271219484142
Position 945: 0.00016923519966970083
Position 84: 0.00016919238882932624
Position 2869: 0.00016591227252001078
Position 327: 0.0001397258396398935
Position 931: 0.00013790289773950553
Position 2238: 0.00013214650651159003
Position 775: 0.0001233057416582356
Position 1140: 0.00011156749281831576
Position 129: 0.00010953513620469287
Position 985: 0.00010009512370093759
Position 1807: 9.560003138947821e-05
Position 1695: 8.935324128720876e-05
Position 3061: 8.72409037860831e-05
Position 2681: 8.468595147278028e-05
Position 904: 8.18860631281968e-05
Position 73: 4.970456468761659e-05
Position 2300: 4.7389675738091076e-05
Position 1094: 3.997650401184929e-05
Position 1289: 3.116526593070871e-05
Position 352: 2.871471730764816e-05
Position 571: 2.7929441974948007e-05
Position 802: 2.6820408599542948e-05
Position 1114: 2.3719165832867855e-05
Position 131: 2.1879614725616234e-05
Position 4: 1.0381431280861663e-05
Position 335: 4.403506641551179e-06
Position 1662: 1.85249680567529e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3368: 0.9645117137100595
Position 739: 0.913519801825397
Position 1575: 0.6079719376503508
Position 1532: 0.13407093460590025
Position 2156: 0.13218812616761103
Position 2377: 0.10349262392318884
Position 1465: 0.08090642161820066
Position 3109: 0.03059436603449904
Position 2286: 0.025256418244955253
Position 1927: 0.024847591489494388
Position 2277: 0.015174268029331644
Position 396: 0.010762136953376874
Position 3625: 0.01060034763368242
Position 3819: 0.008508774356350628
Position 945: 0.008344211473423919
Position 2574: 0.0074594743563565005
Position 2303: 0.006679964816619349
Position 4245: 0.00632069309797568
Position 1955: 0.005208147232943506
Position 3373: 0.005078455688450497
Position 2981: 0.004873200238221833
Position 1503: 0.004707936063540853
Position 1005: 0.004643010516976215
Position 3577: 0.004380745236025284
Position 3673: 0.004274266855153476
Position 3991: 0.0034713490849316575
Position 3581: 0.0031759377697177927
Position 2320: 0.0031297233659969463
Position 966: 0.002994260062989141
Position 2008: 0.002674031381219593
Position 3153: 0.002581171241022484
Position 4283: 0.0023354813829342697
Position 1405: 0.0018586451738420954
Position 206: 0.0018466498920892904
Position 209: 0.001786585835429852
Position 985: 0.0016005334178064202
Position 942: 0.001558248128913733
Position 3860: 0.0013487216178955615
Position 341: 0.0013094759014014004
Position 3124: 0.001250364928334159
Position 3034: 0.0011258230813084916
Position 3392: 0.00089168263268232
Position 3925: 0.0008596363283262772
