Gene = Fbxo22
index = 403
Annotated 5SS: [  264   567  5072  6074  9555 12263]
Annotated 3SS: [  427  4983  5977  9389 12096 14314]
SMsplice 5SS: [  264   567  5072  6074  9555 12263]
SMsplice 3SS: [  427  4983  5977  9389 12096 14314]
top_k =  500
Partition function (log Z): -2.62350127338814

Sorted 5' Splice Sites (High to Low Probability):
Position 5072: 0.9261544036257221
Position 264: 0.8890680483525366
Position 6074: 0.8523489397782538
Position 9555: 0.8329758165712992
Position 6431: 0.6247790145123053
Position 12263: 0.5282422328518591
Position 540: 0.4035034775763156
Position 10756: 0.35531515942753056
Position 4646: 0.3524288743874762
Position 571: 0.24619815150259755
Position 9999: 0.2203507341509927
Position 83: 0.1825202947190883
Position 5295: 0.1576289939078715
Position 4857: 0.15686569572090783
Position 4218: 0.11306624558763735
Position 8163: 0.09750797829285246
Position 66: 0.093288002065425
Position 9551: 0.08174256576317823
Position 7141: 0.0761582467740194
Position 6408: 0.07311298191579108
Position 12231: 0.06574646157740731
Position 12156: 0.06443362534802805
Position 11478: 0.06423901306819027
Position 11255: 0.06131983431139479
Position 4631: 0.048753081472741835
Position 502: 0.044061501294815446
Position 3596: 0.041103619926096506
Position 4214: 0.03713814953885409
Position 1862: 0.0320545505981304
Position 12422: 0.03171704266711143
Position 4228: 0.030438665183769458
Position 12295: 0.030302015011326046
Position 256: 0.030123742970805154
Position 208: 0.028055049676288434
Position 549: 0.026472073335722605
Position 59: 0.02623266829922202
Position 6567: 0.02280857321225155
Position 11599: 0.022442115935824705
Position 609: 0.021897245489685243
Position 6070: 0.021754430721953193
Position 4203: 0.014963898538101929
Position 116: 0.014851565639801936
Position 12256: 0.013219291114725758
Position 12183: 0.01252364684534485
Position 8135: 0.012326222694427829
Position 11421: 0.009240960253536181
Position 12151: 0.009239425069489757
Position 13429: 0.009210924076578461
Position 63: 0.008424910084911853
Position 4653: 0.008124945586370459
Position 12291: 0.0074073302269296835
Position 7402: 0.006277641794013839
Position 2101: 0.006010892225261676
Position 8348: 0.00592436301617762
Position 429: 0.005609599781603457
Position 4540: 0.00549665387025956
Position 5500: 0.004766749674350332
Position 194: 0.004353755105184573
Position 6055: 0.004001376063978432
Position 9908: 0.0038931912852010002
Position 453: 0.0035845618928382985
Position 56: 0.003330214721503126
Position 4351: 0.0028448109064077645
Position 13644: 0.0028247613462849424
Position 218: 0.0025050999513220287
Position 2289: 0.002051612778826432
Position 4707: 0.0019906492256195076
Position 11141: 0.0015506498800322462
Position 969: 0.0015496174956186708
Position 1873: 0.0013780005363055463
Position 5524: 0.0012891315416229923
Position 6043: 0.0011324390740878926
Position 5095: 0.0007223658240857931
Position 187: 0.000679264566626667
Position 2025: 0.0005885040270013175
Position 3796: 0.0004972419824312617
Position 379: 0.0004896775376033039
Position 99: 0.0004495677461049228
