Gene = 4930550C14Rik
index = 54
Annotated 5SS: [   40  2857  6554  9107 16484 17733 20408 22905]
Annotated 3SS: [ 2766  6460  9052 16282 17601 20236 22848 27116]
SMsplice 5SS: [  327  2857  6554  8378  9107 16484 17733 20408 21794 22905]
SMsplice 3SS: [ 2766  6460  8239  9052 16326 17601 20236 21626 22683 27116]
top_k =  500
Partition function (log Z): -8.547344010521426

Sorted 5' Splice Sites (High to Low Probability):
Position 17733: 0.9742836546742968
Position 20408: 0.9242157784627959
Position 9107: 0.883593178106568
Position 21794: 0.8158356151281351
Position 327: 0.750608108851856
Position 6554: 0.6690690867950054
Position 2857: 0.6171646243241042
Position 22905: 0.5480113263976736
Position 8378: 0.49764384513454973
Position 16484: 0.43479718959267255
Position 22772: 0.2758765882803612
Position 8392: 0.23074055988231465
Position 5364: 0.22416596622658697
Position 958: 0.19387187523621754
Position 7349: 0.13092144604837894
Position 2998: 0.11962453595503979
Position 9132: 0.11636770233039166
Position 2264: 0.11382311172778574
Position 22458: 0.0873062169708149
Position 23693: 0.08032964993428413
Position 8897: 0.07493946067694038
Position 22927: 0.07134217511452573
Position 23118: 0.06694903743860117
Position 21465: 0.05985009248664403
Position 7310: 0.05398955848574287
Position 21539: 0.050191687704214956
Position 18232: 0.04487215034385857
Position 435: 0.04363599798924156
Position 91: 0.03854358863262679
Position 6535: 0.03777942939803727
Position 136: 0.03192579581170518
Position 5377: 0.03136836286693717
Position 22814: 0.028422353606487843
Position 22467: 0.02631390956061041
Position 7288: 0.023243463727611626
Position 23287: 0.020517222755103655
Position 27196: 0.018004149059357977
Position 603: 0.016748074648055625
Position 44: 0.012743070051808665
Position 8440: 0.012071219729260858
Position 3673: 0.011743037628042817
Position 7502: 0.009530866011373486
Position 511: 0.008896203717702847
Position 7340: 0.008806535049220346
Position 2568: 0.006996360829788037
Position 3849: 0.0066499294157411955
Position 387: 0.006519038808287954
Position 317: 0.005944369123619928
Position 5052: 0.005741233644195741
Position 7231: 0.005631039826686242
Position 84: 0.004074748144399659
Position 21778: 0.003695662000179991
Position 588: 0.003104894780176162
Position 973: 0.0029678334062139254
Position 22329: 0.0026491946832563036
Position 8657: 0.002413192283128221
Position 2907: 0.002065311494021185
Position 5978: 0.0020201559911083612
Position 1449: 0.001897602810546802
Position 968: 0.0016781789337214587
Position 303: 0.001542552939009356
Position 1537: 0.0013095516803321846
Position 733: 0.0012723451502831356
Position 1595: 0.0012401970645451261
Position 490: 0.0011936709985563801
Position 331: 0.0009285698444172569
Position 1980: 0.0007536793350696777
Position 189: 0.0007269205787359798
Position 7319: 0.0006769632770812766
Position 1811: 0.000626081313314772
Position 7336: 0.0005884786687937383
Position 7074: 0.0005179876056821628
Position 200: 0.0004943862336956504
Position 542: 0.00043673405262533517
Position 2629: 0.0003133200985334146
Position 2912: 0.000150017952421103
Position 56: 0.00012373409278771693
Position 697: 0.00010456726751441709
Position 641: 8.657432735736387e-05
Position 334: 7.37351750430722e-05
Position 752: 7.012419531579233e-05
Position 711: 4.729540328185917e-05
Position 646: 3.373040163830873e-05
Position 419: 2.3937738026935194e-05
Position 86: 2.1843098821992897e-05
Position 544: 2.0015159525603245e-05
Position 429: 1.8552612527694444e-05
Position 638: 1.748973313755084e-05
Position 708: 1.629201062734186e-05
Position 163: 1.5229606424209147e-05
Position 624: 1.1183388287699495e-05
Position 664: 1.0496006860192055e-05
Position 3067: 7.3029933769054315e-06
Position 9136: 6.8536534744226454e-06
Position 9097: 5.499013173465751e-06
Position 1328: 2.413673457239416e-06
Position 9111: 1.4706534599087706e-06
Position 5: 1.1152685416691165e-06
Position 606: 4.872776775701516e-07
Position 636: 4.622897099309618e-07
Position 518: 4.044514653503107e-07
Position 931: 1.0142134074587102e-07
Position 406: 3.641388564641375e-09
Position 456: 1.194480951862582e-09
Position 411: 9.403242712793775e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 17601: 0.9742836546742969
Position 9052: 0.9592300917483235
Position 20236: 0.9246659067944395
Position 8239: 0.7404591160003123
Position 27116: 0.7144720361371829
Position 6460: 0.6975363698915085
Position 2766: 0.6960887591922602
Position 22683: 0.6336720045882974
Position 21626: 0.424342819343175
Position 21581: 0.397468534873218
Position 22848: 0.36594419650847565
Position 16326: 0.27287037492752725
Position 7211: 0.23338988834201155
Position 5257: 0.16566867339837918
Position 16282: 0.16192681466514527
Position 22363: 0.11186288862996654
Position 21353: 0.11015661450611794
Position 23847: 0.09012367153642928
