Gene = Igfl3
index = 563
Annotated 5SS: [  52 3580 3826]
Annotated 3SS: [3251 3755 5243]
SMsplice 5SS: [  52 3580 3826]
SMsplice 3SS: [3251 3755 4183]
top_k =  500
Partition function (log Z): -7.920118573352326

Sorted 5' Splice Sites (High to Low Probability):
Position 3580: 0.7882838978628474
Position 52: 0.7683064037900348
Position 3826: 0.5297091879250406
Position 3978: 0.16907245191418582
Position 569: 0.16477615758219388
Position 4499: 0.08553908150862552
Position 1834: 0.07607626220735592
Position 581: 0.05503456176515578
Position 2143: 0.04430011712243973
Position 3134: 0.03524937144688889
Position 432: 0.032164778153791845
Position 4768: 0.0298729200500919
Position 619: 0.02846643994399966
Position 670: 0.026250772889762693
Position 3355: 0.022993672731814113
Position 3860: 0.0186803685724102
Position 909: 0.009227380352295698
Position 3139: 0.00706010343487906
Position 2720: 0.0038530949140512735
Position 56: 0.00325267306779178
Position 918: 0.0025824876192633555
Position 4783: 0.0025220527054378565
Position 519: 0.0024246275446836193
Position 920: 0.0023719203708407028
Position 922: 0.0021615001883973158
Position 924: 0.0015488575605934474
Position 2150: 0.0015273762618022088
Position 916: 0.0012601813663783192
Position 2241: 0.0012028050929144233
Position 926: 0.001076561302953108
Position 902: 0.0010559959144900552
Position 3644: 0.0009818504227332649
Position 4075: 0.0008883256974981143
Position 1289: 0.000815446071298592
Position 4710: 0.0007308419409278743
Position 996: 0.0007245378306972537
Position 1349: 0.0006555297646853317
Position 928: 0.0005643814816140242
Position 4749: 0.00037321302167575316
Position 3913: 0.00035859091437849284
Position 930: 0.00034839787059355495
Position 912: 0.0003328415614964956
Position 932: 0.00030709748036621354
Position 889: 0.0002993235297305116
Position 934: 0.0002723112557897896
Position 3357: 0.0002614092901878554
Position 3610: 0.00024247071673789178
Position 1901: 0.00022149681828580246
Position 2351: 0.00021997735102063267
Position 1759: 0.0002193056057222332
Position 3252: 0.00015898376993999104
Position 4562: 0.00010044180516957172
Position 119: 5.590749367557889e-05
Position 82: 5.558690401741089e-05
Position 287: 3.9303730471822285e-05
Position 136: 3.391685688594362e-05
Position 131: 2.7150551700419686e-05
Position 123: 2.470975394252492e-05
Position 1505: 2.0291837151305918e-05
Position 127: 1.987866603498972e-05
Position 84: 1.57407407955856e-05
Position 232: 8.917747289833234e-06
Position 936: 7.814115542913126e-06
Position 1849: 7.359443367320903e-06
Position 587: 6.831920236195022e-06
Position 575: 4.998487955455476e-06
Position 303: 3.4392939474783246e-06
Position 234: 3.095010413768936e-06
Position 436: 2.0966463039038997e-06
Position 153: 1.7390429146029854e-06
Position 476: 1.6678574428438804e-06
Position 467: 1.4389352809437255e-06
Position 612: 7.842069675270671e-07
Position 573: 6.979937267455374e-07
Position 445: 5.214442517276509e-07
Position 368: 4.5967351281077683e-07
Position 486: 4.530005152713552e-07
Position 212: 4.2717154812340675e-07
Position 526: 4.1419069665488926e-07
Position 684: 3.81903794493487e-07
Position 461: 3.566282449870184e-07
Position 633: 3.42087000556393e-07
Position 678: 3.26325168119909e-07
Position 641: 9.573019936519446e-08
Position 421: 8.938162150683566e-08
Position 348: 8.499440932616638e-08
Position 690: 7.366471145186501e-08
Position 377: 1.310867683722891e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3755: 0.793637548666553
Position 3251: 0.5046852075193051
Position 4183: 0.34505063719340956
Position 5243: 0.16842548214772046
Position 3444: 0.15479964319466008
Position 4638: 0.14550511248868112
Position 3326: 0.07962372805248402
Position 1633: 0.05762607734986304
Position 3062: 0.055090332722312306
Position 819: 0.042631262810247136
Position 3971: 0.041173631887490486
Position 2048: 0.03955495478889227
Position 3421: 0.039441445357578354
Position 3290: 0.034910693456825376
Position 368: 0.034341918052054624
Position 4387: 0.03406098790124487
Position 4359: 0.032525650624427416
Position 4561: 0.031066426031670074
Position 4037: 0.022167786516997533
Position 5043: 0.02093654134295909
Position 5187: 0.017424220892607357
Position 3806: 0.016516874083444176
Position 3456: 0.015095239415787715
Position 1649: 0.014792874961298812
Position 4065: 0.013966247305138665
Position 5271: 0.01372930350966053
Position 341: 0.011015008352167907
Position 3912: 0.010742958963255278
Position 4194: 0.010344770820498301
Position 3901: 0.00891550927898911
Position 471: 0.008834191907147121
Position 3567: 0.00879026817281425
Position 3492: 0.007136624424261232
Position 5300: 0.006920426727492328
Position 254: 0.0067619612691603844
Position 4608: 0.00667478636627325
Position 278: 0.0052180422840521715
Position 4230: 0.004273772424359174
Position 295: 0.0034335909476865306
Position 1203: 0.003260894522395518
Position 4090: 0.0030617057634978475
Position 210: 0.0030496207477727806
Position 4428: 0.0030380672441198773
Position 345: 0.002818441116344044
Position 1986: 0.0027719101777426945
Position 3918: 0.0023752433098658196
Position 4373: 0.0023371927987450676
Position 2083: 0.0023271968020033983
Position 3299: 0.0021444240023752036
Position 432: 0.0019223797953024345
Position 1813: 0.0018983112224529419
Position 669: 0.0018691491204713793
Position 3608: 0.001851010306181812
Position 4330: 0.0017854313751250954
Position 2577: 0.0017810664763216436
Position 2620: 0.0015699632965344562
Position 458: 0.0015677532952321261
Position 3022: 0.0015489616641035033
Position 2062: 0.0013134202182496757
Position 3762: 0.0012757405796298674
Position 1606: 0.001186426221128931
Position 4074: 0.0009787310083543051
Position 2624: 0.0009248550376322722
Position 501: 0.0009199655321577985
Position 1653: 0.0008430413041430149
Position 1508: 0.0008049023708022219
Position 2945: 0.0007725906727571738
Position 493: 0.000699970110094773
Position 568: 0.0006995262671238313
Position 3269: 0.0006833922434680925
Position 2803: 0.00046909835083194313
Position 136: 0.0004386977399629447
Position 486: 0.00037479729574803116
Position 2025: 0.00031978557320007513
Position 448: 0.00030743985730448343
Position 5277: 0.0003045321840282828
Position 2785: 0.0002905022555384131
Position 1528: 0.00027150509116251104
Position 1684: 0.0002674476913972833
Position 4344: 0.00022215680599703104
Position 2012: 0.0002208424827450805
Position 445: 0.00020217295894586797
Position 2029: 0.00019301498616905766
Position 439: 0.000191300563015054
Position 212: 0.00017286743530848695
Position 225: 0.00015872415926560727
Position 2715: 0.00012080011673100133
Position 2634: 0.00011565149817412032
Position 2195: 0.00011255235488620278
Position 1932: 0.00010111500211044966
Position 2037: 9.521291881908207e-05
Position 1454: 8.508380444414671e-05
Position 1672: 8.332545117851201e-05
Position 1690: 7.928744549262414e-05
Position 1116: 6.486532777194e-05
Position 3778: 4.3237257175935305e-05
Position 3930: 4.242496066618279e-05
Position 507: 8.186398221467973e-06
Position 1349: 5.325125699632568e-06
Position 1773: 4.8713827775281e-06
Position 4589: 4.848876610496962e-06
Position 1520: 4.20294604824742e-06
Position 1398: 3.7536194575885622e-06
Position 324: 3.5809874704127966e-06
Position 1580: 3.210670196269201e-06
Position 140: 3.0172357098142557e-06
Position 390: 2.6099028557101627e-06
Position 526: 2.3384462971448173e-06
Position 1808: 2.1082412339984024e-06
Position 301: 1.7689959534628052e-06
Position 377: 1.7316592897026281e-06
Position 532: 1.232771573629513e-06
Position 510: 1.2023822002102424e-06
Position 232: 9.197883115668654e-07
Position 600: 4.512176810402226e-07
Position 400: 3.7433569236162345e-07
Position 540: 3.519508475017635e-07
Position 518: 2.2591882463015754e-07
Position 581: 1.2086295552891314e-07
Position 394: 8.11305514059544e-08
Position 631: 5.979976818975925e-08
Position 303: 5.8438365432901325e-08
Position 119: 5.052906480468611e-08
Position 385: 4.3792309301460285e-08
Position 604: 3.7021174351631613e-08
