Gene = Catspere1
index = 201
Annotated 5SS: [   187  11317  16962  17780  20314  34437  41877  49106  51900  63882
  71765  73181  78210  99347 128221 129250 129398 134524 139890 143490
 151444]
Annotated 3SS: [ 11267  16887  17709  20248  34411  41798  48998  51406  63400  71309
  73121  78133  99293 128169 129215 129317 134423 139802 143331 151389
 153648]
SMsplice 5SS: [   187  17780  37391  41877  44022  73181  78210  79153  99347 126056
 129326 134524 139890 141396 142609 143490 143801 149871]
SMsplice 3SS: [ 17709  37312  41798  43791  73121  78042  79042  99293 125966 129215
 134423 139802 141285 142491 143331 143638 149734 153110]
top_k =  500
Partition function (log Z): -76.7594610989577

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.4958317007503706
Position 3128: 0.48653913494889867
Position 822: 0.2257554163988186
Position 818: 0.22171621977127584
Position 134: 0.09308500623199675
Position 10653: 0.07803797947486828
Position 9827: 0.027831926094755738
Position 2839: 0.025349965652931426
Position 2008: 0.023855624136622754
Position 1840: 0.023008233011883386
Position 3096: 0.021495201173291636
Position 6122: 0.018454683968885752
Position 3019: 0.014556823248567352
Position 3214: 0.013302533320216147
Position 3231: 0.012125860152262434
Position 707: 0.00845425689699917
Position 121: 0.007506779371340867
Position 8539: 0.0073685800130280366
Position 2316: 0.006980880948049507
Position 5306: 0.005721239072099261
Position 8546: 0.005486689089851907
Position 6222: 0.00425541159458753
Position 3139: 0.004211760666733693
Position 6484: 0.003971491684792378
Position 2059: 0.003590228155838711
Position 1562: 0.0034960869145115145
Position 2905: 0.0032717849122083035
Position 3101: 0.003254989268597198
Position 7672: 0.003221015544000578
Position 10683: 0.002846133112657303
Position 3558: 0.0023114581162419503
Position 460: 0.0022635731415689407
Position 1003: 0.002103642496352609
Position 842: 0.001695397367107595
Position 2862: 0.0016475529343004565
Position 464: 0.001597913589017085
Position 1968: 0.0015788098416186717
Position 468: 0.0015440684905705516
Position 94: 0.001508432312674793
Position 472: 0.001499869225984987
Position 3194: 0.0013626454734489413
Position 91: 0.0013185606604565357
Position 2994: 0.001130967940762595
Position 476: 0.0010587290972723404
