Gene = Rnf4
index = 911
Annotated 5SS: [  253  6391 10613 12455 13271 13783 14550]
Annotated 3SS: [ 6232 10485 12374 13260 13622 14500 14941]
SMsplice 5SS: [  196  6391 10613 13783]
SMsplice 3SS: [ 6232 10485 13622 14941]
top_k =  500
Partition function (log Z): -1.0419426406436036

Sorted 5' Splice Sites (High to Low Probability):
Position 6391: 0.9964569733562322
Position 10613: 0.9601707438513971
Position 13783: 0.943076670158057
Position 196: 0.7838046406800423
Position 12455: 0.5377226358372166
Position 2149: 0.37093709263241903
Position 14550: 0.30423914572565786
Position 5158: 0.2840485717143892
Position 11744: 0.24405333091475295
Position 253: 0.20955918367075133
Position 5105: 0.16899740466966615
Position 11792: 0.14879647184192668
Position 11453: 0.10677826612670059
Position 12486: 0.0904397559597892
Position 2307: 0.08908152689565293
Position 15070: 0.08580498195094823
Position 6591: 0.0720877960919629
Position 5148: 0.06213111091416909
Position 13271: 0.04650735502410418
Position 15154: 0.04348327164932981
Position 8197: 0.04186477725784494
Position 1150: 0.04143617986758761
Position 14509: 0.03950950223196087
Position 6691: 0.0361453281328546
Position 1244: 0.034003086528610595
Position 10130: 0.026790545824907877
Position 521: 0.0264488464391201
Position 5200: 0.018650596077310875
Position 14422: 0.016946799442875356
Position 13027: 0.015898112137126344
Position 1927: 0.015813856930943095
Position 450: 0.012416202706701298
Position 13850: 0.010114357162886181
Position 8855: 0.01007805155543576
Position 809: 0.009970233381773896
Position 8537: 0.009291994174093848
Position 13685: 0.00903671005925972
Position 4914: 0.008683480384798685
Position 3057: 0.00731541566298627
Position 6086: 0.007067519040726479
Position 13505: 0.006578287919017903
Position 3444: 0.00616181850033236
Position 15615: 0.005921951786475935
Position 4230: 0.005417661136757942
Position 3862: 0.004909200658046053
Position 473: 0.0043186170577220635
Position 5117: 0.0038787511704924975
Position 5127: 0.003684513488883142
Position 15045: 0.003383325990602962
Position 5912: 0.002650179587454164
Position 11053: 0.0024622960656396423
Position 295: 0.0020184963462094806
Position 14194: 0.0019999787746879678
Position 14881: 0.0019809816129488914
Position 2536: 0.0015570160997068429
Position 1683: 0.0014670943707912345
Position 2646: 0.0014364269272052774
Position 15009: 0.0013428532269487165
Position 567: 0.0012613853475911803
Position 13726: 0.0012509737467846544
Position 133: 0.001230537807992715
Position 15581: 0.0009247277165176119
Position 14431: 0.0007831803882069971
Position 1789: 0.0006616980558286302
Position 14426: 0.0006283625954756079
Position 1326: 0.0005995425793755935
Position 13576: 0.0005854159238686721
Position 8: 0.00046985032467689107
Position 8091: 0.0004474981656971382
Position 7002: 0.0003789775446305171
Position 717: 0.00032180927267951124
Position 1101: 0.00030904227601368385
Position 6575: 0.0002897498916636292
Position 11126: 0.00023181597879325767
Position 10868: 0.0002288526837554966
Position 10573: 0.00022430285853669324
Position 11186: 0.00022422944458794244
Position 1236: 0.00014572814771501093
Position 13823: 0.00012848831351727663
Position 11247: 0.00012429881579516808
Position 11194: 0.00010390288383054023
Position 14874: 0.00010160122707984044
Position 11069: 9.326951006369694e-05
Position 6386: 8.352299005893027e-05
Position 143: 7.762609980661038e-05
Position 192: 6.901077222167597e-05
Position 60: 5.317440545125556e-05
Position 8850: 4.178139365585525e-05
Position 8235: 3.175300683913438e-05
Position 8415: 3.036154037328892e-05
Position 14454: 3.018962752035228e-05
Position 337: 2.8875383687881116e-05
Position 2171: 2.6962834637628224e-05
Position 12732: 2.0916744018747146e-05
Position 116: 9.536112759460657e-06
Position 151: 9.215493048898547e-06
Position 550: 3.545755794237104e-06
Position 2117: 2.861727613393606e-06
Position 725: 2.7831123884679376e-06
Position 171: 1.657114179218518e-06
Position 440: 1.5657742604976824e-06
Position 460: 1.4009232466037757e-06
Position 10880: 1.258721284916616e-06
Position 771: 1.1481051341038814e-06
Position 849: 9.115135587403369e-07
Position 137: 5.106347854822567e-07
Position 5: 4.430814105342149e-07
Position 200: 3.981796611791792e-07
Position 613: 3.6530999584390355e-07
Position 557: 2.400112985344361e-07
Position 18: 1.0213356586066482e-07
Position 228: 6.422071186229814e-08
Position 467: 4.220855707161791e-08
Position 416: 4.0598104284206405e-08
Position 443: 3.024777469718877e-08
Position 465: 1.4651583104075172e-08
Position 341: 4.965300879989471e-09
Position 684: 3.803269244212596e-09
Position 654: 2.8510626938195285e-09
Position 707: 2.741475540074794e-09
Position 303: 4.905973014817489e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13622: 0.9570621687403428
Position 6232: 0.9568343545869195
Position 10485: 0.9360728376848126
Position 14941: 0.576444341996946
Position 12374: 0.46679706080915023
Position 4974: 0.32990130863484796
Position 11618: 0.3276859786643325
Position 2013: 0.2934601051996571
Position 15240: 0.2795851570504787
Position 14442: 0.20589531795365748
Position 5002: 0.17709349591699824
Position 14975: 0.1283722598367159
Position 11376: 0.12558421759161667
Position 12292: 0.11399576343187359
Position 14290: 0.10782387214164758
Position 6453: 0.0961872301353047
Position 2174: 0.07029707848417964
Position 1051: 0.06077339289481418
Position 11563: 0.046077713374357315
Position 361: 0.04338378189367783
Position 2040: 0.04193500523225956
Position 13260: 0.038988370710005354
Position 1968: 0.03431608887981497
Position 8004: 0.027695014788269988
Position 6189: 0.027275267448053354
Position 9945: 0.027109660669782383
Position 14363: 0.026703400690343222
Position 15048: 0.024669100157253078
Position 12271: 0.023910360284462962
Position 14500: 0.022940595482592908
Position 15505: 0.021966525680061695
Position 10529: 0.02131840236898459
Position 16189: 0.019810816315900807
Position 15746: 0.019806883678298005
Position 12413: 0.016609299353838994
Position 5042: 0.016407966214792465
Position 1817: 0.01634428511817461
Position 5077: 0.012854396100605925
Position 6280: 0.01243087431131898
Position 15462: 0.012414667687393615
Position 6506: 0.011773292849816552
Position 12857: 0.011460431564782016
Position 13198: 0.010270438364981106
Position 14702: 0.009677421554847918
Position 4788: 0.008683480384798683
Position 13626: 0.007749133990184378
Position 14997: 0.007469270452871533
Position 8675: 0.007324615036694292
Position 5937: 0.007067519040726478
Position 638: 0.0066326860435549535
Position 1871: 0.006578580729571785
Position 8058: 0.006416669371343309
Position 15834: 0.006071008427041568
Position 12162: 0.00587379110833125
Position 12901: 0.005861855686238214
Position 3337: 0.005806597718552451
Position 15509: 0.005746462329304371
Position 8451: 0.005714735461590761
Position 8035: 0.0050685428021623805
Position 4137: 0.004635904612425518
Position 5015: 0.004416562554516484
Position 1995: 0.00418209187913143
Position 16764: 0.003935213867422756
Position 14031: 0.0038732727708719558
Position 2284: 0.0038262987206585677
Position 1056: 0.003821037542884566
Position 3776: 0.00374231134353207
Position 2964: 0.003653307639675211
Position 953: 0.003543617463085897
Position 13307: 0.0034117875410035496
Position 7880: 0.0031495514536026576
Position 16904: 0.0030671185135729335
Position 14335: 0.00302187270820522
Position 10994: 0.002913188834498316
Position 8625: 0.002795217912397321
Position 14508: 0.0027195358142391894
Position 5761: 0.002650179587454166
Position 10363: 0.0025846358984612057
Position 2764: 0.0025675422115310816
Position 2240: 0.002146536225086682
Position 2394: 0.0021314798272022927
Position 925: 0.002072019296223703
Position 8290: 0.001954110171161769
Position 1025: 0.0018742991691446278
Position 2197: 0.0017110980028955062
Position 8481: 0.0016535100817146057
Position 16264: 0.0015621157461745412
Position 14745: 0.0014801068665343663
Position 15958: 0.0014355627281163485
Position 3656: 0.001166889314513985
Position 11328: 0.0011598051821185792
Position 1470: 0.001150125294458072
Position 2919: 0.001094565811779979
Position 675: 0.0010461780502606431
Position 12057: 0.0009761168093482289
Position 13849: 0.000972990967290745
Position 15673: 0.0009463563942198755
Position 14347: 0.0009408310756156869
Position 14257: 0.0009122700830100813
Position 15703: 0.0008017181250336031
Position 1084: 0.0007435937211530735
Position 14118: 0.0007427891109229583
Position 15110: 0.0007305154058086306
Position 4910: 0.0007172186131499088
Position 784: 0.0006508815188009583
Position 1126: 0.0006217297543870653
Position 1176: 0.000603112422107724
Position 10954: 0.0005808486440832457
Position 1119: 0.0005545831967838016
Position 873: 0.0005414836726222573
Position 1728: 0.0005385385160336515
Position 15975: 0.00045650043115792825
Position 11151: 0.000451133191850811
Position 407: 0.0004467363001924278
Position 4168: 0.0004212566752502625
Position 2415: 0.0004142837697453049
Position 1438: 0.00039960053955886553
Position 2093: 0.00039772695683078344
Position 598: 0.000387975679431544
Position 6928: 0.00036272401373879323
Position 4195: 0.0003604998490821592
Position 6487: 0.0003090126142354319
Position 6636: 0.0002983802046467504
Position 13870: 0.00028608950030960874
Position 15167: 0.00027511430203433463
Position 2496: 0.00022645290669115212
Position 3221: 0.00022401266321866943
Position 1520: 0.00022106558436658908
Position 2453: 0.00021966005485210048
Position 11284: 0.00020056341722020357
Position 10820: 0.00019226270867701584
Position 1218: 0.00017383195237465017
Position 2048: 0.00014408946339994222
Position 10269: 0.0001372230390697307
Position 3178: 0.00013120811856123766
Position 1576: 0.00012704461452330178
Position 844: 0.0001146022158935766
Position 891: 0.00010781873975990775
Position 2235: 0.00010469628961424336
Position 1315: 9.340913671860761e-05
Position 1171: 8.280073923664745e-05
Position 1094: 8.185703758066811e-05
Position 409: 7.354068686096242e-05
Position 1031: 4.596103594030655e-05
Position 725: 3.9173938240882894e-05
Position 10692: 3.784869636339757e-05
Position 1880: 3.5822467002160606e-05
Position 10144: 2.818581664950491e-05
Position 1100: 2.0469799890259833e-05
Position 1475: 1.8228915220937077e-05
Position 12682: 1.6268220265738246e-05
Position 1690: 1.513974826783331e-05
Position 1323: 1.5012144169113177e-05
Position 1248: 1.4508829823547554e-05
Position 7835: 1.4250015002862499e-05
Position 1288: 1.2818677448671545e-05
Position 524: 1.1964047465639139e-05
Position 6875: 8.220010579565121e-06
Position 6878: 8.033520312158567e-06
Position 1970: 6.883336488210109e-06
Position 813: 6.875178945390095e-06
Position 271: 5.7154065131668415e-06
Position 180: 5.507427509401554e-06
Position 12607: 4.648523753008935e-06
Position 1896: 3.703842823961746e-06
Position 1580: 1.6212968719013085e-06
Position 684: 1.0203332686751422e-06
Position 2590: 9.213875943282426e-07
Position 290: 3.944296331564343e-07
Position 566: 3.685633300628649e-07
Position 2400: 3.3308201124357333e-07
Position 133: 1.9869780979890606e-07
Position 761: 1.6287287260753405e-07
