Gene = Rwdd3
index = 941
Annotated 5SS: [  104 12928 15295 15509]
Annotated 3SS: [12439 15178 15392 15637]
SMsplice 5SS: [  104   421   584  4148  4423 11926 15295]
SMsplice 3SS: [  275   512  4038  4292 11837 15178 15392]
top_k =  500
Partition function (log Z): -4.20647662624135

Sorted 5' Splice Sites (High to Low Probability):
Position 104: 0.880664348779476
Position 11926: 0.8351293352769419
Position 15295: 0.7977837042144096
Position 4148: 0.7717231244285243
Position 4423: 0.6640156872057801
Position 421: 0.621195985154371
Position 15509: 0.3712385561848216
Position 617: 0.30414347823630056
Position 1852: 0.2532178907451449
Position 15529: 0.21551598263260294
Position 739: 0.17971226635160287
Position 11949: 0.10754705470913073
Position 613: 0.08063444775843398
Position 994: 0.07869022477065787
Position 14249: 0.07630167786033168
Position 606: 0.059690632952726044
Position 4407: 0.05524164110801287
Position 11953: 0.05423930187655346
Position 5436: 0.052814838660197455
Position 12928: 0.05111270426220703
Position 12881: 0.05027505373626896
Position 14260: 0.04895663723302204
Position 279: 0.04415646443295909
Position 14101: 0.042778019865276906
Position 7488: 0.042287945936480026
Position 856: 0.04194125410317274
Position 4960: 0.023319934687589083
Position 7254: 0.019563733243853833
Position 6018: 0.01830181544154389
Position 15483: 0.01630566671073393
Position 3730: 0.016179170387159
Position 3375: 0.014862012125294808
Position 15499: 0.014814325117219066
Position 31: 0.013247456488603659
Position 743: 0.01190346718966321
Position 774: 0.011134045609529644
Position 3237: 0.007463041170022805
Position 15761: 0.005147159169461224
Position 3246: 0.0049264947244202694
Position 178: 0.004700459974585696
Position 2176: 0.0033473575179693823
Position 3491: 0.003078936627385169
Position 15525: 0.002948903643619628
Position 375: 0.0028336309609975218
Position 437: 0.001535168815289814
Position 155: 0.0013943678732106632
Position 196: 0.0012803314850281303
Position 401: 0.0012174736130145449
Position 15487: 0.001188801155887969
Position 12491: 0.0010145749220721201
Position 90: 0.0009585870147993672
Position 1856: 0.0009562508018894152
Position 345: 0.0007786977983102794
Position 634: 0.0006879686686914999
Position 415: 0.0006431189494541095
Position 14876: 0.0006385167721160961
Position 81: 0.0006015947874478304
Position 1578: 0.0005791221145415632
Position 379: 0.0004894883443721836
Position 15829: 0.00045880294097006805
Position 4557: 0.0003626029729318077
Position 98: 0.00033525133343076125
Position 882: 0.00031981478583193633
Position 998: 0.00031305925938547585
Position 201: 0.00029713941837504444
Position 5131: 0.0002921927621204064
Position 16061: 0.0002785653769219064
Position 689: 0.00026198610661303667
Position 764: 0.0002179083608464205
Position 637: 0.00016076493676711677
Position 143: 0.000157391318763902
Position 834: 0.00013428792476210047
Position 372: 0.00012562605955785747
Position 162: 8.891644985799595e-05
Position 391: 7.201626288997999e-05
Position 157: 5.769714524123166e-05
Position 1375: 5.6318454857361024e-05
Position 1410: 4.908614186120493e-05
Position 1468: 4.002053379988701e-05
Position 382: 3.7966832993265106e-05
Position 982: 3.403861134685662e-05
Position 352: 3.2707217032476996e-05
Position 809: 3.063040859952763e-05
Position 286: 1.8597661061483272e-05
Position 320: 1.7866651856166638e-05
Position 297: 8.230293073399908e-06
Position 22: 8.020538665960918e-06
Position 343: 3.862932662447783e-06
Position 218: 3.3885595459270184e-06
Position 8: 1.5082002845664025e-06
Position 258: 2.68681486567851e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11837: 0.986788840031026
Position 15392: 0.9423435047379186
Position 4038: 0.7736688961601325
Position 15178: 0.7594144239440265
Position 512: 0.7558054914444283
Position 4292: 0.6983215527849915
Position 15637: 0.4997579589612077
Position 275: 0.4891752464055485
Position 1786: 0.2216780059223105
Position 15937: 0.1161370480476808
Position 12793: 0.08398281885281311
Position 5282: 0.05289903739961874
Position 218: 0.049898899222875964
Position 15141: 0.04648012552053661
Position 14093: 0.045740475814124756
Position 14121: 0.04549187176821829
Position 7396: 0.042379785763223675
Position 15617: 0.03695526249373489
Position 13950: 0.02452509738303082
Position 1789: 0.020613009515317575
Position 3308: 0.020590288485387506
Position 320: 0.019853944546911948
Position 14140: 0.01904595123229502
Position 14064: 0.016399915375929622
Position 5884: 0.01515047701812937
Position 13730: 0.014499375898314822
Position 3479: 0.013529830654451487
Position 12701: 0.013361794605120334
Position 4790: 0.012677411459186192
Position 13918: 0.01249881136616688
Position 1714: 0.012034074079392035
Position 307: 0.008272247029049454
Position 7136: 0.007630039808250945
Position 11718: 0.007575201213464056
Position 4856: 0.007217064550179911
Position 4311: 0.0069614347779552105
Position 4259: 0.006815301332035677
Position 3027: 0.006599984876914581
Position 2996: 0.005789551017528493
Position 694: 0.005763939372682299
Position 7133: 0.005468812093953684
Position 12681: 0.00524850948052336
Position 175: 0.0052444147025336755
Position 4296: 0.00472458795826139
Position 855: 0.00424955934451537
Position 6967: 0.004070287305732056
Position 769: 0.003756758652628259
Position 12439: 0.003617955304681759
Position 11698: 0.0035155178151647804
Position 15707: 0.003372940449427154
Position 5934: 0.003322492446233185
Position 365: 0.003006022160480136
Position 7023: 0.0024235121320071236
Position 12023: 0.0019825893685795036
Position 4647: 0.0018679436726338696
Position 13186: 0.0017474976198425139
Position 1748: 0.0016305601334050744
Position 4859: 0.0015813206618088059
Position 286: 0.0013189034560497656
Position 4270: 0.000977197332201527
Position 1969: 0.0009225758991474966
Position 14632: 0.0006385167721160972
Position 12584: 0.0005752877135615955
Position 1990: 0.0005416715894764919
Position 1432: 0.0003564352339419017
Position 12529: 0.0003308952978346006
Position 5057: 0.0003040605966644187
Position 337: 0.0002873443715849938
Position 13857: 0.00028316110089641485
Position 16239: 0.00027856537692190573
Position 232: 0.00026715441170429595
Position 1225: 0.00014231781914444218
Position 2034: 0.0001299130880125427
Position 1428: 0.00012665490187692202
Position 903: 6.652335965569196e-05
Position 530: 6.409146656140668e-05
Position 583: 6.097210128050612e-05
Position 875: 5.2429273437466634e-05
Position 1363: 5.127113604353151e-05
Position 375: 5.028822772827967e-05
Position 5260: 4.942850662832332e-05
Position 805: 4.852237387450231e-05
Position 6709: 4.64264479795084e-05
Position 12678: 4.484484817137613e-05
Position 181: 2.8823546144016166e-05
Position 1442: 2.506168276197301e-05
Position 178: 2.4811700009252115e-05
Position 386: 2.3920001442055356e-05
Position 1462: 1.9496461892237014e-05
Position 965: 1.9050469949871094e-05
Position 184: 5.191583849806737e-06
Position 1756: 2.3142615377677762e-06
Position 660: 1.4356918616809182e-06
Position 1334: 1.2539569345456656e-06
Position 1309: 1.0346342547147401e-06
Position 1199: 1.0214182097481522e-06
Position 540: 8.688032689329083e-07
Position 397: 5.423389025720024e-07
Position 103: 2.6610659999326015e-07
Position 557: 2.6011339316166147e-07
Position 143: 1.0878429249876437e-07
Position 95: 9.598476302763308e-08
Position 587: 6.890928793454367e-08
Position 401: 5.0009290393575316e-08
Position 435: 4.537213602030892e-08
Position 405: 1.104100914454702e-08
Position 420: 6.066697896494213e-09
Position 814: 1.9870444975340613e-09
Position 821: 1.1484402024047636e-09
Position 795: 4.740311741114219e-10
Position 702: 9.016955048608016e-11
Position 87: 2.468340814931489e-13
Position 81: 1.4016812915379317e-13
