Gene = Haus3
index = 532
Annotated 5SS: [ 138 2123 3612 6005]
Annotated 3SS: [ 1083  3171  5775 15420]
SMsplice 5SS: [ 138 2123 6005]
SMsplice 3SS: [ 1937  5775 15420]
top_k =  500
Partition function (log Z): -5.358290720769293

Sorted 5' Splice Sites (High to Low Probability):
Position 6005: 0.9937238243808568
Position 2123: 0.665989179877068
Position 138: 0.665857185363132
Position 277: 0.19651723055257542
Position 757: 0.16528349607978066
Position 3612: 0.1275595372885548
Position 14310: 0.06643639522867001
Position 149: 0.047369847196981715
Position 3280: 0.035178911597023486
Position 13082: 0.028726742614579165
Position 3375: 0.0239746225643793
Position 9995: 0.01870205729969396
Position 14218: 0.01683552624647794
Position 10989: 0.01273503083531934
Position 265: 0.011172977994315833
Position 4567: 0.010976813927035138
Position 75: 0.009362049715333883
Position 11477: 0.008769424692214678
Position 4514: 0.00825731354323147
Position 2058: 0.0073887049967078094
Position 2758: 0.006880564817710824
Position 14720: 0.0053545721819548715
Position 11494: 0.004552231141218321
Position 5179: 0.004036418964920273
Position 5152: 0.003985148574172883
Position 5341: 0.003511614565851749
Position 10980: 0.003419379554054439
Position 3616: 0.002726732560658983
Position 3218: 0.002685196847799336
Position 233: 0.0025457905538552846
Position 11482: 0.0023668864046059055
Position 302: 0.0022843876109277204
Position 212: 0.0022137887238078873
Position 97: 0.0018011660688898549
Position 1133: 0.001748617114415945
Position 9181: 0.0017259907113451884
Position 7057: 0.0015748698154213457
Position 6673: 0.0014368620779620154
Position 6226: 0.0014053483415715714
Position 3316: 0.0013153479913091946
Position 629: 0.0011407527677607585
Position 421: 0.0010748453628475604
Position 5968: 0.0009767559851149988
Position 55: 0.0009448319167463757
Position 5897: 0.0008850303552415941
Position 4597: 0.0008605558582638693
Position 2574: 0.0008545515129003466
Position 1352: 0.0007992241184868247
Position 3313: 0.0007353592625335786
Position 5159: 0.000660619723881159
Position 306: 0.0006281847165275814
Position 1701: 0.0005747721082071736
Position 3908: 0.0005431541858053811
Position 3985: 0.00047132391535157026
Position 2592: 0.00035338444772964697
Position 3265: 0.0003148845928064725
Position 969: 0.00029239962816418434
Position 993: 0.0002878277154948247
Position 574: 0.0002840322484502535
Position 2079: 0.00025050790706317074
Position 2074: 0.00024711880657838633
Position 2019: 0.00022630645107078314
Position 726: 0.00022498407352924965
Position 2479: 0.00019815181632558786
Position 2155: 0.00018359638764077032
Position 529: 0.00012815312908978513
Position 235: 2.8123459544136293e-05
Position 580: 2.7524191527257906e-05
Position 8061: 2.7281746547625766e-05
Position 990: 2.4475965456367523e-05
Position 61: 2.1296817163032323e-05
Position 118: 1.8695031649046698e-05
Position 589: 1.7021220993199457e-05
Position 2603: 1.4027845322374209e-05
Position 366: 1.383829382125471e-05
Position 563: 1.3380170603873086e-05
Position 568: 1.3250562256561485e-05
Position 288: 1.2821173256053518e-05
Position 2692: 1.2421351634139981e-05
Position 44: 1.1736988150960038e-05
Position 160: 7.0009891317463724e-06
Position 5876: 6.782654171843243e-06
Position 41: 5.629865985434489e-06
Position 577: 4.265040540304269e-06
Position 281: 3.6017987605623555e-06
Position 153: 3.4927735662415555e-06
Position 4698: 3.4677563925950197e-06
Position 4545: 3.3188405017464577e-06
Position 6208: 1.1725146227438882e-06
Position 1023: 2.88392173732048e-07
Position 816: 2.7415375810154414e-07
Position 830: 1.2476876306478895e-07
Position 677: 4.864000783438179e-08
Position 144: 2.0764197264090476e-08
Position 392: 1.0633821725969695e-08
Position 651: 3.298663424212708e-09
Position 737: 2.6350850148731337e-09
Position 256: 1.7192596109450998e-11
Position 429: 8.432028915093001e-12
Position 437: 6.488781468396023e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 5775: 0.9975133819563817
Position 15420: 0.815059058411993
Position 1937: 0.5591050058371376
Position 3171: 0.13498937628524216
Position 672: 0.09254171278865836
Position 14099: 0.045261026175617836
Position 14209: 0.04378346933853362
Position 15368: 0.03458184216315561
Position 2032: 0.029614020284121197
Position 1804: 0.02757876980101553
Position 10861: 0.025859755601872494
Position 3339: 0.02479129923013362
Position 13013: 0.02017953042825851
Position 4455: 0.019456093742473625
Position 1885: 0.01711036993584397
Position 1980: 0.01648426907266027
Position 3525: 0.014530496339609839
Position 9795: 0.014064266633159038
Position 5057: 0.01250867224830753
Position 1970: 0.01207337956271786
Position 11362: 0.011761803167914331
Position 12861: 0.011129281862592762
Position 8241: 0.01094697646265192
Position 14854: 0.009514911097394836
Position 3500: 0.009197436278425196
Position 3478: 0.008616966043520021
Position 11350: 0.008511394643739898
Position 9870: 0.007221071289929584
Position 6139: 0.006146040607879608
Position 14573: 0.006117351513236489
Position 2038: 0.006100758551465243
Position 10360: 0.005978605188923239
Position 2453: 0.005335293672303563
Position 13943: 0.004742309957016574
Position 689: 0.004630342909490209
Position 11777: 0.004564326995673619
Position 11858: 0.004442882704557524
Position 6528: 0.004356881302877263
Position 1755: 0.0035582387780020083
Position 12442: 0.0034759845931560214
Position 9814: 0.0028016663746374465
Position 10322: 0.0027032134020684656
Position 9341: 0.002492899423307035
Position 9569: 0.0024597645599053176
Position 2662: 0.0024037918722005095
Position 6998: 0.002292471824528024
Position 498: 0.002239484520793731
Position 10792: 0.0021869881920625754
Position 10497: 0.0021775677436088763
Position 12900: 0.002156078488874724
Position 10686: 0.002130582037792937
Position 13184: 0.002104426369215861
Position 446: 0.0020771250430367373
Position 13599: 0.0020649398806106257
Position 10988: 0.0020348171036936986
Position 13480: 0.0019695570432808913
Position 539: 0.0019330779444091564
Position 5792: 0.001802472241191091
Position 959: 0.0017113657849110917
Position 1770: 0.001693105529251176
Position 563: 0.00167328632786713
Position 8425: 0.001662323338136198
Position 12194: 0.0016223033061531402
Position 476: 0.0016090163223373766
Position 9147: 0.0016057171587848683
Position 8060: 0.0015567547759052869
Position 8166: 0.001545742925782039
Position 7590: 0.001345862949146642
Position 12344: 0.0013443852717915264
Position 13110: 0.0012982435995823399
Position 7725: 0.0012723428838168306
Position 7658: 0.0012182507988600147
