Gene = Gatb
index = 423
Annotated 5SS: [  201  1896 27855 30461 31019 37347 39429 42541 44895 62939 70930 78297]
Annotated 3SS: [ 1744 27740 30261 30895 37232 39343 42495 44704 62804 70850 78161 79604]
SMsplice 5SS: [  513  1896  7719 16802 17398 17664 19642 27855 30461 31019 32185 37347
 39429 42541 44895 47066 62939]
SMsplice 3SS: [ 1744  7646 16659 17326 17498 19483 27740 30334 30895 32072 37232 39343
 42495 44704 46946 62804 78161]
top_k =  500
Partition function (log Z): -32.98690834436501

Sorted 5' Splice Sites (High to Low Probability):
Position 1896: 0.9890378270687152
Position 17664: 0.8762697320305279
Position 17398: 0.8004639758917916
Position 8892: 0.5594884996790267
Position 7719: 0.5276407742780284
Position 16802: 0.4569307012111737
Position 19642: 0.43984798318315793
Position 9991: 0.4190095433118829
Position 513: 0.3926631662492985
Position 12059: 0.39166525906788174
Position 201: 0.3247310878466633
Position 16806: 0.3135675155734387
Position 9407: 0.2956307889881
Position 7771: 0.2895656135301953
Position 12742: 0.2159296181890146
Position 16779: 0.21547758832311095
Position 19616: 0.1375175474791372
Position 18921: 0.11980914234431075
Position 17403: 0.11497576009810287
Position 23494: 0.10729219731183903
Position 3639: 0.08303008747050744
Position 10976: 0.07803099270969806
Position 389: 0.075177535575829
Position 19484: 0.07205053267091499
Position 22790: 0.07013671810657675
Position 6524: 0.06959249244938931
Position 17698: 0.06808293717852494
Position 24274: 0.06286540823429347
Position 11584: 0.055291079736260754
Position 9449: 0.05391797873938911
Position 3651: 0.05220504807788061
Position 9710: 0.05185376960122678
Position 23345: 0.05166656881303016
Position 7752: 0.045153447407320316
Position 1235: 0.04107449159197048
Position 8916: 0.04070454204566855
Position 732: 0.028921981668295686
Position 6931: 0.027727017659401842
Position 20925: 0.027166082031166754
Position 408: 0.026749039870914107
Position 19417: 0.024894143294793954
Position 10125: 0.023942078498888564
Position 22610: 0.02193186521948229
Position 8826: 0.02125614789390442
Position 21419: 0.01840364202266062
Position 4092: 0.015537321381113385
Position 278: 0.014305991398088077
Position 1589: 0.012046240925285905
Position 23567: 0.011962821240679766
Position 9403: 0.010187560791153075
Position 600: 0.010181998760914088
Position 3150: 0.010092950186047289
Position 18824: 0.009344059602145287
Position 817: 0.008052659958655312
Position 18708: 0.007910177772619653
Position 152: 0.007181312351066806
Position 4087: 0.007082339102464761
Position 237: 0.00624939011587027
Position 3899: 0.0057475493001091236
Position 107: 0.005019404821505815
Position 11096: 0.004909725087117063
Position 284: 0.004907383362805886
Position 4058: 0.004813415356757286
Position 1901: 0.004783003324226053
Position 299: 0.004661659771790155
Position 489: 0.004306577128511425
Position 2182: 0.00427708243725058
Position 17385: 0.0042349265811924795
Position 416: 0.0042252574306171275
Position 214: 0.004144441397114608
Position 8543: 0.003791334314378451
Position 226: 0.003727879811990028
Position 286: 0.003680658479860438
Position 426: 0.0036087939768435053
Position 157: 0.003567347192336403
Position 296: 0.003406178961867872
Position 92: 0.003076316531922666
Position 9749: 0.003074044759476233
Position 517: 0.003000341934748324
Position 747: 0.0023507558823970195
Position 3162: 0.002334207294893404
Position 1267: 0.0022587152819969003
Position 50: 0.002042137832141496
Position 17668: 0.0020066831999833927
Position 19597: 0.0019482746373428532
Position 17570: 0.001781806155727015
Position 736: 0.0017350094085505454
Position 484: 0.0012841091833880529
Position 19098: 0.0012653781530285288
Position 1404: 0.001241528596624878
Position 10443: 0.0012018700900326097
Position 1337: 0.0009139291867050236
Position 672: 0.0006892920096853812
Position 1201: 0.000639154095917525
Position 724: 0.0005629390227659444
Position 308: 0.0005406783407841154
Position 18665: 0.0004735613413525628
Position 721: 0.00041260424605931334
Position 1394: 0.0002694781604122467
Position 19941: 0.00012157349317874153
Position 7765: 6.735755202529062e-05
Position 306: 8.768672167620566e-06
Position 1827: 3.7785687882031765e-06
Position 3578: 1.0408116593335272e-06
Position 3081: 9.175167827729978e-07
Position 231: 8.104746562890173e-07
Position 3179: 7.278934550451529e-07
Position 2382: 6.574219449448025e-07
Position 3190: 5.508591788208232e-07
Position 2438: 4.885149884340521e-07
Position 3067: 4.794991929234399e-07
Position 381: 4.3976618660732644e-07
Position 574: 2.3842250604444856e-07
Position 577: 1.9005211118389222e-07
Position 439: 4.2747564611535156e-08
Position 533: 3.9320427119329245e-08
Position 482: 3.353762470511393e-08
Position 436: 2.9583955952155756e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1744: 0.9401947401371246
Position 17498: 0.923765543032464
Position 17326: 0.9228252521932687
Position 7646: 0.8417319147402705
Position 19483: 0.7508104729305257
Position 16659: 0.6446777071728594
Position 8742: 0.5099282209898717
Position 12018: 0.391665259067881
Position 23877: 0.34393937443138495
Position 16711: 0.34129809793486443
Position 9844: 0.34094605843756354
Position 12638: 0.2159296181890153
Position 23953: 0.18589637594830527
Position 9292: 0.15799952437684342
Position 9271: 0.13439590886432856
Position 25414: 0.12392469751510903
Position 23372: 0.12311751477139127
Position 18769: 0.10501266357671668
Position 19348: 0.10199762603654618
Position 10916: 0.08297725958146371
Position 8767: 0.0698709130839017
Position 9340: 0.06683597593265993
Position 6436: 0.06000127692340385
Position 22658: 0.05633142149579239
Position 9618: 0.054927814360703105
Position 11399: 0.054465139899086606
Position 23176: 0.0544256381491809
Position 3436: 0.04581196852519322
Position 22383: 0.045020290534955654
Position 9926: 0.04474950337010995
Position 1790: 0.039576816241773324
Position 3549: 0.03900828812427752
Position 25554: 0.03867819860618016
Position 20809: 0.03223804197919396
Position 9748: 0.02996334604665582
Position 17596: 0.02870786438408001
Position 3613: 0.026903335812996743
Position 9824: 0.025616758387227136
Position 22577: 0.023533616375059185
Position 8844: 0.02323608474342497
Position 18463: 0.02319451133888091
Position 3948: 0.022705288445441292
Position 20413: 0.02101067008447636
Position 24788: 0.020482428474162213
Position 6840: 0.018999784380178613
Position 8667: 0.017567993653417716
Position 3499: 0.014002954458901675
Position 3023: 0.012644762225077405
Position 7596: 0.011922627032949194
Position 18570: 0.010919598399336143
Position 21280: 0.010307669768093813
Position 21372: 0.010294562909930976
Position 18807: 0.009866977812439176
Position 21042: 0.009142273638880942
Position 18742: 0.008492365314031816
Position 24402: 0.008427248118097416
Position 20385: 0.008105032326486619
Position 23858: 0.0069550316508528755
Position 20441: 0.0067553330126458476
Position 3280: 0.006731172908561131
Position 6387: 0.0064021209279324556
Position 22238: 0.005940175783359459
Position 6710: 0.005718617001556965
Position 3793: 0.005184867040769351
Position 389: 0.004603528449567558
Position 1683: 0.004540971307021806
Position 18323: 0.004531135950066759
Position 18598: 0.004394428744118822
Position 8386: 0.004196944255094031
Position 7617: 0.004166270140557479
Position 19018: 0.0040151159871524
Position 7626: 0.0035653988194926196
Position 1425: 0.0031773755312937847
Position 3745: 0.0030474809146725083
Position 2070: 0.0029920236271682226
Position 19704: 0.0028462459811872814
Position 20721: 0.0027409447375264916
Position 17867: 0.0027205808061793128
Position 6347: 0.0025061756438124047
Position 19831: 0.0024100959151434555
Position 392: 0.0023809172536816948
Position 1839: 0.002041935071749352
Position 1020: 0.0020339466702642274
Position 21878: 0.0019700666807948193
Position 1821: 0.0019441214077647719
Position 6850: 0.0018308754022666684
Position 9987: 0.0016759555692145887
Position 3638: 0.0015467704233753886
Position 3838: 0.001473984585293928
Position 18843: 0.0014075464722559986
Position 18054: 0.0013438011563554077
Position 6589: 0.0011777408753995179
Position 17892: 0.0011516987898644885
Position 7536: 0.0010432750407143496
Position 19910: 0.0009851090970024725
Position 18178: 0.0009617926369927786
Position 10296: 0.0008854260939582953
Position 1001: 0.0008538578239908219
Position 1664: 0.0008342661206564253
Position 3466: 0.0008268397703581029
Position 1705: 0.0008072284942185414
Position 2120: 0.0007299918197248091
Position 19913: 0.0007261890556074378
Position 21905: 0.0007061558766855906
Position 424: 0.0006993173288317979
Position 6329: 0.0006829189542406108
Position 448: 0.0006751694658776378
Position 1378: 0.0006223387506021249
Position 18251: 0.0005430109800781172
Position 361: 0.0005199560663651126
Position 9299: 0.0005049193448102539
Position 8566: 0.0004403672072680868
Position 11316: 0.00043926041822932294
Position 658: 0.00041308479323783157
Position 18114: 0.0004077743947564291
Position 18919: 0.0004010872066553758
Position 11260: 0.00038667941894495627
Position 10396: 0.00031644399607431485
Position 2026: 0.00029078482061208006
Position 1111: 0.0002861841654504329
Position 3974: 0.0002851005199849627
Position 3850: 0.00026589677159016454
Position 436: 0.0002327242481623454
Position 3806: 0.00021883710737021566
Position 1477: 0.00018182873446830422
Position 3556: 0.00017648622501248836
Position 1992: 0.0001538273961742791
Position 899: 0.00012135771299537912
Position 2059: 0.00010726741711948618
Position 1176: 0.0001057675343738283
Position 452: 7.137389475113772e-05
Position 1122: 5.782826996129979e-05
