Gene = Lrpap1
index = 644
Annotated 5SS: [  288  3372  6610  7614  8236  9791 10917]
Annotated 3SS: [ 3226  6487  7492  8076  9707 10739 12379]
SMsplice 5SS: [ 288 1496 5866 6610 7614 8236 9791]
SMsplice 3SS: [1417 5720 6487 7492 8076 9707 9876]
top_k =  500
Partition function (log Z): 5.066990453257565

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.9666147425472201
Position 6610: 0.9645640778325122
Position 5866: 0.8818442654352644
Position 9791: 0.8621804825438301
Position 10917: 0.7917262164147996
Position 8236: 0.7607496842428478
Position 7614: 0.6495432893342468
Position 1496: 0.5267677364706076
Position 3372: 0.430451349976415
Position 3675: 0.36798592700813826
Position 2586: 0.2759344653559589
Position 7377: 0.2655537177063133
Position 8205: 0.23651287124566472
Position 10314: 0.2217370367851334
Position 12530: 0.17679607360279498
Position 13242: 0.1670796217987434
Position 7826: 0.14136715230652327
Position 2305: 0.13103505735554016
Position 3471: 0.12199786862300799
Position 9589: 0.11947836723916046
Position 7639: 0.10914713691584436
Position 10019: 0.09638861389254591
Position 621: 0.05044847113440759
Position 7628: 0.048073156644914045
Position 3159: 0.044333339166412966
Position 7057: 0.039875401989975336
Position 5637: 0.03974081614433662
Position 2273: 0.03566201140222816
Position 6877: 0.03377771357072209
Position 13194: 0.030592035789220866
Position 5523: 0.025445555571146278
Position 6845: 0.024791841391042724
Position 1597: 0.024411552259795254
Position 3314: 0.01935657798779343
Position 6776: 0.018833468728211317
Position 6882: 0.01794191583608669
Position 432: 0.017555858492770356
Position 2789: 0.016148108402187528
Position 10170: 0.013158951301739427
Position 13904: 0.00986157139419523
Position 2053: 0.007907581024222756
Position 2604: 0.006825016574480092
Position 327: 0.005054389800518105
Position 780: 0.005028723864806728
Position 10535: 0.004599771945932683
Position 2966: 0.004599549596388688
Position 336: 0.0037024083351433644
Position 48: 0.0035881878093841136
Position 9098: 0.0034086027699109507
Position 7583: 0.002825893681300464
Position 8253: 0.0027374234770040856
Position 2348: 0.0025933852868949957
Position 7995: 0.0022464845437113125
Position 1782: 0.002114711827233708
Position 820: 0.0019377442008899825
Position 96: 0.0017663963442004816
Position 6333: 0.0015494054747136154
Position 3420: 0.0015361689831688847
Position 7855: 0.0009772647027410308
Position 2681: 0.0009189339206881094
Position 1566: 0.0009101573293696015
Position 7220: 0.000827140716259019
Position 7923: 0.0008219149546137998
Position 11199: 0.0007658292050312862
Position 2772: 0.0007599671856675108
Position 7781: 0.0007188516805975403
Position 7576: 0.0006342860789847655
Position 7648: 0.0005984939442741164
Position 7630: 0.00047907839347978713
Position 9662: 0.0004576026376431845
Position 7632: 0.0004525064788891585
Position 1461: 0.0003860918009475158
Position 242: 0.0003850099318379684
Position 7872: 0.00034453207913158956
Position 1711: 0.0003123827847079404
Position 770: 0.0003093051993618694
Position 2004: 0.00029495100533416974
Position 230: 0.00028591717189970997
Position 1153: 0.00023640987924978686
Position 6443: 0.00023108881768038952
Position 1269: 0.00022225729117052786
Position 1532: 0.000215960091727031
Position 1321: 0.00020078469365003197
Position 1164: 0.00013004424506600487
Position 1383: 0.00011424372300496157
Position 1800: 0.0001069146530921833
Position 731: 7.145690794224214e-05
Position 185: 7.117660085168049e-05
Position 28: 6.391164236893706e-05
Position 1914: 5.27728467846001e-05
Position 408: 4.057645035555385e-05
Position 713: 3.483499973865481e-05
Position 9725: 3.272387647873414e-05
Position 43: 3.011529287335619e-05
Position 1075: 2.8866885075860334e-05
Position 52: 1.7717375839309486e-05
Position 8660: 5.6735988591839565e-06
Position 8506: 5.439430581124373e-06
Position 1525: 3.6522722453098605e-06
Position 2523: 3.1204653864599313e-06
Position 427: 1.440264830012404e-06
Position 7338: 1.1145146681280675e-06
Position 134: 7.524933230549432e-07
Position 1536: 6.93570715421138e-07
Position 1548: 6.886166686268472e-07
Position 126: 5.699785264636782e-07
Position 454: 4.2487065498996415e-07
Position 1522: 3.219093579401154e-07
Position 131: 3.143580366026994e-07
Position 1813: 1.839949288080296e-07
Position 334: 1.7292065848292124e-07
Position 1862: 1.6147559028859022e-07
Position 1625: 1.1710265552181812e-07
Position 488: 7.959667627326327e-08
Position 153: 4.887338383015677e-08
Position 8149: 1.1893025935516395e-08
Position 8554: 4.47633729980711e-09
Position 1511: 2.30657872103661e-09
Position 494: 3.453775493134407e-10
Position 510: 1.1616276389762474e-10
Position 507: 6.289158116695752e-11
Position 7658: 5.462953573984701e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8076: 0.9500689533656704
Position 5720: 0.8818442654352646
Position 6487: 0.8639612941595628
Position 7492: 0.844097623939174
Position 9707: 0.7107499984280673
Position 1417: 0.5223455448612773
Position 10739: 0.4901876506054059
Position 3226: 0.40133563738528355
Position 2450: 0.25115931522520857
Position 3577: 0.222726802527657
Position 9876: 0.2226064889125844
Position 7263: 0.21508672791920436
Position 13086: 0.21355474680984646
Position 12379: 0.21333780237091882
Position 10814: 0.21228809490111372
Position 13816: 0.19957922231483066
Position 13443: 0.151019174851379
Position 11348: 0.11841628644868063
Position 9686: 0.11583576718903547
Position 3391: 0.11517601676124918
Position 10168: 0.11235811633296106
Position 7742: 0.0974273833589901
Position 3608: 0.08962095966883132
Position 9538: 0.08172545199978416
Position 6706: 0.08079501069014391
Position 12363: 0.07609879585074734
Position 5422: 0.06364934200718626
Position 2189: 0.060619661400126194
Position 2169: 0.0581399580275862
Position 13700: 0.057936530268575155
Position 6349: 0.05587084043808107
Position 3158: 0.05317724459703363
Position 13113: 0.04779589047118308
Position 8079: 0.04754419953065075
Position 3246: 0.04588680923028092
Position 6500: 0.04462484604444969
Position 10817: 0.040824071897652386
Position 13116: 0.04015935521530096
Position 10790: 0.04007499524405036
Position 2506: 0.037341633947665154
Position 7236: 0.035160257878010845
Position 11795: 0.034320759288276534
Position 9511: 0.03188268420645042
Position 2942: 0.03138999710638815
Position 6934: 0.028851320129264408
Position 10200: 0.028620158291434918
Position 2134: 0.025796230663407
Position 431: 0.024565997696068098
Position 12097: 0.023712080488513938
Position 13320: 0.020965817887473922
Position 13730: 0.02001924856310981
Position 9654: 0.018216465485716336
Position 7038: 0.01647708668722743
Position 11660: 0.016151548921668316
Position 10249: 0.013706579065296286
Position 6761: 0.013441835216150085
Position 10173: 0.012972275938843264
Position 9430: 0.012378263954094774
Position 12622: 0.012040481985993185
Position 10742: 0.011567161266119964
Position 2251: 0.010196582863462507
Position 7200: 0.00997897421092967
Position 520: 0.009943403143548649
Position 13977: 0.009861571394195226
Position 1940: 0.009555273346631568
Position 1381: 0.009454016196663532
Position 2152: 0.009075950948958963
Position 11007: 0.008750406164786707
Position 12817: 0.008503433488980992
Position 13043: 0.007763608294452369
Position 9661: 0.007691800155986149
Position 12203: 0.00750682866974494
Position 2460: 0.007189129677756715
Position 1539: 0.0068899878016443995
Position 10233: 0.006752310754820943
Position 1461: 0.006630554148540903
Position 3143: 0.00651591975889417
Position 2984: 0.00645049375547251
Position 3110: 0.005554534675694267
Position 565: 0.005311279069338455
Position 161: 0.004961733448193999
Position 10494: 0.004863684807328625
Position 7746: 0.004504088821991893
Position 9376: 0.0043855950715239785
Position 12411: 0.004048077480529162
Position 2948: 0.0036301180949528077
Position 8905: 0.0035747427592645554
Position 471: 0.003549022478795714
Position 2900: 0.00354281372839997
Position 7518: 0.00350162334550771
Position 1698: 0.002912908219312782
Position 10014: 0.0025679005480075145
Position 10050: 0.0025508633040748165
Position 3274: 0.00244775118066504
Position 10086: 0.0021345616304877923
Position 9386: 0.0021215745703430213
Position 501: 0.0020834469880980882
Position 10633: 0.0020003233570569812
Position 12060: 0.0019940141894333988
Position 413: 0.0019414290415550328
Position 12626: 0.001914765089495835
