Gene = Slc40a1
index = 982
Annotated 5SS: [  362   866  4427  6698  7274 13347 14691]
Annotated 3SS: [  797  4266  6581  7146 13100 14051 15862]
SMsplice 5SS: [ 362 4427 6698 7274]
SMsplice 3SS: [ 4339  6581  7146 14051]
top_k =  500
Partition function (log Z): -3.8176359922679355

Sorted 5' Splice Sites (High to Low Probability):
Position 7274: 0.995203778813872
Position 362: 0.9447313482416242
Position 4427: 0.9340110432582664
Position 6698: 0.8731020004411697
Position 866: 0.4193835620247062
Position 13347: 0.1561902193187169
Position 9513: 0.15610148316299843
Position 14281: 0.1506405907010117
Position 3707: 0.12439202569978042
Position 14691: 0.11720266969463047
Position 11878: 0.11309076924591961
Position 685: 0.10835818821990882
Position 8363: 0.07168361025031247
Position 6183: 0.028592569039475664
Position 403: 0.02121093824928917
Position 972: 0.01905521872242694
Position 13307: 0.013325274424992092
Position 1185: 0.013194222531923708
Position 6479: 0.012939184871541245
Position 2717: 0.012767121616193306
Position 3022: 0.011998216304837443
Position 9146: 0.01161092963253859
Position 10681: 0.010557021542185149
Position 1149: 0.009966531168590047
Position 1145: 0.008008365059313224
Position 3580: 0.006865354976891369
Position 5795: 0.005636977500694767
Position 9491: 0.003922021283691086
Position 2627: 0.002364390238139782
Position 870: 0.002032522120935541
Position 5046: 0.0019893526412963743
Position 6421: 0.0014417450082333176
Position 6465: 0.0011263446827374617
Position 7048: 0.001098609125983333
Position 7920: 0.0010386956926494385
Position 391: 0.0009414086131086402
Position 7053: 0.0006925031045839959
Position 6825: 0.0006752873465850869
Position 6679: 0.0006132750476643753
Position 7021: 0.0005163100132223162
Position 371: 0.0004144800644187833
Position 11819: 0.00039660029093119633
Position 663: 0.0003490082580453621
Position 6692: 0.00026682846572705673
Position 6613: 0.00026675320701615313
Position 366: 0.00026159935528402605
Position 105: 0.0002527838119291724
Position 4778: 0.00023528073370797598
Position 5876: 0.0001744699936423585
Position 50: 0.0001732556536692743
Position 6611: 0.00016909282303874954
Position 4394: 0.00016822801475024446
Position 7688: 0.00011300337580147607
Position 689: 0.0001047811425751424
Position 456: 8.921995647618063e-05
Position 8785: 6.048572672871323e-05
Position 967: 4.448539151161369e-05
Position 143: 3.362248512809914e-05
Position 160: 3.169013204445214e-05
Position 696: 2.9687777067916407e-05
Position 157: 2.6383527604378265e-05
Position 173: 2.6043142937490685e-05
Position 2303: 2.4599108065335187e-05
Position 114: 2.4400191694237832e-05
Position 617: 2.3629329747266375e-05
Position 2236: 2.201603584763574e-05
Position 934: 2.104303266024801e-05
Position 8908: 1.6975329345897735e-05
Position 2227: 1.6839965430419354e-05
Position 937: 1.3795089394170637e-05
Position 2248: 1.3655926307350139e-05
Position 649: 1.3507351143624551e-05
Position 680: 1.2903674693121467e-05
Position 186: 1.1169162493955848e-05
Position 419: 1.0293711868223204e-05
Position 381: 8.708963121021306e-06
Position 359: 8.429246094370048e-06
Position 36: 7.763393341252356e-06
Position 163: 6.969893375260605e-06
Position 530: 6.619050851113834e-06
Position 314: 6.5239333989021135e-06
Position 516: 6.459615803011637e-06
Position 568: 3.450913453293963e-06
Position 219: 3.418217705859062e-06
Position 433: 3.2004031969751124e-06
Position 204: 2.5323515464507794e-06
Position 608: 2.1244402035557626e-06
Position 103: 1.948187134639387e-06
Position 176: 1.504840881458626e-06
Position 911: 1.3666727512719572e-06
Position 914: 1.0034823504617085e-06
Position 954: 9.92516440780535e-07
Position 246: 9.860324557138568e-07
Position 422: 8.026978988871209e-07
Position 443: 7.418035255547682e-07
Position 231: 4.7007826204006395e-07
Position 590: 4.6803367573223905e-07
Position 316: 3.977816398361108e-07
Position 7702: 2.7492933735698984e-07
Position 207: 2.614388340211719e-07
Position 479: 1.5523325285705047e-07
Position 578: 9.22335558690828e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7146: 0.9988037424977942
Position 6581: 0.8067815731056742
Position 4339: 0.49034999561061116
Position 797: 0.4392239816651065
Position 4266: 0.4088236274689324
Position 14051: 0.37195563312296254
Position 15862: 0.30758846489062724
Position 11693: 0.11714968452337225
Position 9387: 0.09913782941486554
Position 14510: 0.08183108523371459
Position 12971: 0.07894604709749314
Position 13261: 0.07427977675497502
Position 8246: 0.06467602473804841
Position 14523: 0.05984585711108097
Position 14152: 0.05976383686542152
Position 3492: 0.05392451051435845
Position 13100: 0.04579775141481832
Position 573: 0.04129196263180914
Position 9878: 0.039213861801928755
Position 16769: 0.03847076202452618
Position 9304: 0.03352346828774438
Position 6411: 0.03341929015741885
Position 13190: 0.03303564432805822
Position 3557: 0.03138733057102515
Position 6607: 0.02644501954989713
Position 8988: 0.025300884696628122
Position 12528: 0.023726732042892808
Position 608: 0.023302360319460837
Position 1026: 0.02200293879789338
Position 3593: 0.02198039934667814
Position 4291: 0.021442884569295263
Position 11381: 0.021112121314253298
Position 3579: 0.01799684143338186
Position 16042: 0.017870974231071403
Position 6520: 0.017413810688610185
Position 11726: 0.017128652859612677
Position 12917: 0.01606642196706787
Position 2556: 0.014601819746522809
Position 11637: 0.01136541547824607
Position 5935: 0.011265073495410503
Position 14279: 0.011064232383760194
Position 2914: 0.010812434158819238
Position 568: 0.010702470062986138
Position 14669: 0.010236628591617261
Position 9384: 0.010194507098162726
Position 11185: 0.009632642155566246
Position 9160: 0.009526210687713095
Position 10607: 0.009460745736616321
Position 11127: 0.009052697742377611
Position 10284: 0.007798862685373276
Position 8269: 0.007103278553147203
Position 13464: 0.007081494399738649
Position 5705: 0.00674736657901294
Position 7882: 0.00665891107296163
Position 6033: 0.006309635072757522
Position 10886: 0.006129925125689963
Position 9279: 0.005462610182432371
Position 4325: 0.005344365861538738
Position 10494: 0.004674747831653972
Position 9855: 0.004019024194101745
Position 9309: 0.0037698950845217994
Position 1063: 0.0036904855514458042
Position 6256: 0.0035781159132438744
