Gene = A630095N17Rik
index = 79
Annotated 5SS: [ 116 8797]
Annotated 3SS: [ 8659 11516]
SMsplice 5SS: [ 116 8797]
SMsplice 3SS: [ 8659 11516]
top_k =  500
Partition function (log Z): -9.462462258638908

Sorted 5' Splice Sites (High to Low Probability):
Position 116: 0.9913406002442938
Position 8797: 0.3637184540095975
Position 8893: 0.32993480720409213
Position 9172: 0.13107897075325523
Position 6775: 0.12417030477542901
Position 6652: 0.10907180382063345
Position 824: 0.10891484618894402
Position 1662: 0.1012705229656864
Position 6656: 0.04810848128710095
Position 8468: 0.048052632107287996
Position 9437: 0.04079949577651628
Position 6238: 0.0260121730753589
Position 4080: 0.023914364806791044
Position 6924: 0.01806101100346085
Position 1212: 0.014726681329423941
Position 7381: 0.013665935278651876
Position 7552: 0.010864335446337779
Position 11168: 0.010430854406506696
Position 3860: 0.010174833881786284
Position 7345: 0.009987041721732173
Position 7929: 0.00812045802487528
Position 4253: 0.005365801812756242
Position 2386: 0.004605500659388179
Position 6800: 0.003078480850377566
Position 9466: 0.0028949103549886553
Position 8765: 0.002498114366705567
Position 10788: 0.0020070209158007096
Position 8713: 0.0013807779906001396
Position 1451: 0.0011517867242928988
Position 437: 0.0006049391975593736
Position 1326: 0.00045155823488885903
Position 524: 0.00038706499064894087
Position 497: 0.00032601186020818834
Position 74: 0.00020836929077780347
Position 1043: 0.00011908841865649089
Position 998: 0.00010599194121020074
Position 960: 9.335623789354359e-05
Position 479: 8.048471689444014e-05
Position 1313: 4.999448656970102e-05
Position 360: 3.9050196784723804e-05
Position 273: 2.385388432323908e-05
Position 166: 1.9399323245513654e-05
Position 1273: 1.7980315952195187e-05
Position 303: 1.765933351748613e-05
Position 1121: 1.3682238961770575e-05
Position 507: 1.286016366500722e-05
Position 1196: 1.2412619307338738e-05
Position 101: 1.2205340978346907e-05
Position 139: 1.180115970571019e-05
Position 141: 3.456788732302318e-06
Position 175: 2.2988964833259994e-06
Position 3308: 2.1780547655578653e-06
Position 791: 1.6518616441845918e-06
Position 198: 4.90403335429293e-07
Position 130: 3.4741240745078665e-07
Position 195: 3.406928704279443e-07
Position 908: 4.2476611700886513e-08
Position 769: 3.184309360682485e-08
Position 287: 1.7760426476347898e-09
Position 307: 1.4804891011504466e-09
Position 231: 8.14011912013238e-10
Position 368: 6.37707202663505e-10
Position 3: 3.456802195787382e-10
Position 277: 2.9389899837544983e-10
Position 305: 2.1242361728952807e-10
Position 234: 1.6612106859413332e-10
Position 377: 1.1105135006207405e-10
Position 401: 6.990867691465065e-11
Position 456: 1.0010321944306509e-11
Position 371: 5.201469031227581e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8659: 0.6966264027450528
Position 11516: 0.4929051368495556
Position 9055: 0.2767532487984291
Position 6465: 0.24305803618554267
Position 8579: 0.09437258758326536
Position 9336: 0.06787462160884877
Position 10897: 0.06612693599638299
Position 8371: 0.048052632107287996
Position 661: 0.04341265535539476
Position 6531: 0.04073408573429151
Position 6774: 0.029769593916799345
Position 11390: 0.028972703446114134
Position 1580: 0.027404207974310285
Position 613: 0.026563530512090164
Position 1506: 0.026216272860986087
Position 6163: 0.024807665711468342
Position 7252: 0.02434540118906861
Position 7380: 0.02398262383553812
Position 681: 0.018221460353369308
Position 1420: 0.016182340069921555
Position 1090: 0.01471636180679969
Position 10006: 0.01407786535553652
Position 3677: 0.013779542782004363
Position 1382: 0.013763740941006903
Position 10096: 0.013279350006945871
Position 10151: 0.012866022150545385
Position 9097: 0.011670235702471946
Position 1395: 0.011194944298491168
Position 3999: 0.010709619285602892
Position 10695: 0.010315139995526322
Position 6195: 0.009632312496217458
Position 7649: 0.009594904953887916
Position 3568: 0.009261360022174613
Position 699: 0.008478024911578357
Position 9066: 0.007825882447229832
Position 10606: 0.0050337192575098996
Position 6581: 0.004707289973662713
Position 6415: 0.004295982842005792
Position 3784: 0.0041808843076587944
Position 5102: 0.003975751150600055
Position 6723: 0.0037081557369772616
Position 1563: 0.003676633957313154
Position 1062: 0.003301164441310211
Position 5995: 0.0032589285021000967
Position 3635: 0.002785065651100376
Position 2265: 0.0027779235710331004
