Gene = Ift81
index = 562
Annotated 5SS: [   81  3576  4441  5346  7551 11834 12251 14079 19994 21469 23439 41879
 45608 47258 53860 54822 55364 59022]
Annotated 3SS: [ 3410  4336  5164  7460 11767 12139 13993 19829 21372 23291 41728 45478
 47167 53772 54749 55277 58975 63314]
SMsplice 5SS: [  325  3576 11834 12251 14079 19994 21469 23223 23439 37238 41879 45608
 47258 49234 53860 54822 55364 59022 63459]
SMsplice 3SS: [ 3410 11767 12139 13993 19829 21372 23087 23291 37097 41728 45478 47167
 49140 53772 54749 55277 58975 63314 63578]
top_k =  500
Partition function (log Z): -5.082106490891524

Sorted 5' Splice Sites (High to Low Probability):
Position 21469: 0.9999596090314411
Position 3576: 0.9950359621530922
Position 23439: 0.9887762500675084
Position 23223: 0.954795124870956
Position 14079: 0.8661850923962824
Position 11834: 0.8429884185663327
Position 12251: 0.8420344545067822
Position 325: 0.5867770965643266
Position 7551: 0.5404309155729136
Position 28869: 0.48119432735759354
Position 19994: 0.45623066406186563
Position 5302: 0.45603417752769143
Position 81: 0.337450527610377
Position 14395: 0.33073023741463475
Position 9434: 0.3199445244986192
Position 9203: 0.28299919073875474
Position 9247: 0.27294577594756714
Position 6255: 0.24251363020116246
Position 34358: 0.2336493516940947
Position 5346: 0.23050937319449805
Position 4441: 0.1879812325202185
Position 5889: 0.18012289402984646
Position 15949: 0.16886733433957338
Position 11841: 0.1514115773454644
Position 8359: 0.15071982376797075
Position 2517: 0.1435428046464498
Position 1367: 0.12116560993652865
Position 27811: 0.11946309151239644
Position 14083: 0.11223924939443186
Position 34563: 0.09851889112085348
Position 22987: 0.09201126663621896
Position 2789: 0.06895116568711399
Position 24765: 0.054361015894595834
Position 13500: 0.043682025177186105
Position 6810: 0.04248808880611042
Position 462: 0.03817595648301418
Position 25815: 0.03334465092105454
Position 2545: 0.03264194277385342
Position 7875: 0.029764268509866933
Position 14456: 0.029571586340754578
Position 3304: 0.029431512090720466
Position 12401: 0.026566235609480304
Position 3289: 0.02626834219304413
Position 24802: 0.022468605742428413
Position 5100: 0.022082600435947265
Position 25996: 0.020055911762410485
Position 23133: 0.019800635167350377
Position 10772: 0.01775120196554789
Position 1267: 0.014280062931291783
Position 534: 0.014033138710964002
Position 2363: 0.01362984637855501
Position 2622: 0.012944232372130625
Position 9172: 0.011132255656805585
Position 22476: 0.010788585056027793
Position 1958: 0.008661361681991175
Position 321: 0.00856397689314711
Position 2139: 0.0074299479305625134
Position 1478: 0.007350531635159398
Position 49: 0.007270393813068068
Position 57: 0.007054360172606528
Position 2151: 0.006731315155786477
Position 22329: 0.006534995114744889
Position 13257: 0.006475778327278897
Position 1459: 0.00626251224210559
Position 15943: 0.0062183026197634664
Position 19031: 0.006196141660107177
Position 8008: 0.0061452150289401175
Position 335: 0.00593218460451836
Position 12734: 0.005910336158537592
Position 14485: 0.005804918808482402
Position 188: 0.005791030891651999
Position 520: 0.005545033793474514
Position 497: 0.00528320190091826
Position 2465: 0.004997300931336123
Position 155: 0.004833751440059582
Position 22930: 0.004813359745382275
Position 514: 0.004525042538182587
Position 7504: 0.004412740560027546
Position 2670: 0.004245852194957411
Position 23091: 0.004003566779319826
Position 1619: 0.0035373985758936064
Position 4401: 0.0031471479015647823
Position 17912: 0.0030804104995026636
Position 4241: 0.002998021426533093
Position 9459: 0.0028886955926584325
Position 12842: 0.0027640633207608456
Position 2176: 0.0027272242121100456
Position 2313: 0.0027042578649838548
Position 748: 0.002681661106992524
Position 23202: 0.002615287587675723
Position 12286: 0.002459179761050099
Position 9508: 0.0024240612626172165
Position 3052: 0.002347856576888706
Position 234: 0.002266020957616644
Position 278: 0.002185526932863815
Position 313: 0.002176074746351331
Position 11948: 0.002111680112288334
Position 65: 0.0019868216816722978
Position 4633: 0.0019860272409161824
Position 8255: 0.0018283328981317927
Position 5605: 0.0017777888495661717
Position 937: 0.0016894282890054521
Position 1855: 0.0016273181252913582
Position 5295: 0.0015662370628371004
Position 101: 0.001546237122177503
Position 372: 0.0015388677232919803
Position 687: 0.0014399820292742619
Position 2368: 0.0013568767547961302
Position 4109: 0.001191241843578759
Position 1767: 0.0011776380478658304
Position 1730: 0.0011076045221397786
Position 3985: 0.0010793388534764336
Position 5417: 0.0010731680876969866
Position 542: 0.0010490166357272808
Position 23164: 0.0009973045586074392
Position 5921: 0.0008654958305664747
Position 4629: 0.000781251437546081
Position 11890: 0.0006403265238609188
Position 14115: 0.0005292701381524131
Position 23466: 0.00042375012731484126
Position 5826: 0.00041615889744310737
Position 5991: 0.0004068174327634793
Position 5381: 0.0003728654075166629
Position 24137: 0.0003477797783318101
Position 173: 0.00033582384425749455
Position 2133: 0.0002965852429286456
Position 5038: 0.0002923341771194441
Position 839: 0.00027783828423773673
Position 4507: 0.00027011826937453404
Position 5476: 0.00026658256880748805
Position 201: 0.000250406833359223
Position 12405: 0.00019182825749930381
Position 5438: 0.00017863074388832075
Position 23975: 0.0001666409476365772
Position 5451: 0.00016351904379672302
Position 952: 0.00013971396741133536
Position 12846: 0.00013502263085610872
Position 11838: 0.00012720135712086805
Position 14118: 0.0001265130209607228
Position 22207: 0.00010980412756308211
Position 211: 0.00010571970110147848
Position 284: 9.573261856912669e-05
Position 431: 9.269885735733874e-05
Position 10: 7.717048544197826e-05
Position 888: 7.514123174794678e-05
Position 329: 7.305825145697341e-05
Position 3695: 7.305768038155546e-05
Position 23421: 7.25308960730797e-05
Position 1795: 5.962604488684175e-05
Position 12705: 4.838191110465079e-05
Position 13219: 4.471606750557873e-05
Position 24613: 2.9452139858499865e-05
Position 23518: 2.8930174670323597e-05
Position 1518: 2.8135957637380287e-05
Position 12077: 2.6800098693534123e-05
Position 904: 2.249862367259543e-05
Position 12409: 1.98427192347509e-05
Position 22743: 1.5210110560183499e-05
Position 805: 1.4578546335331698e-05
Position 886: 1.161875341563355e-05
Position 567: 1.1568762286861085e-05
Position 447: 8.381544366077423e-06
Position 221: 8.164742497134374e-06
Position 12397: 8.150768684241528e-06
Position 60: 7.095297498196404e-06
Position 12445: 6.376246836042143e-06
Position 12423: 5.315091065641288e-06
Position 36: 4.5586898412064134e-06
Position 12473: 2.4569342469135187e-06
Position 130: 2.427131744619468e-06
Position 739: 1.4094612706799715e-06
Position 872: 3.4946175225590634e-07
Position 696: 2.59756702553655e-07
Position 352: 1.9990852543759876e-07
Position 732: 8.990022644579727e-08
Position 707: 4.771097373569857e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 21372: 0.9999596090314407
Position 11767: 0.9973060040037611
Position 3410: 0.9896581666668037
Position 12139: 0.8639237528786307
Position 23087: 0.8501247120030849
