Gene = A630076J17Rik
index = 78
Annotated 5SS: [ 141 2067]
Annotated 3SS: [1995 2963]
SMsplice 5SS: [ 141 2067 2429]
SMsplice 3SS: [1995 2352 2963]
top_k =  500
Partition function (log Z): -3.7698142925312714

Sorted 5' Splice Sites (High to Low Probability):
Position 141: 0.9801265620623452
Position 2429: 0.8456063483934823
Position 2067: 0.830292285669011
Position 2174: 0.04461969905947521
Position 634: 0.04034172188998413
Position 1433: 0.03077086745870471
Position 742: 0.026380471260405994
Position 1862: 0.015252593236681515
Position 115: 0.014101220647753973
Position 1724: 0.011837178424465395
Position 1910: 0.010287695709261994
Position 890: 0.009880582995227184
Position 2098: 0.0096366007023973
Position 748: 0.008491013467822425
Position 1866: 0.007266060686222928
Position 1145: 0.006189444598718973
Position 312: 0.005751496149834629
Position 1369: 0.005498237185579654
Position 363: 0.004233691651204428
Position 2793: 0.003021578061826089
Position 1567: 0.0024559165565686196
Position 816: 0.001915455277816228
Position 3245: 0.0018313220906320702
Position 1067: 0.0017562623184512554
Position 3364: 0.0015633949310868722
Position 3759: 0.0014945305144683594
Position 1217: 0.0010622317309092826
Position 3772: 0.000837933771258283
Position 2131: 0.0008187577056713179
Position 397: 0.000786844283456452
Position 1392: 0.0006606341425340233
Position 849: 0.0004867724794906127
Position 2910: 0.0003733315109316598
Position 414: 0.00035042363842704386
Position 1618: 0.0003140894576621639
Position 2915: 0.00028957461808675665
Position 1545: 0.0002869901800599386
Position 1899: 0.0002719794908206726
Position 1874: 0.00023528037317861416
Position 2447: 0.0002181917375579454
Position 1403: 0.00019423438769633933
Position 1522: 0.00015931514968036664
Position 1783: 0.0001503169827509876
Position 2810: 0.00013564290815407278
Position 1415: 0.00012735748084972105
Position 1756: 0.00012343725145636206
Position 3872: 0.00012280071974475281
Position 2460: 0.0001111251623366044
Position 2085: 0.00010523887609112767
Position 2060: 8.764117702065982e-05
Position 2148: 6.308629113531281e-05
Position 991: 8.169908034717715e-06
Position 145: 4.0306718603913294e-06
Position 37: 3.2285574944703316e-06
Position 355: 1.8614933542856067e-06
Position 1339: 1.6979694581574523e-06
Position 394: 1.6631177219833807e-06
Position 272: 1.3761092578977927e-06
Position 260: 1.0921184530449398e-06
Position 345: 9.789587140067566e-07
Position 1424: 8.596700963850228e-07
Position 46: 8.149787176456344e-07
Position 700: 7.668153056682931e-07
Position 149: 5.681688993457918e-07
Position 77: 5.491668299741059e-07
Position 686: 5.01079289479932e-07
Position 2557: 4.891890215557847e-07
Position 484: 3.086038034592871e-07
Position 3184: 2.3040645023397421e-07
Position 572: 2.112463701408913e-07
Position 689: 1.8501036070191839e-07
Position 3151: 1.803118101785839e-07
Position 694: 1.8027802167164728e-07
Position 783: 1.6859372360893086e-07
Position 610: 1.1025466471353374e-07
Position 496: 8.350355763652216e-08
Position 177: 7.92815351620971e-08
Position 3120: 7.208741968766077e-08
Position 750: 6.640420484153933e-08
Position 316: 5.775133826708762e-08
Position 15: 4.816875295229267e-08
Position 498: 8.352468235540554e-09
Position 263: 2.0529747093927033e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2352: 0.8435243029996682
Position 1995: 0.7972587346032819
Position 2963: 0.4595377589156353
Position 3355: 0.1342564436309053
Position 2866: 0.11620206791656179
Position 624: 0.06743182821081785
Position 1950: 0.04840732320386964
Position 2321: 0.04840710423656251
Position 3971: 0.033804350426599565
Position 3358: 0.025447458228605342
Position 1752: 0.022762429046360663
Position 1927: 0.022569769699873315
Position 3052: 0.021071192682397193
Position 1311: 0.01765115084400966
Position 1339: 0.01661201048695086
Position 2358: 0.01422628817826538
Position 1969: 0.012279070207042246
Position 4049: 0.0120449318272898
Position 2884: 0.011761321663670086
Position 549: 0.011672849772662471
Position 3834: 0.011579274676748273
Position 1665: 0.011522553372298187
Position 2289: 0.010960074054012354
Position 3695: 0.009449097265543273
Position 3244: 0.009298269999290641
Position 1463: 0.008939757568316192
Position 2914: 0.008163416898925519
Position 246: 0.008071104304536739
Position 1509: 0.0062255633609952345
Position 2679: 0.005960436291069578
Position 3450: 0.005770528546745408
Position 3670: 0.005591179823934562
Position 3791: 0.00495844270007485
Position 3743: 0.004584205478141822
Position 1720: 0.003953640804211626
Position 3272: 0.003766588829608078
Position 1640: 0.003501811832129073
Position 889: 0.0030184007612103258
Position 2776: 0.0026922769963965815
Position 2384: 0.002640387194422454
Position 694: 0.0026398090216928276
Position 2066: 0.0025610915462885224
Position 2480: 0.0023702208854332906
Position 2993: 0.0021404598642821354
Position 2612: 0.002093701180755416
Position 1030: 0.00208985928401996
Position 1774: 0.0020353360863775488
Position 1016: 0.0020143444899132943
Position 2572: 0.0019750046004172253
Position 2966: 0.0019672157620923337
Position 3473: 0.0019011135492893088
Position 2662: 0.0018509343910048475
Position 3225: 0.001830295644661334
Position 2803: 0.001742148906613182
Position 1216: 0.0016862100833132112
Position 1794: 0.001647611462924488
Position 1107: 0.001586665994627743
Position 3100: 0.0015636248207459439
Position 3318: 0.001322897210766597
Position 3110: 0.0012239737762269225
Position 783: 0.0012226486352462818
Position 2694: 0.001128339467258196
Position 1699: 0.001070518509621412
Position 525: 0.0010450982073415425
Position 2513: 0.000997103539691606
Position 1239: 0.0009153080246570142
Position 3017: 0.0009042010264651412
Position 767: 0.0008660830108562413
Position 3577: 0.0008528162097805585
Position 2868: 0.000726148050976982
Position 1273: 0.0006798562380642843
Position 2002: 0.000637599781190639
Position 281: 0.0006260964884248162
Position 553: 0.000571290261226403
Position 2983: 0.0005405731634199624
Position 1777: 0.0005296325209212211
Position 2428: 0.000452231730462775
Position 3999: 0.00044974482110487666
Position 3504: 0.00044350572021830174
Position 3563: 0.000429907778413162
Position 2085: 0.0004260463068968665
Position 2543: 0.0004218774112361295
Position 4067: 0.00040002783174946857
Position 3626: 0.000361480175208543
Position 870: 0.0003603674836749627
Position 214: 0.00033073550726492513
Position 3631: 0.00031002093334072024
Position 3702: 0.00030847488919842305
Position 2524: 0.00029330658228307886
Position 2729: 0.00027675778171285475
Position 3021: 0.0002701194036268906
Position 1418: 0.0002508815900183118
Position 183: 0.00024687154353378706
Position 3922: 0.00024553507628562784
Position 2173: 0.0002345459254458551
Position 2923: 0.00023363006526856873
Position 1894: 0.00023301758114710507
Position 2731: 0.0001987644107248638
Position 1067: 0.00019415144051068825
Position 468: 0.00017386194532692178
Position 3120: 0.00017343784885566984
Position 2888: 0.0001652669499656602
Position 2941: 0.00015480822910130361
Position 3550: 0.00014479978711642264
Position 3855: 0.00014249970702819343
Position 3517: 0.0001352248898542865
Position 1468: 0.0001308386229338323
Position 250: 0.0001281440729050227
Position 1045: 0.0001235795275756049
Position 2920: 0.00012082587344847422
Position 2223: 0.0001192826218733367
Position 532: 0.00011580362146406499
Position 2295: 0.00010483313450362939
Position 2253: 8.388437608687277e-05
Position 2528: 7.771511140496858e-05
Position 2756: 7.648996681892519e-05
Position 633: 7.517990651732454e-05
Position 2050: 6.547946706234875e-05
Position 946: 5.082083572720494e-05
Position 453: 3.7754333372770495e-05
Position 459: 3.369703318231943e-05
Position 3598: 1.1379685893948643e-05
Position 2139: 8.20774292072016e-06
Position 912: 7.3858644744660125e-06
Position 955: 6.240437764082275e-06
Position 351: 5.608447330690995e-06
Position 191: 4.9750622716180775e-06
Position 1155: 3.63921514420486e-06
Position 484: 3.5182552102890023e-06
Position 964: 2.6328029409997073e-06
Position 295: 2.433680004714214e-06
Position 1144: 2.1948326369097866e-06
Position 738: 1.443347858232861e-06
Position 1117: 9.443315208732458e-07
Position 301: 8.523206610812478e-07
Position 1033: 7.463592598315749e-07
Position 447: 7.327732951126173e-07
Position 803: 6.8015612581437e-07
Position 1275: 6.555422036693497e-07
Position 813: 5.271368008196071e-07
Position 557: 4.7208185849347747e-07
Position 451: 4.375671192548847e-07
Position 203: 3.8987617256037855e-07
Position 289: 3.1519404249724577e-07
Position 455: 2.6639356862987045e-07
Position 1359: 2.5559241059410264e-07
Position 560: 2.413078826783102e-07
Position 297: 2.120870189206606e-07
Position 721: 1.8726735515875938e-07
Position 430: 1.816002302859079e-07
Position 254: 1.7579485901334303e-07
Position 304: 1.593826019496666e-07
Position 322: 1.4252737480288527e-07
Position 291: 5.762325038232145e-08
Position 316: 5.200342464226963e-08
Position 260: 3.591047372597639e-08
Position 742: 3.413659896338974e-08
Position 917: 3.037017549346868e-08
Position 825: 2.4011304238353e-08
Position 727: 2.2492859100060534e-08
Position 345: 1.989306543169182e-08
Position 436: 1.8113180030063965e-08
Position 578: 1.7476441038946e-08
Position 581: 1.605495614000453e-08
Position 566: 1.3550997512866589e-08
Position 263: 1.2926705999088116e-08
Position 361: 1.2022634652572158e-08
Position 639: 1.0311727355406165e-08
Position 432: 9.579158809826372e-09
Position 412: 7.71526586899679e-09
Position 713: 3.1555060503745337e-09
Position 408: 3.0938525548506045e-09
Position 81: 2.511539684915821e-09
Position 587: 1.8560917818923744e-09
Position 193: 1.5822554343924297e-09
Position 124: 1.1017773928858318e-09
Position 374: 7.326500221134234e-10
Position 394: 5.703891998179733e-10
Position 390: 2.0290819376196614e-10
Position 140: 3.2675441245657716e-11
