Gene = Sprn
index = 1018
Annotated 5SS: [329]
Annotated 3SS: [1204]
SMsplice 5SS: [329]
SMsplice 3SS: [1204]
top_k =  500
Partition function (log Z): -8.568634165713927

Sorted 5' Splice Sites (High to Low Probability):
Position 329: 0.9880648764290462
Position 1367: 0.20005057130212042
Position 1591: 0.08739728641358684
Position 1086: 0.07812348316341769
Position 2022: 0.07216148539721315
Position 1331: 0.047653842032329495
Position 1361: 0.033585799354377444
Position 3819: 0.02989449953432116
Position 1341: 0.027008917007342263
Position 3125: 0.010834917194138776
Position 3754: 0.006533981331739338
Position 144: 0.004865224939909846
Position 732: 0.004703677744331857
Position 3678: 0.004692757268191846
Position 3145: 0.004082502874331518
Position 2266: 0.003889013832742081
Position 1440: 0.003859858729917669
Position 1100: 0.003637101287045121
Position 3533: 0.0033106361431002153
Position 523: 0.0032335516097011826
Position 2141: 0.0031340074440278395
Position 232: 0.002571618505281553
Position 3111: 0.0020946417023821537
Position 3880: 0.0014469526770150044
Position 342: 0.0013917598002900697
Position 286: 0.0011942610702890266
Position 70: 0.0009460469144710977
Position 125: 0.0008643327190585926
Position 333: 0.0007268120066757088
Position 1090: 0.0005884689653946635
Position 536: 0.0005177020007181867
Position 119: 0.0004118343155213603
Position 457: 0.00024024167962627107
Position 3251: 0.00021717480569649264
Position 161: 0.00013360378050576697
Position 322: 0.0001197567742840982
Position 75: 0.00011595087678252435
Position 1215: 6.584054808026317e-05
Position 499: 5.7600974982981514e-05
Position 77: 5.620009844753002e-05
Position 465: 5.617840620007064e-05
Position 1608: 3.972623918608313e-05
Position 255: 3.828613959955103e-05
Position 2263: 3.676842475037868e-05
Position 1092: 3.58419423958764e-05
Position 2127: 3.4394582689872084e-05
Position 708: 3.144791821923147e-05
Position 982: 2.8961185120820328e-05
Position 849: 2.798566552714762e-05
Position 955: 2.403178175693544e-05
Position 554: 2.1784719069107226e-05
Position 82: 2.0404232610737143e-05
Position 355: 1.552117146061019e-05
Position 32: 1.3631694469356047e-05
Position 426: 1.3186031687815385e-05
Position 1320: 1.0360393992968217e-05
Position 569: 9.442945875395243e-06
Position 917: 9.071029359934226e-06
Position 697: 8.195717478474892e-06
Position 901: 7.772858009485949e-06
Position 229: 5.897611408613429e-06
Position 1031: 5.349758056315079e-06
Position 799: 3.365972384054821e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1204: 0.4698374427795172
Position 1933: 0.20154698659151182
Position 3636: 0.1924522825349048
Position 2971: 0.17044981754815847
Position 3962: 0.11022626535912534
Position 834: 0.05016396858592585
Position 1860: 0.03841487460564121
Position 2829: 0.029085520047428086
Position 3059: 0.028897284354831486
Position 1281: 0.028790988628499593
Position 3023: 0.025909908192095602
Position 1415: 0.024196225066346944
Position 963: 0.021636798344350235
Position 1884: 0.016367945917981064
Position 624: 0.015808310360087258
Position 3728: 0.014370804397465502
Position 1479: 0.014330842925551332
Position 3872: 0.014139216897555252
Position 1172: 0.012845873866932887
Position 1476: 0.010281007256334247
Position 2182: 0.010267770937113086
Position 1487: 0.009253118959652314
Position 433: 0.008438700954085478
Position 3369: 0.007881715251830498
Position 1040: 0.00785067480606275
Position 206: 0.00700991354058474
Position 966: 0.006094011492401667
Position 3372: 0.0059111483452745145
Position 920: 0.005621871097600992
Position 1744: 0.005220145661984869
Position 1779: 0.004861439782572297
Position 790: 0.004704160722527181
Position 4024: 0.004380331634940825
Position 2164: 0.004065577517214353
Position 901: 0.0039024694398564295
Position 3318: 0.003511955346437139
Position 4143: 0.003508574254712658
Position 3667: 0.0033717886228100363
Position 3640: 0.003300014178991257
Position 569: 0.0031866050976775344
Position 470: 0.0029018810466719365
Position 3422: 0.0022042847167684947
Position 2220: 0.001997672587047253
Position 1218: 0.001985396647097965
Position 3464: 0.001870946891459261
Position 3229: 0.001389542313861326
Position 585: 0.0013002462162019681
Position 2159: 0.0012368285256636443
Position 2049: 0.0009157594192278284
Position 1024: 0.0009088731612688923
Position 1502: 0.0009037699335894579
Position 1906: 0.0008368940088892534
Position 852: 0.0008291147500845474
Position 3677: 0.0007945926125538996
Position 3944: 0.000791936310155165
Position 3750: 0.0007780722590793926
Position 2284: 0.0007303599211107686
Position 404: 0.0006632872788135387
Position 1838: 0.0006163867080586095
Position 666: 0.0006112387422155856
Position 1980: 0.0005983076155571122
Position 1947: 0.0005863252260543406
Position 1099: 0.000553775434063297
Position 1003: 0.0005413910414314752
Position 759: 0.000539754340180145
Position 2978: 0.0005279466046536989
Position 418: 0.0005124070830881386
Position 1563: 0.00048207356633000976
Position 633: 0.00046055063442408423
Position 1175: 0.00043933319578881054
Position 2940: 0.00041526523008835375
Position 1294: 0.00040939661208827825
Position 2808: 0.00037910819050268493
Position 2607: 0.0003315404142591914
Position 534: 0.00022076998566357599
Position 1914: 0.0002165969162600773
Position 1646: 0.00016599752204212289
Position 1717: 0.00015559489745962027
Position 1784: 0.00014485092822718318
Position 437: 0.00013669407734203992
Position 1436: 0.000129261214399437
Position 673: 9.230285099358518e-05
Position 1215: 9.184820396147387e-05
Position 982: 8.811879268311268e-05
Position 996: 4.664209145957577e-05
Position 1496: 4.5901919231519435e-05
Position 841: 3.6951800603698516e-05
Position 1589: 2.4289123786853635e-05
Position 247: 2.3660669717178464e-05
Position 740: 2.2222674393650667e-05
Position 1424: 2.1209491324001794e-05
Position 1077: 1.9694790457185863e-05
Position 792: 1.9508551923731287e-05
Position 1421: 1.6372331126118832e-05
Position 253: 1.610922484715281e-05
Position 804: 1.541757813462474e-05
Position 394: 1.4018637701237733e-05
Position 1340: 1.3626680550377342e-05
Position 317: 1.2236502425674267e-05
Position 212: 1.0557078725172305e-05
Position 855: 7.811316535937134e-06
Position 639: 7.6095327520892366e-06
Position 1181: 4.2438812419970986e-06
Position 176: 3.974148924779456e-06
Position 144: 3.547977886570368e-06
Position 219: 2.531203248994958e-06
Position 441: 1.7619177837557089e-06
Position 653: 1.7325337799180028e-06
Position 229: 1.6206034107964247e-06
Position 137: 1.0354484668412817e-06
Position 1105: 4.788441758398359e-07
Position 1359: 3.9663325416469044e-07
Position 397: 1.714293270052288e-07
Position 377: 1.2844440696278585e-07
Position 497: 9.094143296362e-08
Position 504: 7.223839084109297e-08
Position 510: 4.938391851521327e-08
Position 371: 2.6742109012242204e-08
Position 384: 2.1003117843192113e-08
Position 236: 1.861183054963015e-08
Position 386: 5.1827360074333546e-09
Position 1307: 2.2037582839033615e-09
Position 336: 1.0217234074685597e-09
Position 367: 7.468023023063702e-10
Position 329: 2.6749422788803666e-13
Position 114: 6.491257522006846e-14
Position 333: 4.7524258292181854e-14
Position 111: 3.9343802142670344e-15
