Gene = Ankzf1
index = 125
Annotated 5SS: [ 518 2125 2784 3097 3553 3789 4222 4510 5965 6217 6485 6706]
Annotated 3SS: [2017 2680 2902 3439 3640 3992 4353 5483 6104 6316 6619 6903]
SMsplice 5SS: [ 262  463 2125 2784 3553 3789 6217 6485 6706]
SMsplice 3SS: [ 367 2017 2680 3439 3640 6104 6316 6619 6903]
top_k =  500
Partition function (log Z): 10.554051492638136

Sorted 5' Splice Sites (High to Low Probability):
Position 6217: 0.9948849025148186
Position 6485: 0.982222590850648
Position 3789: 0.9435203156042177
Position 2125: 0.8788654711625988
Position 262: 0.7723928988566174
Position 3553: 0.7518680072765258
Position 2784: 0.6905012055250982
Position 463: 0.5409784712659028
Position 4222: 0.40161964457937954
Position 518: 0.33063990097984913
Position 6706: 0.3251070954956375
Position 5965: 0.274673585981278
Position 4510: 0.2571505181391417
Position 3573: 0.20590493735992776
Position 6762: 0.2030057650293847
Position 5010: 0.11318454432008017
Position 2145: 0.0867104310019551
Position 1930: 0.06790823324062611
Position 5742: 0.03251717931020302
Position 170: 0.03045904463627962
Position 1078: 0.01885411726052917
Position 5024: 0.018624963603099752
Position 4611: 0.017993067335241333
Position 4455: 0.015251680697215164
Position 3727: 0.014835182793583828
Position 6732: 0.011386975827545916
Position 5994: 0.010384583858507417
Position 3031: 0.010039528313703784
Position 6457: 0.009729261219266124
Position 4932: 0.0093619366250702
Position 137: 0.008568457100864365
Position 2864: 0.007894546906628604
Position 5946: 0.00739706234154877
Position 5573: 0.007370779449557236
Position 2181: 0.005482022594703504
Position 4262: 0.004322667711919494
Position 156: 0.004274882527323885
Position 3316: 0.003814478165104731
Position 3101: 0.003785917132262977
Position 133: 0.003637348942141093
Position 4215: 0.003335163591606927
Position 3248: 0.0031150600883709896
Position 3537: 0.002918405145634133
Position 598: 0.0028808763079099537
Position 4410: 0.002852549035224065
Position 5696: 0.00280683530400241
Position 1107: 0.0026583774187436482
Position 2153: 0.0025626423134007753
Position 3074: 0.0024611299690043393
Position 3162: 0.0020268910977560826
Position 3187: 0.002008379875872366
Position 2267: 0.001977698005189491
Position 2857: 0.0019188696185551068
Position 58: 0.0017049178396842885
Position 1899: 0.0014828381743311812
Position 118: 0.001388039033131895
Position 143: 0.001371722957825895
Position 716: 0.0012194936832334794
Position 230: 0.001182865692900405
Position 113: 0.001134490341910278
Position 1954: 0.0011291293251861644
Position 5616: 0.0011000737239280963
Position 4082: 0.0008547858051076389
Position 503: 0.0008340527778535454
Position 1096: 0.0007093503118700266
Position 3812: 0.0007029117944234092
Position 6471: 0.0007004854912416065
Position 4585: 0.0006585635036681365
Position 1949: 0.0006398282845603723
Position 1851: 0.0005525633074259515
Position 409: 0.000550605016123889
Position 198: 0.0005341505033405453
Position 146: 0.00045160001557370137
Position 12: 0.0004373699739950987
Position 131: 0.000402817672023604
Position 4658: 0.0003923858265172796
Position 2167: 0.00039193246482491836
Position 1468: 0.00035501726538297363
Position 1673: 0.0003412061911597633
Position 319: 0.00033481334543462404
Position 638: 0.0003305028687652041
Position 386: 0.00032861190738795327
Position 526: 0.00030914621903196563
Position 1480: 0.00030203559992696735
Position 372: 0.0002942710971160342
Position 1835: 0.0002915789498748986
Position 61: 0.00026641457802971326
Position 927: 0.00022926583948815332
Position 3489: 0.00022261066710536464
Position 634: 0.0002091787615370308
Position 1494: 0.00019602903800073035
Position 897: 0.00019008051718940257
Position 6869: 0.000187958973028129
Position 2509: 0.00018671346289671732
Position 70: 0.00014943708428899325
Position 2187: 0.0001346727576819911
Position 7002: 0.00012615856238404002
Position 4053: 0.00011719437448630296
Position 5285: 0.00011408730111026024
Position 4025: 0.00011224756946713919
Position 512: 0.00010864303984427146
Position 252: 0.0001066518349699707
Position 6692: 0.00010190964197787004
Position 1231: 0.00010018008029292196
Position 562: 9.813861485691185e-05
Position 1000: 9.605476348555673e-05
Position 1072: 9.288062366242354e-05
Position 1693: 8.736705133015137e-05
Position 6699: 8.602734521828577e-05
Position 1604: 8.554109341626442e-05
Position 26: 8.245045462086733e-05
Position 1793: 7.985057620348242e-05
Position 1065: 7.699028307704654e-05
Position 4462: 7.588360425071189e-05
Position 286: 7.392562069552848e-05
Position 192: 7.384509580732962e-05
Position 4217: 7.21106454751055e-05
Position 1187: 6.360167728894401e-05
Position 1505: 6.0365150197643265e-05
Position 4374: 6.0334433543794136e-05
Position 151: 5.493112401526031e-05
Position 68: 5.2026860188657716e-05
Position 959: 4.756725525721998e-05
Position 32: 4.0796366583413995e-05
Position 34: 3.6061256369180834e-05
Position 48: 3.2515457593121214e-05
Position 29: 9.519144487887814e-06
Position 6497: 7.753554393741047e-06
Position 567: 1.179326673228228e-06
Position 417: 7.3043259478001e-07
Position 329: 4.0001630429782466e-07
Position 339: 3.9350057468162265e-07
Position 779: 3.688198540498437e-07
Position 342: 2.957463942665087e-07
Position 355: 2.4933802719825597e-07
Position 806: 1.9607603917968022e-07
Position 675: 3.630475499370306e-08
Position 572: 3.6254095568862664e-08
Position 537: 3.415304975443251e-08
Position 6750: 2.48530933787446e-08
Position 420: 2.4839929938130858e-08
Position 6837: 1.9795695663234844e-08
Position 6602: 1.4035069445284772e-08
Position 6798: 1.3504861547500726e-08
Position 6788: 4.913070616369805e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2017: 0.9404075923962467
Position 6104: 0.9271372126726255
Position 3640: 0.9236252697737032
Position 6316: 0.9198118258085484
Position 3439: 0.6927852869274407
Position 367: 0.6863121227469781
Position 6619: 0.684900889844772
Position 2680: 0.6024400335399558
Position 6903: 0.5527824963991371
Position 4353: 0.29390833399082583
Position 5897: 0.2543435037752292
Position 4162: 0.2436516057709355
Position 7037: 0.2070531190633484
Position 3408: 0.19346502106057253
Position 4909: 0.1386663991654096
Position 6287: 0.06608527290222788
Position 3920: 0.05685006783366465
Position 1824: 0.05537069402144616
Position 5483: 0.04937757368948543
Position 6136: 0.04585858351136757
Position 3449: 0.04429317110174736
Position 2759: 0.04294657572319329
Position 7104: 0.03870448605164361
Position 4098: 0.036656652721625514
Position 3992: 0.033151480100048696
Position 2628: 0.02881309573366082
Position 3481: 0.028683943111052525
Position 3643: 0.022467007161541395
Position 4104: 0.02213880065155029
Position 1929: 0.02093566008121123
Position 6835: 0.01977765053557072
Position 5595: 0.017838604557880382
Position 896: 0.01656254980043606
Position 242: 0.015811815996657576
Position 2902: 0.015569798278883315
Position 2609: 0.014449446016737293
Position 6935: 0.011882654521390907
Position 2071: 0.011395085962438427
Position 5993: 0.00986666814309444
Position 6355: 0.009102185080304925
Position 1758: 0.007948193856422528
Position 3952: 0.007894542909869417
Position 6139: 0.007325802654291746
Position 2682: 0.006974301907688745
Position 5656: 0.006907301447740773
Position 3145: 0.006782957865067935
Position 5598: 0.0062559441253032
Position 6793: 0.004668953406872909
Position 6113: 0.003732348319215955
Position 4214: 0.003704994999076527
Position 1875: 0.003648510955505543
Position 6750: 0.0033859542936321113
Position 3955: 0.0033838319498291714
Position 3645: 0.003141891090654225
Position 2915: 0.0025892476843590007
Position 3617: 0.0025502145946028547
Position 2020: 0.002538851212398045
Position 5455: 0.0025278537175167986
Position 221: 0.002104217317739448
Position 1009: 0.002018604424170799
Position 3454: 0.00199717814273645
Position 4931: 0.0019878195461618103
Position 3458: 0.001959262799366541
Position 861: 0.0019321178793958317
Position 6655: 0.0018926056458290243
Position 6323: 0.0017867125378293234
Position 1600: 0.001778723860338234
Position 6992: 0.0016141842389325132
Position 1772: 0.001522864766738616
Position 778: 0.0014947421200938208
Position 517: 0.0014422651354780382
Position 6621: 0.0014343353530985156
Position 6852: 0.0014286470183858594
Position 7119: 0.0013485469175923486
Position 2734: 0.0012363641251614363
Position 3648: 0.001235102306943749
Position 2684: 0.0012228629741006657
Position 3692: 0.0011912081580546666
Position 4120: 0.0011127423230403476
Position 379: 0.0011103218000859886
Position 1353: 0.000998988146924579
Position 2923: 0.0009529006618562893
Position 6338: 0.000922795818362839
Position 2740: 0.0008557830307621627
Position 436: 0.0007713480743857743
Position 2883: 0.0007656608004801273
Position 1957: 0.0007508428602524397
Position 614: 0.0007345279161650385
Position 3085: 0.0007230680089007611
Position 2575: 0.0006247399253054
Position 4031: 0.0006002013056092757
Position 6542: 0.0005704784349251484
Position 1845: 0.0005576178528759989
Position 6692: 0.0005441855573731111
Position 1603: 0.0005418912118972188
Position 3716: 0.0005375975506089894
Position 3958: 0.0005351726874155444
Position 6796: 0.0005146286381204504
Position 3939: 0.0005106243433101135
Position 3191: 0.0004981254792362927
Position 6376: 0.00048155624767443663
Position 4827: 0.00048005114909768824
Position 2566: 0.0004571492382270858
Position 835: 0.0004297701297544517
Position 3551: 0.0003781516919054381
Position 319: 0.0003230439610094866
Position 1727: 0.00030731173178508733
Position 3609: 0.00030087086428402603
Position 6379: 0.00029036044020734836
Position 6406: 0.0002552749374691195
Position 4038: 0.00022408138575747956
Position 2695: 0.00020605045250118593
Position 3839: 0.00020106635626731907
Position 7063: 0.00019060652567920837
Position 3051: 0.00017913982325543708
Position 4281: 0.0001733550470635755
Position 6635: 0.00017285594836924736
Position 3730: 0.00017097102037824658
Position 6548: 0.000163816567195059
Position 2209: 0.00016046159334004532
Position 6623: 0.00015971447445395806
Position 2634: 0.0001502827556326064
Position 6563: 0.00014455035129800516
Position 7076: 0.00013038325886618007
Position 560: 0.00012807072385819787
Position 3624: 0.0001247707206721922
Position 6346: 0.000114477668201084
Position 5166: 0.00011408730111026013
Position 6363: 0.00010860925653394165
Position 337: 0.00010118896044277264
Position 2089: 0.00010075713230693727
Position 7065: 9.430943391171065e-05
Position 3707: 9.230176293872443e-05
Position 322: 8.885035392280302e-05
Position 4053: 8.600505582156052e-05
Position 6471: 8.441928046153923e-05
Position 2381: 8.06280967381611e-05
Position 2109: 7.355803584965811e-05
Position 1016: 7.019622076825169e-05
Position 1577: 6.746735612615639e-05
Position 339: 5.9249624478176846e-05
Position 668: 5.60059227096328e-05
Position 2395: 4.559525222878106e-05
Position 1175: 4.462846752460598e-05
Position 4184: 4.162845650863307e-05
Position 3306: 3.874771673092011e-05
Position 4679: 3.717468758110642e-05
Position 2022: 3.296039101495149e-05
Position 3230: 3.224871506282564e-05
Position 2223: 3.094392546968303e-05
Position 2100: 2.552517605782451e-05
Position 2447: 2.206817699562676e-05
Position 4359: 1.7025984234793168e-05
Position 3750: 1.6539967718092422e-05
Position 4410: 1.3802378428565214e-05
Position 4394: 1.2780601361695019e-05
Position 2770: 1.232405964695331e-05
Position 6669: 9.412528344076096e-06
Position 1898: 9.08714815223534e-06
Position 6662: 6.976300991884622e-06
Position 146: 6.9708721338636755e-06
Position 159: 6.710190318522889e-06
Position 391: 6.688057392154995e-06
Position 6409: 5.517105996717996e-06
Position 143: 5.481504372613951e-06
Position 386: 3.4351048834932874e-06
Position 93: 2.3136318969897146e-06
Position 258: 1.059063636587554e-06
Position 2549: 6.760237306097112e-07
Position 397: 5.843966295419575e-07
Position 942: 4.3821577177405283e-07
Position 458: 4.2148891204384006e-07
Position 687: 2.399758466382424e-07
Position 588: 2.3641982452547088e-07
Position 267: 1.7490306398613376e-07
Position 6699: 1.4918692531066034e-07
Position 472: 9.206587426068095e-08
Position 118: 9.165657212363144e-08
Position 6716: 6.738213077501545e-08
Position 549: 1.6548641484148554e-08
Position 111: 1.3384111506991941e-08
Position 107: 6.8468919930616755e-09
Position 125: 3.557916782287503e-09
Position 98: 3.5449665092361256e-09
Position 483: 8.563027552880685e-10
Position 274: 6.301026527994703e-10
