Gene = Tbcb
index = 1060
Annotated 5SS: [ 693 1147 4669 5429 7800]
Annotated 3SS: [1002 4571 5236 7726 7924]
SMsplice 5SS: [ 693 1147 4472 4837 5380 7800]
SMsplice 3SS: [1002 4364 4571 5236 7665 7924]
top_k =  500
Partition function (log Z): -3.5436014070221997

Sorted 5' Splice Sites (High to Low Probability):
Position 1147: 0.8474822191876316
Position 4472: 0.6322161095508856
Position 5380: 0.4956287613027862
Position 4837: 0.49140349997070093
Position 693: 0.4897597203785143
Position 915: 0.40918538043486274
Position 5429: 0.37842216293903375
Position 7800: 0.3333882784720873
Position 4669: 0.23964140836640788
Position 585: 0.21522734380984848
Position 4696: 0.19061887942928807
Position 6841: 0.11505761000051024
Position 4331: 0.10833753593517319
Position 3219: 0.045294032169862615
Position 4299: 0.0442404296692408
Position 5421: 0.031782031287868946
Position 3556: 0.02760225235534708
Position 4700: 0.026976648671872668
Position 4504: 0.016286064864931882
Position 1364: 0.011213003445266443
Position 3094: 0.008899623387001641
Position 5330: 0.008794290796743326
Position 712: 0.008621221654918982
Position 4509: 0.008011174863165278
Position 1481: 0.006821450858913165
Position 4463: 0.006818524179508631
Position 409: 0.00645526331553212
Position 5425: 0.006428418277634327
Position 2498: 0.00629336437727348
Position 468: 0.005731956087421581
Position 4984: 0.0056787255777978225
Position 4487: 0.005624085673482624
Position 451: 0.005029239946011317
Position 5107: 0.004923448228343018
Position 667: 0.004186664656285888
Position 1086: 0.003783746586808035
Position 531: 0.003338660032858361
Position 7827: 0.003324619535484555
Position 4086: 0.003257775654100234
Position 4316: 0.002784034328501069
Position 4704: 0.0026845810077208024
Position 6003: 0.0026525050378591675
Position 4604: 0.0025224093051284405
Position 4994: 0.002423149936668396
Position 4476: 0.002367184885470644
Position 391: 0.002309813523548383
Position 223: 0.0023034942545973607
Position 841: 0.0019384572228770757
Position 609: 0.0017820297179177332
Position 446: 0.0016159100938953144
Position 4614: 0.0014050823246287171
Position 3480: 0.0012002253762448646
Position 4990: 0.0010818617402004716
Position 4780: 0.001041307620343851
Position 4623: 0.0008263671197754126
Position 384: 0.0007570112281132827
Position 4496: 0.0007386187910786106
Position 4877: 0.0007320543487136297
Position 5732: 0.0007073399121233483
Position 646: 0.0006692872908136795
Position 4429: 0.000649247014527698
Position 6292: 0.0006306264801798794
Position 4052: 0.0005998623303588414
Position 5735: 0.0005646051442261111
Position 5954: 0.0005621419903223637
Position 533: 0.0005333917215354471
Position 893: 0.0004994352714740467
Position 6815: 0.00048559931512757055
Position 37: 0.0004725325196664408
Position 686: 0.00044662853976188663
Position 4886: 0.00044034874550162334
Position 7097: 0.0003769785971482011
Position 1844: 0.000375317090435056
Position 4785: 0.0003686548848060188
Position 701: 0.000301481252039694
Position 1123: 0.0002730211554936449
Position 3103: 0.0002724358622295346
Position 6413: 0.00025702686164158874
Position 1074: 0.00025539915972557707
Position 4713: 0.00025326179593370763
Position 1276: 0.00024245211816356296
Position 4224: 0.00018412269524968868
Position 1666: 0.00015626543569950926
Position 3132: 0.00015601034489676432
Position 1021: 0.00012103174208421298
Position 1136: 0.00011490064192655464
Position 908: 0.00011094828102144348
Position 4616: 0.00010818673321423463
Position 6370: 0.00010576989399513733
Position 664: 0.00010387228819378226
Position 695: 9.922559651419034e-05
Position 741: 9.583134785371623e-05
Position 5611: 9.560843764866696e-05
Position 3678: 9.546748780999613e-05
Position 265: 8.681130230330096e-05
Position 615: 8.540397127294896e-05
Position 5375: 8.448505706756658e-05
Position 202: 8.128495787576131e-05
Position 2443: 7.762262059696617e-05
Position 5627: 7.598041180614962e-05
Position 2916: 7.330812685186016e-05
Position 780: 5.669260515265061e-05
Position 413: 4.362447415425871e-05
Position 359: 4.012004507562432e-05
Position 919: 3.061232914320556e-05
Position 159: 2.6750883452003298e-05
Position 832: 1.7781410778057116e-05
Position 934: 1.7691981537133252e-05
Position 938: 1.1625441664172718e-05
