Gene = Spata46
index = 1009
Annotated 5SS: [182]
Annotated 3SS: [2733]
SMsplice 5SS: [182]
SMsplice 3SS: [2733]
top_k =  500
Partition function (log Z): -5.343789793902757

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.9066539461023879
Position 1666: 0.6946377989584194
Position 781: 0.4553328143840563
Position 2165: 0.2132103476510403
Position 791: 0.09686510103585147
Position 520: 0.041870106340814624
Position 2631: 0.030158555378727078
Position 2549: 0.020001363119102947
Position 1887: 0.017182590220571763
Position 964: 0.010519146614505091
Position 2865: 0.009699478572051069
Position 116: 0.009134380832474106
Position 2485: 0.007223551713633078
Position 200: 0.006935004906364487
Position 1708: 0.005359600903245671
Position 1673: 0.005303036429530137
Position 2817: 0.003854306639063156
Position 2325: 0.0034375016450718084
Position 292: 0.0028675536450091456
Position 203: 0.00281821186381374
Position 71: 0.0027490838635068657
Position 990: 0.002657336618712638
Position 933: 0.0018579240173068137
Position 1653: 0.0018254886467310779
Position 194: 0.0016885854745355032
Position 1955: 0.0015361054359745775
Position 259: 0.0006503732688046696
Position 585: 0.0002910135384360212
Position 329: 0.00026084424514785225
Position 320: 0.00023849454191685355
Position 322: 0.00014122535344703163
Position 262: 0.0001289283281273358
Position 566: 0.00011834111568829397
Position 49: 0.0001154266635469342
Position 156: 0.00010820800568573456
Position 210: 7.134138078928625e-05
Position 137: 5.777009142517361e-05
Position 206: 5.410801358567571e-05
Position 227: 4.32546330049382e-05
Position 327: 4.068192174849009e-05
Position 66: 3.7250953100859314e-05
Position 351: 1.7134078379772916e-05
Position 599: 9.373703213781114e-06
Position 68: 8.000038352122352e-06
Position 58: 7.367731273764763e-06
Position 335: 6.782039351074111e-06
Position 244: 5.443371805362913e-06
Position 839: 5.561266800497801e-07
Position 798: 3.971762672425374e-07
Position 5: 2.7924790818127463e-07
Position 47: 1.5712576011355668e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2733: 0.8551103333694684
Position 675: 0.34062206204968776
Position 1587: 0.21954650683937707
Position 1542: 0.2186731315465465
Position 1486: 0.2032579226534969
Position 2079: 0.11722220479462421
Position 2809: 0.08561201637830734
Position 2027: 0.07179093511003509
Position 603: 0.07013670380822783
Position 412: 0.06560460781096364
Position 1516: 0.03747495727098902
Position 2449: 0.0371333758501655
Position 2711: 0.030299722762608755
Position 683: 0.02417141437673898
Position 2528: 0.019542386529098597
Position 2101: 0.018644334097270867
Position 885: 0.013189976632105933
Position 648: 0.010793169504027719
Position 2946: 0.010482195962134292
Position 1816: 0.010334289180584356
Position 712: 0.009595031760990275
Position 1757: 0.00943409851459298
Position 1798: 0.008493485160413112
Position 2229: 0.008063325757790243
Position 1549: 0.007839638466517843
Position 1394: 0.005954523314685211
Position 556: 0.005214633160988698
Position 1374: 0.0045366660356494495
Position 737: 0.003972174370193554
Position 2525: 0.003929102502466166
Position 3011: 0.0032471379312797
Position 705: 0.002631773805172106
Position 2064: 0.0024844386605273553
Position 1320: 0.002203149472785398
Position 1181: 0.002144411705915257
Position 2559: 0.00212682852674287
Position 1346: 0.0019315317332440492
Position 2000: 0.0015503671763394853
Position 1404: 0.0010265006492588755
Position 516: 0.0010102471159864096
Position 2115: 0.000985894310273341
Position 1736: 0.0009673710872341882
Position 2298: 0.0009314495272171882
Position 1621: 0.0008374209785448127
Position 492: 0.0008196756222678596
Position 1378: 0.0006914155376807868
Position 1979: 0.0006130403539956888
Position 2974: 0.0006004315952768285
Position 585: 0.0005099075451677745
Position 2087: 0.0004914688195987293
Position 1423: 0.00046593676253736845
Position 2244: 0.00033678287563880993
Position 2159: 0.000326746827764005
Position 3142: 0.0003226148031513892
Position 772: 0.00021827784252703415
Position 2948: 0.00019913731378545026
Position 416: 0.0001981837431434353
Position 513: 0.00015298628830496947
Position 3107: 0.00015291390843334026
Position 2962: 0.00013777048356324956
Position 2680: 0.00012810855666620173
Position 2826: 0.00012651506198606171
Position 3032: 0.0001064665299445432
