Gene = Ndufa3
index = 735
Annotated 5SS: [  35  319 2135]
Annotated 3SS: [ 243 2056 2627]
SMsplice 5SS: [ 127  319 2135]
SMsplice 3SS: [ 243 2056 2627]
top_k =  500
Partition function (log Z): -2.4187330802417044

Sorted 5' Splice Sites (High to Low Probability):
Position 2135: 0.9754628317597699
Position 319: 0.8809781049978492
Position 127: 0.4806629500632884
Position 35: 0.32385062146848775
Position 768: 0.196369350267112
Position 967: 0.16815791188239532
Position 45: 0.07609783684872773
Position 1391: 0.039914023876669785
Position 599: 0.025451018974609777
Position 1905: 0.01956878276073816
Position 633: 0.010297653059784749
Position 67: 0.005311222040367083
Position 458: 0.0049373980281696055
Position 1342: 0.004579129025271948
Position 178: 0.004454504584455005
Position 165: 0.0027979057083502416
Position 959: 0.00204621166573242
Position 1360: 0.0011178350806737914
Position 2091: 0.001097756216699865
Position 39: 0.001096422653688131
Position 1003: 0.000962540992314038
Position 134: 0.0007858270784126155
Position 103: 0.0006214540189943686
Position 1490: 0.0005493504008251938
Position 1395: 0.00047475959365083856
Position 83: 0.00044384628246791637
Position 854: 0.00037847180623956926
Position 387: 0.0003757837242829555
Position 2176: 0.0003355753407005529
Position 346: 0.0003334679184488148
Position 198: 0.00021571442462493023
Position 430: 0.00017170730090298566
Position 285: 0.00013986604327395063
Position 220: 0.00013666714880845952
Position 772: 0.00013334472765620743
Position 820: 0.00012277651365754025
Position 1632: 0.00012270933780868405
Position 95: 0.00011681286210840939
Position 365: 0.000113874693526631
Position 156: 0.00010806533732620046
Position 1364: 0.00010076639883685068
Position 662: 9.70042468689891e-05
Position 1560: 7.900188554693874e-05
Position 558: 6.513502797692569e-05
Position 2399: 4.478124610200774e-05
Position 109: 3.5445700273410714e-05
Position 70: 3.404094902572521e-05
Position 2716: 2.3311700839304218e-05
Position 2184: 1.3405277832055776e-05
Position 7: 1.2979803381981304e-05
Position 2364: 1.2542519622536491e-05
Position 2381: 1.138083943681894e-05
Position 484: 1.0596680438213878e-05
Position 568: 8.984218418793537e-06
Position 191: 4.862831571552988e-06
Position 323: 3.8851352920255634e-06
Position 291: 2.030842695704245e-06
Position 189: 1.9266010764313864e-07
Position 294: 1.7858133633457198e-07
Position 207: 2.034539503780515e-09
